session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses01F_impro04_M006,80.6203125,51.33515625,779.43546936
Ses01F_impro04_M007,226.0125,153.6609375,5234.74859619
Ses01F_impro04_M008,95.7796875,95.7796875,0.0
Ses01F_impro04_M009,84.7546875,80.8959375,17.3969332031
Ses01F_impro04_M010,15.8484375,14.4703125,0.949614257813
Ses01F_impro04_M011,81.309375,76.0921875,7.441875
Ses01F_impro04_M012,98.5359375,57.88125,1612.68241333
Ses01F_impro04_M013,73.040625,43.18125,688.417580566
Ses01F_impro04_M014,312.1453125,108.0909375,3616.62911367
Ses01F_impro04_M015,110.9390625,99.6490384615,94.124191909
Ses01F_impro04_M016,144.0140625,82.13625,2834.29468301
Ses01F_impro04_M017,244.6171875,134.9184375,4045.05286172
Ses01F_impro04_M018,176.4,92.5640625,1818.37941284
Ses01F_impro04_M019,91.6453125,91.6453125,0.0
Ses01F_impro04_M020,81.309375,79.2421875,2.21576660156
Ses01F_impro04_M021,144.0140625,88.9615953947,550.071292742
Ses01F_impro04_M022,79.2421875,50.3015625,846.106303711
Ses01F_impro04_M023,80.6203125,58.953125,689.853725586
Ses01F_impro04_M024,119.896875,98.708203125,380.646940155
Ses01F_impro04_M025,79.93125,51.10546875,756.591970825
Ses01F_impro04_M026,141.946875,78.20859375,2169.51247375
Ses01F_impro04_M027,115.7625,80.6203125,926.25374707
Ses01F_impro04_M028,105.4265625,65.4609375,1597.25118164
Ses01F_impro04_M031,81.309375,66.15,433.97371582
Ses01F_impro04_M032,145.3921875,92.1965625,1878.22304824
Ses01F_impro05_F008,121.9640625,96.985546875,1137.25210007
Ses01F_impro05_F009,262.5328125,141.4546875,3115.84910889
Ses01F_impro05_F011,259.7765625,195.9234375,2038.61078613
Ses01F_impro05_F012,312.1453125,153.72984375,4574.52453538
Ses01F_impro05_F014,163.996875,114.03984375,1908.21028381
Ses01F_impro05_F015,418.2609375,197.2096875,5124.13119668
Ses01F_impro05_F016,456.159375,321.69375,9826.12384277
Ses01F_impro05_F017,642.20625,304.22109375,21107.5641046
Ses01F_impro05_F018,212.9203125,181.740234375,950.890301971
Ses01F_impro05_F019,354.178125,187.8384375,6706.00495811
Ses01F_impro05_F020,233.5921875,167.528320312,1564.30401821
Ses01F_impro05_F021,166.753125,137.50625,472.919624023
Ses01F_impro05_F022,322.48125,186.965625,4504.75901367
Ses01F_impro05_F023,374.85,217.0546875,12449.759458
Ses01F_impro05_F024,149.5265625,143.66953125,34.3048150635
Ses01F_impro05_F025,493.36875,229.4578125,18614.1804126
Ses01F_impro05_F026,167.4421875,153.31640625,199.537695923
Ses01F_impro05_F028,141.2578125,98.19140625,2531.79031311
Ses01F_impro05_F029,125.409375,88.790625,1006.64925293
Ses01F_impro05_F030,201.20625,140.91328125,1047.22669006
Ses01F_impro05_M000,108.871875,98.5359375,150.35559082
Ses01F_impro05_M001,104.0484375,103.70390625,0.118701782227
Ses01F_impro05_M002,100.603125,99.9140625,0.474807128906
Ses01F_impro05_M003,80.6203125,80.6203125,0.0
Ses01F_impro05_M004,118.51875,106.115625,290.898500977
Ses01F_impro05_M005,189.4921875,114.987304688,1395.03527676
Ses01F_impro05_M006,25.4953125,24.5765625,0.738588867187
Ses01F_impro05_M007,136.434375,85.1931818182,817.986734407
Ses01F_impro05_M008,97.846875,65.23125,1355.20505859
Ses01F_impro05_M009,104.7375,99.4755681818,9.77867243995
Ses01F_impro05_M010,133.678125,83.03203125,1297.8457196
Ses01F_impro05_M011,144.703125,81.9467578125,331.495796434
Ses01F_impro05_M012,225.3234375,134.9184375,5294.93514785
Ses01F_impro05_M013,145.3921875,113.00625,1048.84894775
Ses01F_impro05_M014,123.3421875,117.140625,38.4593774414
Ses01F_impro05_M015,81.9984375,66.26484375,594.366201782
Ses01F_impro05_M016,152.2828125,93.4541015625,568.218012657
Ses01F_impro05_M017,109.5609375,79.58671875,1023.72373718
Ses01F_impro05_M019,284.5828125,237.2671875,1119.38418457
Ses01F_impro05_M020,283.2046875,282.86015625,0.118701782227
Ses01F_impro05_M022,332.8171875,230.146875,4419.97956299
Ses01F_impro05_M023,214.2984375,132.9890625,1392.54147949
Ses01F_impro05_M024,342.4640625,142.119140625,9843.7112883
Ses01F_impro05_M025,147.459375,146.08125,1.89922851562
Ses01F_impro05_M026,350.7328125,165.500284091,11587.8681063
Ses01F_impro05_M027,168.8203125,124.490625,983.272807617
Ses01F_impro05_M028,277.003125,131.11875,4599.21440918
Ses01F_impro05_M029,429.975,145.04765625,16351.2892035
Ses01F_impro05_M030,319.0359375,118.7484375,5801.29901367
Ses01F_impro05_M031,94.4015625,59.087109375,1222.95478683
Ses01F_impro05_M034,119.2078125,82.2634615385,394.859722633
Ses01F_impro05_M035,77.175,62.647265625,307.236482391
Ses01F_impro06_F002,117.8296875,86.821875,1880.55276855
Ses01F_impro06_F003,137.8125,88.8890625,2393.50273682
Ses01F_impro06_F004,24.1171875,16.7671875,27.01125
Ses01F_impro06_F005,119.2078125,81.0443509615,1755.36476508
Ses01F_impro06_F006,141.946875,80.9361328125,1750.17782009
Ses01F_impro06_F007,117.140625,82.6875,1099.65331055
Ses01F_impro06_F008,122.653125,61.3990953947,1328.40512626
Ses01F_impro06_F009,117.8296875,66.241875,1363.44771035
Ses01F_impro06_F010,93.0234375,40.9678977273,712.846385548
Ses01F_impro06_F011,119.2078125,68.630625,1486.291921
Ses01F_impro06_F012,268.734375,127.760294118,2402.35977914
Ses01F_impro06_F013,100.603125,71.4328125,1661.93046387
Ses01F_impro06_F014,118.51875,114.384375,8.86306640625
Ses01F_impro06_F015,24.80625,22.60125,11.6612630859
Ses01F_impro06_F016,120.5859375,91.32375,1633.45469766
Ses01F_impro06_F018,141.2578125,109.41328125,1195.23731506
Ses01F_impro06_F019,14.4703125,14.4703125,0.0
Ses01F_impro06_F020,137.1234375,96.21609375,1529.1791387
Ses01F_impro06_F021,143.325,84.9008522727,2539.29032553
Ses01F_impro06_F022,121.275,89.3484375,1657.81546875
Ses01F_impro06_F023,121.275,41.9466796875,1015.4269772
Ses01F_impro06_F024,132.3,73.5176682692,2717.4588647
Ses01F_impro06_F025,137.1234375,104.234670608,1584.07589076
Ses01F_impro06_F026,190.18125,98.9818014706,2698.8562945
Ses01F_impro06_F027,113.6953125,60.98203125,1930.05141174
Ses01F_impro06_F028,323.859375,91.2176185345,2345.49527595
Ses01F_impro06_M000,68.90625,32.615625,676.389133301
Ses01F_impro06_M001,88.8890625,57.479296875,790.985812225
Ses01F_impro06_M002,24.1171875,24.1171875,0.0
Ses01F_impro06_M003,78.553125,51.737109375,645.853099823
Ses01F_impro06_M004,71.6625,43.75546875,778.802393188
Ses01F_impro06_M005,69.5953125,53.2875,467.315727539
Ses01F_impro06_M006,78.553125,78.553125,0.0
Ses01F_impro06_M007,69.5953125,50.53125,726.876958008
Ses01F_impro06_M008,95.090625,69.25078125,924.330778198
Ses01F_impro06_M009,89.578125,56.503125,1093.955625
Ses01F_impro06_M010,77.175,60.4078125,562.27715332
Ses01F_impro06_M011,73.040625,32.50078125,795.367886353
Ses01F_impro06_M012,48.234375,27.5625,164.520670166
Ses01F_impro06_M013,71.6625,70.6978125,0.493799414063
Ses01F_impro06_M014,79.93125,77.51953125,5.8163873291
Ses01F_impro06_M015,81.9984375,58.340625,1087.0972998
Ses01F_impro06_M016,73.7296875,48.34921875,598.639465942
Ses01F_impro07_M012,104.7375,86.3912109375,667.571404381
Ses01F_impro07_M013,167.4421875,137.8125,458.663686523
Ses01F_impro07_M018,395.521875,232.5203125,15886.1086426
Ses01F_impro07_M019,393.4546875,144.120072115,10903.7518592
Ses01F_script01_1_F005,106.115625,64.2359375,1214.1111377
Ses01F_script01_1_F015,100.603125,75.7107421875,837.730409203
Ses01F_script01_1_F034,176.4,84.7546875,3849.16643262
Ses01F_script01_1_F035,262.5328125,131.6109375,6148.37247363
Ses01F_script01_1_F037,425.840625,280.79296875,6131.46142639
Ses01F_script01_1_F038,267.35625,160.5515625,2914.93592578
Ses01F_script01_1_F041,463.05,199.392927632,13059.355694
Ses01F_script01_1_F042,259.7765625,150.56015625,4142.96917053
Ses01F_script01_1_M000,412.7484375,148.1484375,34921.4312549
Ses01F_script01_1_M001,84.065625,47.20078125,1181.75537659
Ses01F_script01_1_M002,81.9984375,55.5948153409,405.760950903
Ses01F_script01_1_M003,57.1921875,46.1671875,243.10125
Ses01F_script01_1_M004,79.93125,40.24125,1050.38732285
Ses01F_script01_1_M007,150.9046875,75.5131433824,1688.80845389
Ses01F_script01_1_M010,132.3,79.2421875,2491.97773535
Ses01F_script01_1_M012,74.41875,53.746875,634.613642578
Ses01F_script01_1_M014,84.065625,54.8953125,615.455551758
Ses01F_script01_1_M015,79.93125,48.0046875,777.523051758
Ses01F_script01_1_M016,84.065625,80.448046875,13.1462223816
Ses01F_script01_1_M017,152.2828125,82.6875,1939.68208301
Ses01F_script01_1_M019,420.328125,159.759140625,10776.1881741
Ses01F_script01_1_M023,97.846875,77.51953125,1184.28768127
Ses01F_script01_1_M024,100.603125,66.2225328947,1057.86502218
Ses01F_script01_1_M025,100.603125,77.8640625,1069.47667969
Ses01F_script01_1_M034,110.25,95.2159090909,92.0105583355
Ses01F_script01_1_M039,93.7125,58.98375,1245.62801426
Ses01F_script01_1_M040,90.95625,50.87578125,1231.55736877
Ses01F_script01_2_F003,122.653125,60.178125,2317.00603271
Ses01F_script01_2_F004,89.578125,68.446875,893.059453125
Ses01F_script01_2_F005,163.996875,104.4421875,3778.49575195
Ses01F_script01_2_F006,472.696875,327.99375,12857.4209454
Ses01F_script01_2_F007,463.05,193.829227941,10233.7004147
Ses01F_script01_2_F008,469.940625,179.5171875,11548.0156641
Ses01F_script01_2_F009,141.2578125,100.02890625,1665.84762268
Ses01F_script01_2_F010,407.925,184.015953947,14292.0181329
Ses01F_script01_2_F011,166.0640625,94.74609375,4007.64913879
Ses01F_script01_2_F012,448.5796875,209.91796875,6176.7392926
Ses01F_script01_2_F013,458.2265625,288.476015625,4860.04386725
Ses01F_script01_2_M001,136.434375,63.945,1756.29257754
Ses01F_script01_2_M004,116.4515625,71.6625,2346.11698535
Ses01F_script01_2_M008,269.4234375,188.1140625,4068.85969116
Ses01F_script01_2_M017,374.85,134.155168269,13283.1592861
Ses01F_script01_3_F000,163.3078125,88.1138671875,2547.98568752
Ses01F_script01_3_F001,113.00625,58.5703125,1955.88883301
Ses01F_script01_3_F002,127.4765625,54.2332720588,1737.83680801
Ses01F_script01_3_F003,114.384375,60.178125,1822.35196582
Ses01F_script01_3_F004,118.51875,109.44609375,28.8709112549
Ses01F_script01_3_F005,117.140625,87.0515625,1542.59560547
Ses01F_script01_3_F006,145.3921875,79.31875,2159.3642041
Ses01F_script01_3_F007,99.9140625,72.6271875,720.301406836
Ses01F_script01_3_F008,143.325,93.9421875,1749.84891724
Ses01F_script01_3_F009,128.8546875,74.1234375,1576.81509521
Ses01F_script01_3_F010,23.428125,23.428125,0.0
Ses01F_script01_3_F011,201.8953125,138.7771875,4770.40621641
Ses01F_script01_3_F012,308.7,169.509375,7778.10046289
Ses01F_script01_3_F013,141.2578125,127.4765625,308.941171875
Ses01F_script01_3_F014,121.275,82.840625,1965.04499023
Ses01F_script01_3_F015,156.4171875,84.9515625,2532.98944336
Ses01F_script01_3_F016,118.51875,76.0725,2268.36256992
Ses01F_script01_3_F017,260.465625,163.996875,10693.3687537
Ses01F_script01_3_F019,245.30625,142.77375,5494.16421914
Ses01F_script01_3_F020,424.4625,166.55625,7270.47931641
Ses01F_script01_3_F021,137.1234375,97.1578125,1603.70855859
Ses01F_script01_3_F022,121.275,89.1646875,1716.35180186
Ses01F_script01_3_F028,137.1234375,64.0828125,2839.91639941
Ses01F_script01_3_F029,120.5859375,72.3515625,2327.5045459
Ses01F_script01_3_F030,117.8296875,50.0259375,1228.91480332
Ses01F_script01_3_F031,121.275,87.28125,2218.72095703
Ses01F_script01_3_F035,119.2078125,86.3625,1394.93058838
Ses01F_script01_3_M000,122.653125,53.9765625,1399.73141602
Ses01F_script01_3_M001,108.1828125,71.6625,959.110400391
Ses01F_script01_3_M003,24.1171875,16.88203125,18.1613726807
Ses01F_script01_3_M004,401.034375,207.924609375,37158.7323381
Ses01F_script01_3_M005,130.921875,63.7765625,1095.07523193
Ses01F_script01_3_M008,241.171875,58.61625,3069.56267051
Ses01F_script01_3_M009,317.6578125,103.445507813,5735.95945278
Ses01F_script01_3_M010,398.278125,95.8110085227,5195.66235562
Ses01F_script01_3_M015,324.5484375,152.8340625,7561.0946127
Ses01F_script01_3_M016,79.93125,58.340625,902.872133789
Ses01F_script01_3_M017,118.51875,85.44375,1473.80132812
Ses01F_script01_3_M019,321.7921875,104.800142045,5285.24688497
Ses01F_script01_3_M020,96.46875,59.087109375,1373.94345383
Ses01F_script01_3_M021,109.5609375,76.978125,656.009033203
Ses01F_script01_3_M022,79.2421875,54.849375,671.491233984
Ses01F_script01_3_M023,79.2421875,35.188125,619.747808203
Ses01F_script01_3_M024,81.309375,35.240625,862.714863281
Ses01F_script01_3_M025,95.7796875,63.1784179688,845.614804144
Ses01F_script01_3_M026,71.6625,33.3046875,742.387324219
Ses01F_script01_3_M027,74.41875,45.478125,800.7622229
Ses01F_script01_3_M028,95.7796875,35.4553977273,1032.56424044
Ses01F_script01_3_M029,123.3421875,49.2427591463,1100.62834577
Ses01F_script01_3_M030,96.46875,48.8315625,857.081734277
Ses01F_script01_3_M032,93.0234375,49.4269831731,888.274936253
Ses01F_script01_3_M033,167.4421875,56.637109375,1038.50394089
Ses01F_script01_3_M036,84.065625,42.3609375,848.033525391
Ses01F_script01_3_M037,79.93125,45.13359375,828.657141724
Ses01F_script02_1_F000,112.3171875,62.015625,2530.24718994
Ses01F_script02_1_F004,201.20625,109.733203125,4430.03953903
Ses01F_script02_1_F006,141.2578125,129.4059375,93.7079349609
Ses01F_script02_1_F007,236.3484375,233.821875,7.06935058594
Ses01F_script02_1_F008,141.2578125,132.3,80.2424047852
Ses01F_script02_1_F009,148.1484375,129.7734375,169.136850586
Ses01F_script02_1_F010,144.0140625,129.084375,445.791137695
Ses01F_script02_1_F015,141.946875,97.846875,2217.58669556
Ses01F_script02_1_F024,99.225,66.8390625,1448.54158887
Ses01F_script02_1_F025,135.05625,79.758984375,2404.03751999
Ses01F_script02_1_M007,324.5484375,187.5234375,13876.6356299
Ses01F_script02_1_M008,189.4921875,134.1375,1532.14984863
Ses01F_script02_1_M009,223.25625,127.246875,4608.90004395
Ses01F_script02_1_M010,146.08125,118.51875,759.69140625
Ses01F_script02_1_M011,268.0453125,99.9140625,3251.62531325
Ses01F_script02_1_M013,164.6859375,141.8484375,277.34550293
Ses01F_script02_1_M014,115.0734375,74.522109375,1327.09898249
Ses01F_script02_1_M015,88.2,62.1746394231,585.119715352
Ses01F_script02_1_M020,92.334375,65.690625,1383.37694824
Ses01F_script02_1_M021,243.928125,148.1484375,3081.02345947
Ses01F_script02_1_M023,25.4953125,20.9015625,30.8097070313
Ses01F_script02_1_M024,378.2953125,132.8236875,3809.55916146
Ses01F_script02_1_M025,355.55625,135.533293269,7096.60501461
Ses01F_script02_1_M026,332.128125,136.22765625,11619.2948838
Ses01F_script02_1_M029,122.653125,80.17734375,1137.13642639
Ses01F_script02_1_M031,392.0765625,138.8953125,12011.3800488
Ses01F_script02_1_M032,130.2328125,103.624399038,728.75870513
Ses01F_script02_1_M033,189.4921875,121.275,1718.08959595
Ses01F_script02_1_M034,136.434375,97.4710227273,1057.55636113
Ses01F_script02_1_M036,141.946875,81.5247070313,881.047286139
Ses01F_script02_1_M043,135.05625,85.168125,2486.20408066
Ses01F_script02_1_M044,115.7625,55.321875,1935.41075684
Ses01F_script02_2_F000,120.5859375,85.78828125,1803.43617737
Ses01F_script02_2_F001,132.3,97.846875,2374.03564453
Ses01F_script02_2_F006,408.6140625,254.895703125,9990.92787643
Ses01F_script02_2_F008,400.3453125,140.443465909,7588.52449521
Ses01F_script02_2_F009,473.3859375,288.7171875,12117.3153333
Ses01F_script02_2_F010,365.8921875,214.8890625,13630.9568555
Ses01F_script02_2_F015,582.2578125,159.51796875,14878.1051246
Ses01F_script02_2_F016,408.6140625,255.06796875,11872.4599347
Ses01F_script02_2_F017,137.8125,84.1716346154,2229.75608656
Ses01F_script02_2_F019,119.896875,98.6436035156,916.32165365
Ses01F_script02_2_F022,120.5859375,90.324609375,1541.1810759
Ses01F_script02_2_F023,101.98125,48.57890625,1077.21867371
Ses01F_script02_2_F026,123.3421875,56.9625,2203.21059082
Ses01F_script02_2_F034,121.275,82.7736328125,2117.21691982
Ses01F_script02_2_F035,297.675,126.0984375,2510.25253418
Ses01F_script02_2_F036,119.2078125,75.969140625,1895.75648849
Ses01F_script02_2_F040,166.0640625,67.3467927632,2448.1976245
Ses01F_script02_2_F041,118.51875,73.5417613636,1619.01382905
Ses01F_script02_2_F042,120.5859375,100.603125,1347.7400354
Ses01F_script02_2_F043,151.59375,133.0875,166.918930664
Ses01F_script02_2_F044,113.00625,88.2,1778.39010132
Ses01F_script02_2_F045,121.275,47.8515625,1585.02343262
Ses01F_script02_2_F046,118.51875,77.5884375,2415.55277988
Ses01F_script02_2_F047,39.965625,24.1171875,80.7172119141
Ses01F_script02_2_M002,141.2578125,111.455859375,843.346487274
Ses01F_script02_2_M006,110.25,75.796875,748.003846154
Ses01F_script02_2_M016,359.0015625,122.586441532,7256.22784265
Ses01F_script02_2_M017,427.21875,176.124375,26252.3900338
Ses01F_script02_2_M019,122.653125,89.3484375,249.808842773
Ses01F_script02_2_M021,99.9140625,28.2515625,589.52053125
Ses01F_script02_2_M022,82.6875,46.23609375,952.315910376
Ses01F_script02_2_M023,113.6953125,86.821875,1329.45996094
Ses01F_script02_2_M024,115.7625,103.359375,76.9187548828
Ses01F_script02_2_M026,99.9140625,75.009375,541.473925781
Ses01F_script02_2_M033,110.25,61.55625,1483.24471436
Ses01F_script02_2_M037,76.4859375,53.47125,785.634867773
Ses01F_script02_2_M038,101.2921875,59.3578125,1599.61552734
Ses01F_script02_2_M040,108.1828125,41.7147836538,1044.5475885
Ses01F_script02_2_M042,118.51875,82.4291015625,1231.87967709
Ses01F_script02_2_M043,20.671875,20.32734375,0.118701782227
Ses01F_script02_2_M044,248.7515625,98.88046875,5127.4026178
Ses01F_script02_2_M046,25.4953125,21.3609375,24.0568945312
Ses01F_script02_2_M047,99.225,64.1689453125,1393.13604824
Ses01F_script02_2_M048,26.184375,19.8768028846,27.7467171898
Ses01F_script02_2_M049,25.4953125,16.88203125,24.8086724854
Ses01F_script03_1_F005,423.7734375,193.224609375,12373.5891838
Ses01F_script03_1_F010,121.9640625,113.1440625,74.3358041016
Ses01F_script03_1_F011,297.675,183.09375,5802.78265137
Ses01F_script03_1_F020,319.0359375,214.2984375,6553.81555664
Ses01F_script03_1_F021,459.6046875,272.9671875,21795.4689258
Ses01F_script03_1_F022,175.7109375,99.79921875,2472.59769104
Ses01F_script03_1_F029,530.578125,196.870898438,14374.053009
Ses01F_script03_1_F030,150.9046875,106.4109375,1582.10580322
Ses01F_script03_1_M007,445.134375,163.88203125,14879.8882892
Ses01F_script03_1_M008,148.1484375,117.20953125,438.289712622
Ses01F_script03_1_M009,118.51875,94.229296875,326.51892746
Ses01F_script03_1_M010,402.4125,138.975292969,10088.447779
Ses01F_script03_1_M013,429.975,146.322421875,6413.99263874
Ses01F_script03_1_M018,81.9984375,52.196484375,888.215760956
Ses01F_script03_1_M025,114.384375,89.3484375,152.423639648
Ses01F_script03_1_M026,174.3328125,99.4338068182,1484.80778466
Ses01F_script03_1_M034,144.0140625,111.197460937,233.835092125
Ses01F_script03_1_M036,353.4890625,212.0934375,9769.70745352
Ses01F_script03_1_M037,124.7203125,108.045,245.551254785
Ses01F_script03_2_F000,126.7875,61.18875,2402.88492568
Ses01F_script03_2_F001,409.303125,151.679882813,12137.5465683
Ses01F_script03_2_F002,444.4453125,259.9734375,18864.31979
Ses01F_script03_2_F004,444.4453125,197.635653409,16313.4939674
Ses01F_script03_2_F005,166.0640625,107.49375,2672.45192505
Ses01F_script03_2_F013,39.965625,32.213671875,60.6269352722
Ses01F_script03_2_F014,260.465625,114.72890625,8850.99839172
Ses01F_script03_2_F015,122.653125,90.95625,1061.03566406
Ses01F_script03_2_F016,413.4375,152.4359375,13190.9626953
Ses01F_script03_2_F017,136.434375,98.5359375,1764.6998291
Ses01F_script03_2_F018,25.4953125,16.5375,40.2003369141
Ses01F_script03_2_F021,534.0234375,266.261856618,15558.8184438
Ses01F_script03_2_F022,270.8015625,235.7971875,1257.17532363
Ses01F_script03_2_F023,145.3921875,126.959765625,299.692324677
Ses01F_script03_2_F024,232.2140625,113.953710938,2818.92250546
Ses01F_script03_2_F025,332.128125,191.1459375,11307.9306129
Ses01F_script03_2_F026,175.7109375,128.666761364,815.035866962
Ses01F_script03_2_F027,119.896875,113.925,63.4131298828
Ses01F_script03_2_F028,655.9875,479.759765625,48499.0258049
Ses01F_script03_2_F029,163.996875,122.76796875,517.605715942
Ses01F_script03_2_F030,329.371875,329.371875,0.0
Ses01F_script03_2_F031,139.190625,95.090625,1756.24374023
Ses01F_script03_2_F032,245.9953125,135.1940625,9908.1612123
Ses01F_script03_2_F034,113.6953125,78.89765625,1279.81887561
Ses01F_script03_2_F035,452.025,163.40625,14008.9033301
Ses01F_script03_2_F036,547.8046875,275.543933824,21480.8265366
Ses01F_script03_2_F037,426.5296875,270.73265625,7809.10062034
Ses01F_script03_2_F038,121.9640625,90.2671875,1728.86771777
Ses01F_script03_2_F039,107.49375,84.525,993.085488281
Ses01F_script03_2_F040,651.1640625,310.288671875,19901.2458855
Ses01F_script03_2_M001,144.0140625,95.43515625,1895.94443298
Ses01F_script03_2_M002,144.0140625,87.338671875,1239.69173813
Ses01F_script03_2_M004,487.1671875,190.008984375,26354.970927
Ses01F_script03_2_M007,110.25,80.8959375,1214.67058945
Ses01F_script03_2_M010,145.3921875,69.181875,2243.48267637
Ses01F_script03_2_M011,142.6359375,95.2875,1133.66500488
Ses01F_script03_2_M014,146.08125,127.304296875,349.547073212
