session,max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc))
Ses01F_impro02_F002,5.99155521393,3.96097993851,1.1807384491,1.57604563236,0.675650119781,0.249330431223,-0.00403225421906,0.30322766304,0.478522270918,0.266825556755,0.221154943109,0.241581559181,2.07212138176,3.23987603188,0.058447111398,0.749800086021,0.0954804122448,-0.0403411462903,-0.300779312849,0.161633983254,0.0387866012752,0.0519993528724,-0.00419531064108,0.102358490229,4.35855293274,0.167481437325,0.218083292246,0.131769061089,0.0680758133531,0.079087138176,0.0673382803798,0.00822499021888,0.0516387186944,0.0234056655318,0.00756899872795,0.00882382318377
Ses01F_impro02_F003,6.2004699707,3.97472333908,0.389193862677,2.25238156319,0.447739899158,0.2755446136,-0.0790428519249,0.308261930943,0.400666773319,0.139719367027,0.366601586342,0.272128939629,2.32169294357,3.15073919296,0.0210447758436,0.776453435421,0.110195472836,-0.0746184810996,-0.276767283678,0.131745398045,-0.0128272660077,0.00936856493354,0.0168436150998,0.0566145293415,5.27531576157,0.154092952609,0.13619223237,0.273816078901,0.0413485430181,0.11848911643,0.0426132641733,0.0155499437824,0.059040568769,0.0223752800375,0.0142132332548,0.0158353596926
Ses01F_impro02_F004,5.23676252365,3.88802981377,0.596564650536,1.4572365284,0.800872683525,0.252019107342,-0.0632702112198,0.373682379723,0.358338952065,0.327841103077,0.057726457715,0.390600025654,2.01166892052,3.10548758507,0.165038645267,0.834970831871,0.195899873972,0.129455804825,-0.286085247993,0.103995732963,-0.115292809904,0.0488783754408,-0.100164078176,0.0615490339696,2.5374777317,0.244592800736,0.0957719534636,0.175711646676,0.105286285281,0.0117600886151,0.0303368978202,0.0131920780987,0.0439101904631,0.0212246403098,0.00672266306356,0.0378581248224
Ses01F_impro02_F005,6.1095085144,3.84266805649,0.0771588534117,0.761286258698,0.178511038423,0.318373799324,0.0211196243763,0.80664819479,0.468909353018,0.386225342751,0.0712732374668,0.435655653477,2.24636387825,3.14063692093,-0.0416586771607,0.638749420643,0.00357427890413,0.119591966271,-0.329150438309,0.372537791729,0.134780317545,0.142072319984,0.00101034040563,0.251630723476,4.12012434006,0.139657765627,0.0137631949037,0.00556509196758,0.0304944012314,0.0148039637133,0.0743534713984,0.0660224705935,0.043035171926,0.0220249183476,0.00338548468426,0.0196177456528
Ses01F_impro02_F006,6.75691843033,3.80243492126,0.474443882704,2.51699995995,0.681986033916,0.292320877314,-0.111631274223,0.241235822439,0.173518970609,0.301573097706,0.0363662913442,0.147229924798,3.11191606522,3.07236003876,0.0384825915098,1.10969650745,0.186163619161,0.0883579999208,-0.355646431446,0.0884264558554,-0.119978137314,-0.00707912445068,-0.0683894008398,-0.0345074944198,6.36807155609,0.29505392909,0.0633334070444,0.497185647488,0.0946107804775,0.0256377868354,0.0711830481887,0.0261669959873,0.0167989656329,0.0411268472672,0.0101349521428,0.0242904089391
Ses01F_impro02_F008,6.00473737717,3.33264946938,1.71645009518,1.61258375645,0.588140249252,0.367405861616,0.000142797827721,0.286028981209,0.314803570509,0.283860057592,0.0709721148014,0.198930308223,3.27986741066,2.20122313499,0.38015845418,0.683642327785,0.168105721474,0.177244737744,-0.354870289564,0.122929163277,0.0220934357494,0.0752414464951,0.00754245789722,0.104799263179,3.5538213253,0.957380652428,0.537797749043,0.273183256388,0.0471608042717,0.0127687584609,0.0647620111704,0.0120313633233,0.0209105797112,0.0241379849613,0.00367825897411,0.00272507662885
Ses01F_impro02_F010,5.35382795334,2.99968695641,1.233522892,0.748602151871,0.652413010597,0.301714897156,0.11897855252,0.39813387394,0.093112334609,0.0766526460648,0.0929968804121,0.277980387211,1.93245923519,2.58761763573,0.276656597853,0.55034661293,0.182238891721,0.115464396775,-0.121995195746,0.146803840995,-0.109260797501,0.0042397081852,-0.0199500210583,0.047637231648,3.46198439598,0.14369340241,0.172494709492,0.0172462239861,0.0888167619705,0.0506156645715,0.0257056932896,0.0113903386518,0.0147065874189,0.00801110360771,0.00471507757902,0.0235151853412
Ses01F_impro02_F012,4.50412273407,3.32918190956,0.564913451672,1.39448654652,0.0793938934803,0.544245004654,-0.0175198465586,0.276689082384,0.660504162312,0.402712672949,0.042037576437,0.383792966604,1.45958948135,3.05955410004,0.250532388687,0.707316875458,-0.00227660196833,0.279367089272,-0.156199753284,0.170498907566,0.0893467664719,0.124977737665,-0.0568608939648,0.168835952878,2.70821356773,0.0838127508759,0.0300083700567,0.124990813434,0.00838233157992,0.024260789156,0.0118836173788,0.0050656478852,0.0800562277436,0.0248589813709,0.0126269040629,0.0113363554701
Ses01F_impro02_F013,7.34856843948,3.21327352524,0.445009380579,2.14520788193,0.968587636948,0.302440345287,-0.0275872498751,0.439689606428,0.151945218444,0.140974745154,0.101020440459,0.257579267025,2.03566193581,2.90943622589,-0.0433893315494,0.87833738327,0.0137810250744,0.091516263783,-0.194810196757,0.14085534215,-0.0945177450776,0.032102804631,-0.0314936600626,0.105272598565,6.93853187561,0.0331617929041,0.115837343037,0.382938832045,0.0996525287628,0.060804516077,0.0267939884216,0.0172052495182,0.013313870877,0.0163469333202,0.00543037476018,0.00801783148199
Ses01F_impro02_F014,6.40141868591,3.04286074638,0.989095807076,2.69801163673,0.931319653988,0.288355916739,0.179024204612,0.525789678097,0.492661178112,0.169650763273,0.234011724591,0.348283886909,3.1402630806,2.45019006729,0.127578124404,1.06762635708,0.205372259021,0.101214393973,-0.223323792219,0.193952545524,0.0785658955574,-0.0328714586794,-0.0700680613518,0.104818426073,4.5379357338,0.211598709226,0.232321754098,0.509859323502,0.117204450071,0.0198889672756,0.0462097451091,0.0212217327207,0.0437485538423,0.01755204238,0.0239234659821,0.0209823697805
Ses01F_impro02_F015,6.83088302612,3.59730386734,0.303963601589,1.47261106968,0.387975603342,0.612906992435,-0.000854104757309,0.486332863569,0.509218275547,0.4305126369,0.0557695478201,0.170436501503,2.64796662331,3.10087275505,-0.187880754471,0.661747932434,0.0213179793209,0.316643089056,-0.272921711206,0.0515814013779,0.114498272538,0.108135685325,-0.104392461479,0.0678218975663,4.93771839142,0.092894397676,0.107493288815,0.20830643177,0.0413243360817,0.0298072695732,0.0959443897009,0.0441854186356,0.0560475997627,0.0579583868384,0.0128382360563,0.0191430319101
Ses01F_impro02_F016,4.92910718918,3.11731314659,0.865483105183,1.08315074444,0.792400479317,0.266646265984,-0.151058107615,0.454030692577,0.236146494746,0.0625143200159,0.0624438300729,0.497232437134,2.67837572098,2.35863494873,0.413883686066,0.794584512711,0.408927083015,-0.04722674191,-0.490750879049,0.297729849815,0.0536829791963,-0.205180868506,-0.0554624721408,0.292064249516,2.52675461769,0.252469033003,0.145879358053,0.0338510088623,0.128878369927,0.130886316299,0.0419724881649,0.0249742679298,0.0266251154244,0.0585749782622,0.00651842076331,0.0222558416426
Ses01F_impro02_F017,10.2449159622,3.5077085495,0.446089804173,2.32063603401,1.0993616581,0.444799989462,-0.0478612631559,0.366212010384,0.620895564556,0.173586219549,0.283958792686,0.317669034004,5.98934841156,2.64126825333,-0.202521815896,1.36630034447,0.482191830873,-0.000146285849041,-0.532502889633,0.132598981261,0.0292202550918,-0.116289049387,-0.0348640084267,-0.00466155214235,6.59852552414,0.372906535864,0.250161141157,0.236210718751,0.103314809501,0.0938261449337,0.0747432783246,0.0368612632155,0.0693572089076,0.0400054045022,0.0225745737553,0.0277292951941
Ses01F_impro02_F018,5.64360809326,3.69719791412,0.47265830636,1.44469463825,0.637131750584,0.245914012194,-0.024381890893,0.286888420582,0.216490745544,0.460447371006,0.00685986876488,0.127693012357,2.61409139633,2.97731304169,-0.0637246891856,0.625259459019,0.141229346395,0.00146525853779,-0.37180185318,0.15700186789,0.00946874171495,0.209033444524,-0.0536460466683,0.0728040337563,6.13513326645,0.117179960012,0.179033637047,0.171458765864,0.0751420632005,0.0494311153889,0.0964089035988,0.00846047885716,0.0248274281621,0.0223749950528,0.00321537721902,0.000930859532673
Ses01F_impro02_F019,4.5256319046,3.54599070549,0.946199595928,0.762727975845,0.84369456768,0.250683993101,-0.123122423887,0.183426588774,0.43777307868,0.125528797507,0.0971219986677,0.275152951479,2.15193009377,2.97773742676,0.249096438289,0.565717220306,0.310687512159,0.0510005764663,-0.360607415438,0.0683895945549,0.128910183907,0.0169938262552,-0.0453793220222,0.122772552073,3.77174592018,0.11211348325,0.125530138612,0.0365108065307,0.176147535443,0.0321303121746,0.0603322982788,0.00442848773673,0.0480646006763,0.0119481934234,0.0108764106408,0.0105316527188
Ses01F_impro02_F020,4.93880558014,3.98219060898,0.904597520828,1.41328310966,0.53633004427,0.6171002388,-0.073564954102,0.640675783157,0.293096482754,0.359465420246,-0.0546481460333,0.239446312189,2.61410069466,2.52725744247,0.188894823194,0.517122983932,0.128024846315,0.275574475527,-0.308017939329,0.160624101758,-0.0218338426203,0.11168012023,-0.139115467668,0.0597152374685,2.70208477974,0.778531908989,0.160368815064,0.202590167522,0.0529816150665,0.0284573901445,0.0871884971857,0.0345370881259,0.0369137488306,0.0321909412742,0.00657641375437,0.0102920783684
Ses01F_impro02_M001,6.38522672653,3.54503417015,1.07181584835,1.01793658733,0.254271417856,0.473177462816,0.0142297111452,0.202717766166,-0.0290579348803,0.374384403229,0.24470962584,0.249923497438,3.45000171661,2.83400774002,0.218688249588,0.557779490948,-0.108544155955,0.229071870446,-0.22434233129,0.0392512790859,-0.198242768645,0.131315544248,0.0637153759599,0.0904154703021,5.12657356262,0.402800470591,0.180521696806,0.0793639197946,0.0499897375703,0.0329225920141,0.0248999074101,0.0180783700198,0.0270857922733,0.0204883590341,0.004890285898,0.00965148676187
Ses01F_impro02_M005,7.43970918655,4.74688863754,1.15576803684,1.4134734869,0.482224673033,0.458112686872,-0.20823597908,0.359477370977,0.491071641445,0.416968524456,0.394677996635,0.113169722259,4.08463430405,3.60804700851,-0.121801048517,0.578792154789,0.0507188439369,0.227479293942,-0.368484973907,0.101208463311,-0.137349307537,0.0941090285778,0.0527862384915,-0.00593543052673,2.97610425949,0.481485366821,0.446613192558,0.221039697528,0.0549868345261,0.0155022405088,0.0203709080815,0.0402039512992,0.0993888378143,0.0353724658489,0.0323861464858,0.016644814983
Ses01F_impro02_M009,5.30553150177,3.02240872383,1.1254786253,0.954478263855,0.351893514395,0.618032634258,-0.15672275424,0.339814305305,0.0582633242011,0.361706674099,0.250826954842,0.159546896815,2.33366179466,2.41959452629,0.415735155344,0.57076138258,-0.0830806493759,0.2938811481,-0.339185506105,0.203008577228,-0.107337258756,0.238492250443,0.0414942912757,0.0414052866399,3.02473497391,0.386934489012,0.326664984226,0.0456102862954,0.0332618691027,0.0250698775053,0.0235270857811,0.0100359143689,0.0279615428299,0.00318186613731,0.00758532388136,0.00617984635755
Ses01F_impro02_M010,2.92445087433,3.48559737206,0.618296325207,1.26725673676,0.341027975082,0.42441958189,-0.195797026157,0.278564929962,-0.0435744524002,0.239820420742,0.104244410992,0.18547129631,1.49554550648,2.97598338127,0.0841335952282,0.608610451221,-0.0944126993418,0.248754844069,-0.250250041485,0.179813489318,-0.168154418468,0.136676549911,0.032962102443,0.0683217197657,0.691832304001,0.0685495808721,0.0547729991376,0.0645576044917,0.0381557308137,0.00541653763503,0.0021555214189,0.00675479555503,0.0142583101988,0.00769542483613,0.00398113764822,0.0183578208089
Ses01F_impro02_M011,1.59600234032,3.01694512367,0.311268091202,0.914470851421,-0.0866588503122,0.422097891569,-0.164712399244,0.244648456573,0.0206471085548,0.283787727356,0.0333223342896,0.110200151801,1.20611131191,2.75250530243,0.0856545343995,0.590123713017,-0.147485494614,0.278570950031,-0.206491038203,0.182195305824,0.00410775328055,0.197506979108,0.018892487511,0.0392393656075,0.0715203881264,0.0480713993311,0.0294892918319,0.045276209712,0.0014054113999,0.011292678304,0.00110332842451,0.00228071934544,0.000269910058705,0.0048952861689,0.000276685372228,0.00527167180553
Ses01F_impro02_M012,6.28272914886,3.93284964561,1.36537325382,1.55843174458,0.581119060516,0.463117480278,-0.137192904949,0.216998681426,-0.0119418613613,0.356043159962,0.336763232946,0.0607312098145,3.36592435837,2.84883570671,0.328721672297,0.824655175209,0.245631963015,0.176316440105,-0.266756922007,-0.0251172315329,-0.12519749999,0.138257473707,-0.00690749287605,-0.075648099184,3.26812338829,0.433313041925,0.173363864422,0.165471985936,0.0568095855415,0.0577778667212,0.0135892890394,0.0540980063379,0.0081660952419,0.0395442098379,0.0189592782408,0.0138951884583
Ses01F_impro02_M013,6.62884092331,4.13259363174,0.416427880526,1.08755850792,0.13381806016,0.617820203304,-0.13498288393,0.226868107915,0.0482722520828,0.287023663521,0.391890913248,0.159843921661,2.78780841827,3.03507184982,0.0695303604007,0.60204821825,-0.0837387293577,0.295608073473,-0.31723973155,0.0360346734524,-0.175797283649,0.1141269207,0.0789155066013,-0.00393419479951,4.23878192902,0.295343995094,0.0320740491152,0.0882955044508,0.0186786931008,0.0161578189582,0.036036696285,0.0350403636694,0.0557871982455,0.0242889337242,0.0200989879668,0.0205708350986
Ses01F_impro02_M014,4.63445186615,3.39638900757,1.00757813454,1.90452134609,0.466408073902,0.22522136569,-0.234746396542,0.201101154089,-0.00151804089546,0.265971392393,0.141585946083,0.22124633193,3.12698125839,2.95996904373,0.342396229506,0.879583597183,0.0273365601897,0.152659311891,-0.387410283089,-0.00544609641656,-0.152426764369,0.094137378037,-0.0114615671337,0.0847768485546,1.99268090725,0.118176154792,0.126498222351,0.361933410168,0.0399648547173,0.00543041946366,0.024146636948,0.0151135791093,0.0290777683258,0.0148742329329,0.0196204129606,0.00842429231852
Ses01F_impro02_M015,4.90479183197,4.11574029922,0.0388180837035,0.541502714157,0.225695550442,0.166713997722,-0.145358413458,0.0470683574677,-0.151232331991,0.11069624126,0.0869174748659,0.122863680124,3.99443888664,3.50163984299,-0.0320509299636,0.539899110794,0.220432117581,0.152344584465,-0.291918516159,-0.0600209832191,-0.236734852195,0.0679856464267,0.0589887648821,-0.0480218976736,0.82874250412,0.377119511366,0.00502241728827,2.57144802163e-06,2.7703725209e-05,0.000206480253837,0.0214798673987,0.0114681264386,0.00731068104506,0.00182419491466,0.000780012866016,0.0292018800974
Ses01F_impro03_F000,9.69328594208,3.81591296196,-0.266775429249,1.17569875717,-0.186388775706,0.573236048222,-0.143411457539,0.488298475742,0.109489932656,0.792426168919,0.451029419899,-0.108384415507,8.42717266083,3.4474902153,-0.588487148285,0.401685059071,-0.577818393707,0.266633033752,-0.510887861252,0.086260125041,-0.158899232745,0.519939959049,0.133140474558,-0.229695439339,1.33797264099,0.0761795789003,0.0401861853898,0.174252972007,0.123104050756,0.101100720465,0.0887153297663,0.108321234584,0.0587866231799,0.0291099101305,0.0571036525071,0.0055707921274
Ses01F_impro03_F001,9.89815235138,3.10441589355,-0.108004659414,1.7415150404,0.68434292078,-0.0393053144217,-0.0867426618934,0.680070817471,0.614880979061,0.248516097665,0.445790469646,0.091231122613,7.55468893051,2.26164937019,-1.05017983913,1.33225286007,-0.230040356517,-0.420043706894,-0.546806931496,0.596749603748,0.0447470992804,0.146188691258,0.0556071959436,-0.193908631802,3.04492306709,0.456512182951,0.471905857325,0.261826336384,0.321072369814,0.0958002433181,0.151763856411,0.0054204040207,0.0789078325033,0.00864803045988,0.0485972575843,0.0365049056709
Ses01F_impro03_F002,12.3554286957,3.93322038651,0.343303501606,1.48338854313,0.570645451546,0.526781141758,0.211004629731,0.820995926857,0.438565611839,0.509514510632,0.629807949066,0.395446717739,9.48917579651,3.06187963486,-0.911361694336,1.14299106598,-0.318792045116,-0.0795059204102,-0.731279373169,0.316384613514,0.173384070396,0.28575143218,0.227810904384,0.0502176582813,14.1126375198,0.290082544088,0.434335708618,0.0685814917088,0.297609865665,0.205761760473,0.344723463058,0.102125622332,0.0246031694114,0.0251683983952,0.087683416903,0.0357260927558
Ses01F_impro03_F004,12.6864290237,3.1823720932,0.0652665495872,2.11732649803,0.814893424511,0.0819231197238,0.377573490143,0.553640902042,0.673217058182,0.427926540375,0.357318997383,0.0954712554812,11.4530801773,2.80042266846,-0.871033370495,1.581199646,0.0470496602356,-0.284692972898,-0.717962384224,0.224697962403,0.0208935346454,-0.0836783200502,0.198470667005,-0.102479211986,2.43849182129,0.166911408305,0.29497975111,0.208527773619,0.185880571604,0.0535481199622,0.259029477835,0.0303914509714,0.10431740433,0.0954025611281,0.0153576200828,0.0128273656592
Ses01F_impro03_F005,11.798614502,3.49481964111,0.420772343874,2.26751255989,0.867951869965,0.125905930996,-0.07582475245,0.657366573811,0.32825666666,0.523765027523,0.32558748126,-0.0292402021587,9.66318893433,2.68968677521,-0.300869613886,1.18806374073,0.223023250699,-0.130529969931,-0.551809251308,0.211289912462,-0.0641483664513,0.0223454944789,-0.0699387192726,-0.249505549669,2.54797315598,0.214674785733,0.239342525601,0.399747669697,0.292376577854,0.0404688902199,0.242227643728,0.0568466596305,0.0645065903664,0.149805426598,0.0859224572778,0.0159235838801
Ses01F_impro03_F006,9.87461090088,3.89034152031,0.00730782002211,2.89203929901,0.690051496029,0.45825996995,-0.253093361855,0.632257819176,0.639113843441,0.210756585002,0.531329929829,0.145922124386,7.34691238403,3.29913640022,-0.531048834324,1.79089963436,0.356086581945,-0.101615548134,-0.901192486286,0.104847453535,-0.163708344102,-0.0243466738611,0.225398764014,-0.149220481515,2.02910017967,0.133402377367,0.0968927145004,0.359972000122,0.0900453552604,0.0896105542779,0.124468125403,0.0851616039872,0.139263615012,0.0367428287864,0.0337310098112,0.0402152277529
Ses01F_impro03_F008,10.8094959259,3.08604645729,-0.28171980381,2.2196199894,0.617489814758,0.250335931778,-0.679924786091,0.585292339325,0.244765669107,0.607650399208,0.493701845407,0.120510086417,8.48354721069,2.83973073959,-0.607690989971,1.69300627708,0.0905863717198,-0.0673010796309,-0.964744746685,0.0835511237383,-0.0175820179284,0.140968024731,0.264735847712,-0.0781228989363,3.08895492554,0.0530210211873,0.100869752467,0.108702108264,0.153219252825,0.0419817641377,0.0411591231823,0.125525847077,0.0738361105323,0.127328291535,0.0260664671659,0.0207986310124
Ses01F_impro03_F009,11.1208724976,3.97843289375,0.156440734863,1.44790136814,1.36033761501,0.408354997635,-0.822359800339,0.291700839996,0.205847233534,0.154718399048,0.450326532125,0.0506493747234,8.18993854523,3.392827034,-0.858448684216,1.30685710907,0.291974812746,0.133348807693,-0.98484736681,0.213243186474,0.052845209837,-0.188684687018,0.0938990935683,-0.13143658638,6.05750226974,0.321166217327,0.538831710815,0.0137006156147,0.586328148842,0.0658110007644,0.015649812296,0.00393565930426,0.0127055123448,0.122409582138,0.069160759449,0.0171422660351
Ses01F_impro03_F010,10.2210607529,4.70087385178,0.192848771811,1.11114311218,0.0462857894599,0.98555970192,0.115459442139,0.285542964935,0.43546590209,0.768111169338,0.0153096430004,0.606298029423,8.60913562775,3.63922119141,-0.599863529205,0.351149171591,-0.476259112358,0.508347690105,-0.280421853065,-0.0515398271382,0.171332076192,0.277563840151,-0.234970092773,0.417197585106,3.71938896179,0.336978346109,0.442541867495,0.18868803978,0.206201374531,0.169505134225,0.0865054130554,0.0983238816261,0.0625091567636,0.0605562143028,0.0236682835966,0.0185161754489
Ses01F_impro03_F012,10.9654016495,4.49928236008,-0.269831180573,1.06964433193,0.157136693597,0.689156651497,-0.109367698431,0.0675546228886,-0.19286108017,0.15252417326,0.459923177958,0.127331629395,7.08946752548,3.86116409302,-0.976894199848,0.305958390236,-0.139916315675,0.247217744589,-0.441697061062,-0.466046839952,-0.27571952343,0.031824618578,-0.0890286564827,-0.0381889343262,15.1494579315,0.486542701721,0.236129611731,0.418074250221,0.118523895741,0.076363734901,0.0466891527176,0.105504944921,0.0049762702547,0.0056429146789,0.175122141838,0.0149317784235
