session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses01F_impro02_F016,21.613035499,0.0176370843053,0.302674679525,18.4530039963,0.014671533423,0.228101982771,3.33248785406,4.23901329498e-06,0.00183015107806
Ses01F_impro02_F017,27.1358557166,0.0190451111956,0.475181477421,21.3894753612,0.0157092644451,0.304055249963,8.87894076737,5.37499752949e-06,0.00624637209072
Ses01F_impro02_F018,23.8000928684,0.0183143752758,0.364083748437,18.6335129715,0.0153287199989,0.232595017385,5.48660835509,4.3647470902e-06,0.00319942281894
Ses01F_impro02_F019,21.7037179611,0.0172369170562,0.305422718691,17.9946450718,0.0149316228118,0.216849260867,3.32269073939,7.06680457867e-06,0.00177630958087
Ses01F_impro02_F020,22.5174310101,0.0185880161071,0.325965253775,18.7851635073,0.0159456086847,0.234279899512,3.54526996236,5.05518538691e-06,0.00191705185773
Ses01F_impro02_M000,22.8496076046,0.0188239692974,0.33910730134,19.6441379147,0.0159983557261,0.254650291873,2.55082094738,3.05239927415e-06,0.00155752911615
Ses01F_impro02_M001,23.8349137803,0.0185500503268,0.362874301147,19.3138862591,0.0155911937893,0.249572547927,4.88746341655,3.36188232897e-06,0.00293309393
Ses01F_impro02_M002,23.5728430329,0.0187118455776,0.358065153318,18.7289777979,0.0150847556298,0.235739720545,4.04531199336,6.34590557101e-06,0.00230223742852
Ses01F_impro02_M003,24.3647494506,0.0184972668589,0.3825780424,19.9229522971,0.0157210519175,0.262943072177,3.33622714033,3.8148268437e-06,0.00195375554156
Ses01F_impro02_M004,23.2491916239,0.0174225217606,0.347913180704,19.0807928961,0.0153570124839,0.243164145984,3.32697254129,2.82583487484e-06,0.00191244828793
Ses01F_impro02_M005,24.1707619533,0.0178460642336,0.378048219028,19.9606485851,0.0152485901817,0.264385820005,4.24186859166,6.19553509898e-06,0.00265957848203
Ses01F_impro02_M006,24.7290139016,0.0187498348891,0.393221001011,19.4476890687,0.0151270816527,0.251730530608,3.04384385077,4.96813292887e-06,0.00184222835994
Ses01F_impro02_M007,23.4305709798,0.0174536200067,0.352928235235,18.5926355677,0.0151983259258,0.230334371444,3.54872127585,2.35850998774e-06,0.00207678976799
Ses01F_impro02_M008,19.5967829734,0.0175418862969,0.252779890545,17.5518807437,0.0148512538785,0.206598221607,0.527809958867,3.55905886763e-06,0.000231531379399
Ses01F_impro02_M009,22.3622499591,0.0177923990107,0.325838694315,18.4331006668,0.0151128419454,0.227096251752,2.93307712911,2.80360066496e-06,0.00163073571238
Ses01F_impro02_M010,20.0979010719,0.0181076795866,0.261363347554,17.7198672086,0.0151722893017,0.209921054863,0.930137796262,3.9926893242e-06,0.000432210678914
Ses01F_impro02_M011,19.6489783935,0.0175147984168,0.253011034814,17.3833427261,0.0142561355225,0.203248997467,0.389507576977,5.79465199206e-06,0.000146185810998
Ses01F_impro02_M012,23.2030965501,0.0177847079271,0.350708819526,19.5160831413,0.0154990696985,0.253455841171,4.12655391859,3.13288751936e-06,0.00235341167334
Ses01F_impro02_M013,23.0061089938,0.0179349591629,0.34111852011,18.674776543,0.0156726657254,0.233593553836,3.09996138726,1.40823989527e-06,0.00182243870338
Ses01F_impro02_M014,23.4604047146,0.0179277669947,0.349330614859,19.152302559,0.0155156819489,0.243819924138,2.62911068409,2.61754183558e-06,0.00148785273165
Ses01F_impro02_M015,22.1740542093,0.0184609411696,0.320705238791,20.101484411,0.016173723761,0.265859851373,1.40266639113,4.17644915833e-06,0.000884357408323
Ses01F_impro02_M016,22.3948824839,0.0210790380613,0.320160151481,18.7357927562,0.0170888911256,0.231040374812,1.94631103414,5.98420617578e-06,0.00104488988436
Ses01F_impro03_F000,27.3054199659,0.0178667497496,0.474723895911,22.5871868865,0.0155164960779,0.33602957089,6.54450543481,2.92698084741e-06,0.00549447695369
Ses01F_impro03_F001,27.7736705874,0.0180548935143,0.488496096118,22.7668918807,0.01534766992,0.34240680884,7.80417466342,3.85334391893e-06,0.00619461710553
Ses01F_impro03_F002,29.9361864969,0.0203898627423,0.575960751781,24.7537120282,0.0169020113998,0.404060357529,10.280677831,3.23308932421e-06,0.00994297906826
Ses01F_impro03_F003,34.4803512223,0.0234665769662,0.755047568749,27.4563275522,0.0169681123499,0.492619578931,12.1784095899,1.15777996843e-05,0.0145519167653
Ses01F_impro03_F004,30.9140748259,0.0205384536008,0.60987544863,26.6695845026,0.017239777892,0.462104171498,4.08420637938,6.84664604344e-06,0.00452479121535
Ses01F_impro03_F005,29.0762972211,0.0197257708215,0.542492197048,25.8078503358,0.0170875957208,0.430779674748,3.6500850074,2.93313755533e-06,0.00369366177754
Ses01F_impro03_F006,26.5491306027,0.0186257297811,0.451736439535,22.7714736119,0.0157259765412,0.340917776647,4.41240673145,6.39454750117e-06,0.00335543227139
Ses01F_impro03_F007,29.4852117786,0.0193657162648,0.554077672243,22.7838630942,0.0155388924426,0.343733776557,7.70477663463,7.52401924714e-06,0.00635230385386
Ses01F_impro03_F008,28.1635895948,0.0198704746385,0.518719677018,23.2808833166,0.016496539982,0.357036688824,5.19347729946,3.99991554487e-06,0.00469673376861
Ses01F_impro03_F009,27.8932872438,0.0193628977053,0.496141627803,23.8240576727,0.0169772226379,0.375803558246,7.10223825774,3.06940518229e-06,0.00614891724028
Ses01F_impro03_F010,27.6635235673,0.0190673093562,0.490553414426,22.6521759516,0.0161893569584,0.340989969256,8.54109749733,4.10207933018e-06,0.00695739436415
Ses01F_impro03_F011,26.5254327732,0.0187073994137,0.448870668968,22.5778285541,0.0156837456679,0.335538543611,6.13674404806,2.38320368441e-06,0.00462814180769
Ses01F_impro03_F012,28.3256072199,0.0187843966089,0.510819840049,21.9843933448,0.0157223561969,0.32375048298,14.9700694155,5.16638450686e-06,0.0121516936992
Ses01F_impro03_F013,29.3906276899,0.0196629549879,0.556266790707,24.3915165661,0.0159700690954,0.392355498823,7.22575880665,4.69102954779e-06,0.00641736601676
Ses01F_impro03_F014,29.9555868285,0.0189222896148,0.574532992544,23.6984229797,0.0160213462155,0.369361423775,9.63015090501,3.66835172103e-06,0.00816306470084
Ses01F_impro03_F015,30.3077719163,0.0202423397805,0.586042803687,24.5940907793,0.0166428207419,0.397379795784,8.06879268258,5.30052619573e-06,0.00781189007115
Ses01F_impro03_F016,24.9965077131,0.019050197223,0.398847900302,21.8171610903,0.0152864988484,0.3154708088,4.53074288288,7.14733371691e-06,0.00312908039121
Ses01F_impro03_F017,25.4855770713,0.0177561914542,0.420428811586,21.0951944103,0.0154499438589,0.294313715643,6.30066611469,4.64647787971e-06,0.004456271209
Ses01F_impro03_F018,26.1481763006,0.0185226035244,0.448969497928,20.596296655,0.015371292365,0.283892912378,8.16471486807,3.5769022818e-06,0.00560162958457
Ses01F_impro03_F019,22.2912685949,0.0186469481981,0.321814195798,18.5134014029,0.0151429836469,0.229047917368,4.27994758321,1.13826581877e-05,0.002383276971
Ses01F_impro03_F020,26.6746871274,0.0182965593865,0.454177216997,21.793399489,0.0159645183726,0.316203857495,11.4837756127,4.0131129292e-06,0.00812874924046
Ses01F_impro03_F021,27.577022802,0.0197820370357,0.490534267209,22.9416081853,0.0160639295473,0.344409440821,4.66107803461,3.73646942568e-06,0.00382285862445
Ses01F_impro03_F022,23.2367956824,0.0181584296787,0.353112934691,19.480253014,0.0142674685405,0.251383531543,2.96908474151,6.57638562932e-06,0.00176637348696
Ses01F_impro03_F023,19.7988576253,0.016132908666,0.258935351708,18.8441860236,0.0140165106964,0.236279561682,1.01579959248,3.31533675423e-06,0.00048691028614
Ses01F_impro03_F024,26.2765008264,0.0191944899804,0.441878326349,21.6070242517,0.0146229353662,0.308617877698,6.54788584131,5.9366995369e-06,0.00480326814528
Ses01F_impro03_F025,26.9942464437,0.019381799277,0.465139455781,24.020281196,0.0163292000742,0.376850718891,4.15462695306,4.51515578255e-06,0.00343942086377
Ses01F_impro03_F026,27.3786888621,0.0193826907387,0.480971494669,22.7076491906,0.0157281787119,0.340992441086,9.23416685512,4.84428522291e-06,0.00698258777483
Ses01F_impro03_M000,26.7946224232,0.0186575803748,0.468414666467,21.3133993332,0.0156552739384,0.300707145684,6.09322207561,3.22876017723e-06,0.00479228580511
Ses01F_impro03_M001,25.5208222609,0.0179486573364,0.427789392122,21.5748924157,0.0142360960552,0.308603572954,4.17949094267,1.08422741217e-05,0.00351032404986
Ses01F_impro03_M002,29.1682325718,0.0199089122359,0.54067125492,23.6816127654,0.0162844182091,0.371649725221,11.2195244291,5.05352528221e-06,0.00985058771512
Ses01F_impro03_M003,32.4885732722,0.0224599755849,0.674535748743,25.8429387904,0.0179872329875,0.444151962619,20.1563984328,4.67642268764e-06,0.0199522737842
Ses01F_impro03_M004,28.391140727,0.0204060607085,0.51374004654,25.5145469621,0.0177411717215,0.42310302875,2.07305186315,4.92302724584e-06,0.00188693488479
Ses01F_impro03_M005,28.325219163,0.0194701625086,0.508127044155,24.3202618657,0.0162869315871,0.384172535031,5.61585234861,6.52821464206e-06,0.00502774762216
Ses01F_impro03_M006,25.7960611766,0.0192352318753,0.423341567899,21.3062537269,0.0165784133001,0.303109232849,7.99120966873,2.80296086095e-06,0.00537057660696
Ses01F_impro03_M007,27.0465545234,0.0181831659705,0.467409911563,23.2318919841,0.0156799625576,0.353045742224,5.84350280659,1.56520094182e-06,0.00458027120497
Ses01F_impro03_M008,24.7601257357,0.0187615750414,0.392647856323,21.7324396339,0.0154262896361,0.312103814893,3.10589930439,6.53619377757e-06,0.00249821336388
Ses01F_impro03_M009,26.7761077807,0.0194888184675,0.455384568243,21.6568738153,0.015645302363,0.310560668926,7.01026664622,6.44648683692e-06,0.00474003980287
Ses01F_impro03_M010,26.8292233482,0.0185478354148,0.46585854645,22.2310464067,0.0156619517799,0.326458233169,5.63157312147,4.55726317379e-06,0.00447092346504
Ses01F_impro03_M011,25.9684715354,0.0197619589778,0.432183950197,22.7789827944,0.015985402957,0.339459400806,4.40399990709,5.06271906208e-06,0.00327667288968
Ses01F_impro03_M012,27.3219543845,0.0197519775838,0.476097497955,22.6506244955,0.0168029269312,0.340108737244,7.43426254737,3.57827918057e-06,0.00563170779225
Ses01F_impro03_M013,31.6014092914,0.0209175765708,0.637282603542,26.6949210842,0.017482899261,0.463200232021,6.12212376096,4.12776061572e-06,0.00639609695491
Ses01F_impro03_M014,27.6246884788,0.0191478254296,0.485571672128,23.331840946,0.0161262122727,0.358003149068,7.81818439304,3.80113022371e-06,0.00630768900382
Ses01F_impro03_M015,28.153008714,0.0195504120981,0.502737224063,22.9154488876,0.0164135361213,0.343639779942,5.18512537841,1.24715399781e-05,0.00430589053547
Ses01F_impro03_M016,25.6781132607,0.0190113406706,0.426665953702,21.4504787419,0.0155881486232,0.303857188665,7.12450236563,8.88434105242e-06,0.00531328894327
Ses01F_impro03_M017,26.0893638401,0.0192114428423,0.433759862158,21.0345169999,0.0157291020828,0.295947717515,8.5677574321,4.24618176886e-06,0.00624541496653
Ses01F_impro03_M018,21.2533653338,0.0179280274528,0.296022047326,18.733221154,0.015156475119,0.233551848276,2.24244962183,5.27241978266e-06,0.00112999079682
Ses01F_impro03_M019,25.3790841643,0.0188928387945,0.413859767256,21.2760763884,0.016008623692,0.298527636478,3.78329099324,3.21989968968e-06,0.00251955191697
Ses01F_impro03_M020,26.691789669,0.0202684206336,0.455309224336,21.7770075706,0.0155404215298,0.314324700288,7.09906541617,7.07864026085e-06,0.00491117628465
Ses01F_impro03_M021,25.7521385978,0.0180088356957,0.426166981,20.8025337785,0.0152043655475,0.288499408134,7.23046185756,5.39489970136e-06,0.00502738363269
Ses01F_impro03_M022,26.9625701203,0.0184952396763,0.466935603144,21.3489103609,0.0153936733824,0.304034526244,9.11970752545,4.1007056934e-06,0.00662846179915
Ses01F_impro03_M023,31.0787861341,0.01983482233,0.613224804425,23.509448242,0.0163773389073,0.365733690216,11.1050269306,3.52788869329e-06,0.00991530382037
Ses01F_impro03_M024,26.5119707328,0.0185700454998,0.448955362021,21.0699797694,0.0147140315608,0.29596491636,8.83433106756,1.52254191248e-05,0.00628470142056
Ses01F_impro04_F000,27.0427511596,0.0189482128049,0.468797997264,21.0171670005,0.0152245316648,0.295160749627,8.23694084306,4.58533706821e-06,0.00555488419372
Ses01F_impro04_F001,27.0668015357,0.0183534004034,0.466674791413,21.0017951055,0.0151491971104,0.292508264968,6.11147283035,5.91750365564e-06,0.00423839553482
Ses01F_impro04_F002,25.4889962213,0.0187935524253,0.427206930703,20.2376894682,0.0154094426985,0.274813279778,7.04352342236,4.08993559613e-06,0.00466223853516
Ses01F_impro04_F003,22.5184307016,0.0180575617584,0.328891283143,18.2051314447,0.0156496755175,0.224196173027,5.31506395143,2.87351173067e-06,0.00306021447215
Ses01F_impro04_F004,22.5742371934,0.0182044422534,0.325524037383,18.6415636051,0.0137599595098,0.233153473461,3.93889636836,7.91472409638e-06,0.00202357419116
Ses01F_impro04_F005,23.6657172567,0.0175926768284,0.358890620573,18.5097981516,0.0147697874857,0.230208956354,3.61046270486,2.35058971167e-06,0.00196309545745
Ses01F_impro04_F006,27.0307625444,0.0189186344577,0.46929123438,22.591858834,0.015527763093,0.341688873916,12.7268785363,7.12358712716e-06,0.00946134176935
Ses01F_impro04_F007,28.9223803524,0.0188597946655,0.533227123222,24.1257521772,0.0155477756205,0.383088849805,6.45550746887,3.92110244527e-06,0.00602183671258
Ses01F_impro04_F008,27.3869083331,0.019749386627,0.486468244946,21.323716067,0.0164571394132,0.310207615896,18.3673598743,1.65929367095e-06,0.0139669629107
Ses01F_impro04_F009,22.0280190717,0.0169605389915,0.327028163483,18.0293845351,0.0149940376866,0.221224266178,3.91981479952,1.33685343827e-06,0.00248601240311
Ses01F_impro04_F010,28.4522591619,0.019240648347,0.533918969259,21.6589595247,0.0159182927954,0.315655963918,11.7265291531,4.89752723515e-06,0.0086216153945
Ses01F_impro04_F011,25.9512136801,0.0185211045685,0.439129485965,21.0419052404,0.0155228060103,0.296989845751,12.0832967434,4.27112452902e-06,0.00852476832038
Ses01F_impro04_F012,23.1900626523,0.0175045071876,0.353392369014,17.6183455285,0.0145270567394,0.211080186043,5.07053452911,3.1509711773e-06,0.00292573060517
Ses01F_impro04_F013,27.9362340558,0.0187264015951,0.510194531166,22.7037216758,0.0157808827413,0.342998497544,9.88662843993,3.88527936568e-06,0.00787265167322
Ses01F_impro04_F014,24.9818149678,0.0178195234373,0.404831450448,21.0392046595,0.0154501140721,0.293911982404,4.32398250978,4.86760767968e-06,0.00272077647459
Ses01F_impro04_F015,27.1231912748,0.0195164454534,0.473330391971,22.7851066907,0.0159151309396,0.343329113232,6.76057802791,3.64935668198e-06,0.00526357718243
Ses01F_impro04_F016,27.6016260938,0.0202931242182,0.488379644372,22.4338392985,0.0159523008459,0.337434353352,15.3292880432,6.09609020187e-06,0.01192354563
Ses01F_impro04_F017,28.0272374478,0.018938721108,0.506784922987,21.5528941988,0.0156841182883,0.310528266032,10.1761473682,6.71797357082e-06,0.00754429357375
Ses01F_impro04_F018,27.211678382,0.019122309618,0.490567345609,22.952465269,0.0155073146033,0.348963430607,8.75031611754,5.69529680922e-06,0.00673126914663
Ses01F_impro04_F019,28.7256196717,0.0202564301687,0.521790646265,22.6303661043,0.0161454135764,0.338743672931,9.0728197279,3.40198470675e-06,0.00739665045247
Ses01F_impro04_F020,26.0319925489,0.018084427338,0.445668536293,21.3020572359,0.0152479374773,0.301562789197,6.48212824684,3.3503326077e-06,0.0044914734144
Ses01F_impro04_F021,22.6050047899,0.0172383174344,0.328213470467,19.8324628899,0.0149418441667,0.259479907016,1.89406291214,3.66776897741e-06,0.00114182357801
Ses01F_impro04_F022,21.3384608166,0.0172269557841,0.299266369825,18.5310501553,0.0155177706912,0.230848193448,3.22707316442,1.24559630024e-06,0.00161338284883
Ses01F_impro04_F023,24.633457131,0.018999877935,0.400516703918,20.4131631721,0.0155986874585,0.277684371915,5.74790715993,5.04245471466e-06,0.00355111319273
Ses01F_impro04_F024,25.1295650594,0.0173109009171,0.402922226711,20.2045914054,0.0146687581479,0.271695963519,5.23385660247,2.61153369222e-06,0.00343775858769
Ses01F_impro04_F025,24.5272438824,0.0177949242793,0.39044066133,19.4354535812,0.0149055061798,0.25454217792,8.29145947497,2.97044038867e-06,0.00520658673729
Ses01F_impro04_F026,24.5848489363,0.0170384027026,0.395405385328,19.7504783818,0.014773066357,0.262213649036,5.31724944062,2.26372078402e-06,0.00342544328333
Ses01F_impro04_F027,23.1184497644,0.0169860396659,0.341962521291,19.1574494082,0.0142241605633,0.244666946387,4.08895816227,5.12438176581e-06,0.00243775877524
Ses01F_impro04_F028,26.175119689,0.0184328804596,0.446199595458,20.759479685,0.0155793182572,0.288482288932,9.21736941344,6.82754014891e-06,0.00644012208136
Ses01F_impro04_F029,26.744584163,0.0196791693837,0.458211475454,20.3282921837,0.0146759001379,0.279690767822,13.0387225465,8.88323836868e-06,0.00934752846047
Ses01F_impro04_F030,31.286445966,0.0197178725621,0.624856971895,23.3742048625,0.0163364802901,0.368127894336,20.1966591822,5.4811928846e-06,0.0167367663444
Ses01F_impro04_F031,29.3501530426,0.0198390694152,0.550231093923,22.7256784679,0.015527530855,0.343301035486,7.92696549188,7.44310227839e-06,0.00612664479653
Ses01F_impro04_F032,26.1041550946,0.0183997039215,0.43806720981,21.0151692012,0.0152750717939,0.294166700019,7.22181832975,3.74943458589e-06,0.00486102791128
Ses01F_impro04_F033,27.6267157773,0.0183306285502,0.484429396314,21.3668378407,0.0149791510517,0.303610210683,8.1955582,3.90144664489e-06,0.00589010756056
Ses01F_impro04_M000,24.639466869,0.0180379840134,0.389265973221,20.2460624533,0.0157618752565,0.270624283651,3.7859400802,4.06766031595e-06,0.00242883815614
Ses01F_impro04_M001,22.8171387957,0.0191327551607,0.338815256854,20.0229196334,0.0159251961585,0.266963675664,2.58460604872,2.93211611541e-06,0.00158895995348
Ses01F_impro04_M002,22.2161497711,0.0188174073519,0.320553227668,19.3155570183,0.0160987447263,0.247854219771,2.81645312723,2.2015851614e-06,0.00156805073461
Ses01F_impro04_M003,20.1600603295,0.0177302224947,0.261792215096,18.7423957492,0.0158176281843,0.235308160895,1.07600253383,2.02245327905e-06,0.000511219946353
Ses01F_impro04_M004,25.2654280301,0.0185406181054,0.406450394085,20.1660316565,0.0154867871672,0.271231822691,4.04809458871,3.22560632144e-06,0.00262463663991
Ses01F_impro04_M005,22.9060581015,0.0184337988389,0.334696990525,19.5502392937,0.0150019941703,0.254903929028,2.92075552914,6.54057127128e-06,0.00165176106978
Ses01F_impro04_M006,22.9003720937,0.016900005927,0.334697689179,19.3307891121,0.0141134147601,0.248637457754,3.45511672633,6.18879861699e-06,0.00207460293451
Ses01F_impro04_M007,23.8890939628,0.01950601726,0.364298209102,20.9618914877,0.015799399716,0.288455831571,3.81399230786,9.34626363551e-06,0.00271441958836
Ses01F_impro04_M008,23.523943154,0.0176877791033,0.364285796596,19.049653015,0.015746296852,0.244333673445,4.19750231343,3.21921735285e-06,0.00269454449205
Ses01F_impro04_M009,23.4898511728,0.0182077905759,0.359185845834,21.2162703145,0.0146429090138,0.296262204869,3.12974627873,5.25302251413e-06,0.00196679867965
Ses01F_impro04_M010,20.0609788844,0.0177716898816,0.26390337905,18.0306369803,0.0153611183992,0.217201943864,0.537611848317,3.36817588851e-06,0.000300374050905
Ses01F_impro04_M011,23.4380924067,0.0180856209633,0.353883862035,20.2692866962,0.0157038289074,0.271289575945,3.17764360726,2.94502556728e-06,0.00195554526239
Ses01F_impro04_M012,23.9876557788,0.0184916231029,0.375141241059,19.3697859316,0.0157669388407,0.250839994928,5.57696008947,1.95533944109e-06,0.00351058904789
Ses01F_impro04_M013,23.1931543523,0.0178251386889,0.352007085861,19.0014358218,0.0149359568995,0.241342134126,4.05254891095,7.29361651296e-06,0.00235403202591
Ses01F_impro04_M014,25.7799391236,0.0202319654415,0.422075865472,21.5421956108,0.0167320668709,0.308393349412,6.24566295257,3.59673507774e-06,0.00447741911749
