session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude))
Ses01F_impro02_M008,986.0,6.22412109375,130039.7081747055,359.2439024390244,-0.8579833475686358,20060.23923715589,40833.501487209985,10.449636499994934,1066611070.5756434
Ses01F_impro02_M009,1841.0,7.666015625,282910.1871480942,524.2105263157895,-0.8592228870087472,39303.32313092771,163098.1311172669,12.289891108454075,3437313753.1304197
Ses01F_impro02_M010,1094.0,4.35498046875,160428.00454330444,420.7230769230769,-0.8287639704539922,30901.69704212577,73507.27715976334,7.063977887586317,2016516920.9598296
Ses01F_impro02_M011,757.0,6.13916015625,99476.46752524376,287.78,-0.6578495337513961,13099.578856714686,13933.931599999996,9.015185720213937,334017822.72861767
Ses01F_impro02_M012,3195.0,16.96630859375,1001246.9476537704,1023.3287671232877,-1.0016980114041392,148293.72230311204,531502.3302683431,28.091351587893428,35365538873.72721
Ses01F_impro02_M013,3616.0,7.98974609375,735379.3011846542,835.7534246575342,-0.9777421383758139,113706.67568227809,769065.4734471758,21.517700778037312,35974269943.614944
Ses01F_impro02_M014,2197.0,9.4677734375,444434.13610744476,917.4861111111111,-0.903255838743398,91729.22641595246,371514.2775848765,20.314308879620082,10611104308.83487
Ses01F_impro02_M015,2673.0,15.9736328125,804857.6281585693,1025.2631578947369,-0.9207589285714285,154195.15245456318,685991.9833795015,58.45479404017185,52708066813.33523
Ses01F_impro02_M016,1744.0,49.6943359375,275142.79315924644,737.4264705882352,-0.7161154259142446,79551.57064641573,185194.92106401396,286.2668163440109,6524937118.381788
Ses01F_impro03_F000,9086.0,28.8505859375,7319534.893989325,3895.5,-0.8547519465488217,1748458.1268651898,8965427.659090908,57.372653310400445,4494626551050.11
Ses01F_impro03_F001,10190.0,10.10205078125,9365510.387952566,3931.0943396226417,-1.005860660992989,1618694.5970376136,12879917.783552865,20.619697434847815,5193874912038.595
Ses01F_impro03_F002,21337.0,32.130859375,46053917.48899841,9152.1,-1.0239007067902048,10626412.369871492,54393705.58999999,118.17512604094259,171139962897948.8
Ses01F_impro03_F003,32767.0,273.05517578125,378197392.7051153,16067.027777777777,-2.9756813767282737,47754959.376434095,156056294.02700618,2229.1907988092157,6409501154990263.0
Ses01F_impro03_F004,30255.0,42.68115234375,85384838.22745419,13228.431034482759,-0.783159650976124,20316202.697940785,62079553.348692045,201.43083093261643,530168215276038.44
Ses01F_impro03_F005,29837.0,28.05224609375,41224065.52254462,9205.475,-0.9906243406421076,7757565.60274333,50588904.49937499,193.87596518827309,84407889657466.36
Ses01F_impro03_F006,10892.0,25.21142578125,12998981.995956182,4095.4949494949497,-0.7381881197081105,1884455.750438475,5355224.088358333,74.71712421620248,4709104439557.289
Ses01F_impro03_F007,17018.0,13.8701171875,19026126.09879279,4369.0,-0.9188592595847254,2473755.7041555834,16990819.76811594,39.11208280800794,16016343343513.812
Ses01F_impro03_F008,14609.0,25.7421875,31280092.397216797,5296.585365853659,-0.6771536342849225,4153293.4027647087,15584711.364663891,98.8205852864024,48372871056618.664
Ses01F_impro03_F009,14632.0,30.5068359375,26819859.383651733,6264.192307692308,-0.9771994948014384,5210165.857980343,20289629.309171595,106.5558734620166,48067335690049.45
Ses01F_impro03_F010,13533.0,19.30517578125,18324373.606430054,4947.56,-0.9749677814058251,3309871.852281038,14504539.326400004,75.67489623544445,19566272384910.58
Ses01F_impro03_F011,10966.0,10.5126953125,9823941.899688482,3956.090909090909,-0.7771983816526198,2339791.6994610582,11974918.74931129,32.70443762513203,10457274561755.201
Ses01F_impro03_F012,20822.0,29.50927734375,34888454.63956237,5463.942857142857,-0.9261799269783215,5879133.584269863,49028350.96816325,101.19669443724554,118778723034031.34
Ses01F_impro03_F013,20919.0,28.921875,33337497.148479223,6938.95,-0.8589153583233173,4764692.239004814,34142754.49750001,70.4154962669549,49093879902486.79
Ses01F_impro03_F014,22238.0,22.31689453125,55681533.28350425,5998.685393258427,-0.7356770833333334,5231587.916388719,29423016.485292263,65.27945014213053,76470143820471.84
Ses01F_impro03_F015,22353.0,23.70068359375,58811000.41805172,7460.070422535211,-1.0365163149113577,7433695.002210472,37190626.26264631,132.54546123524844,128684191011710.6
Ses01F_impro03_F016,8327.0,15.05810546875,7855881.532268286,2932.03125,-0.43010348664026826,1224943.1443457587,6115325.9052734375,37.95824627777002,3646764222874.315
Ses01F_impro03_F017,8080.0,7.4814453125,5413333.8817510605,2454.021739130435,-0.9200517381362673,806145.8346300201,5697876.890831756,12.016309309011099,1954111371924.0781
Ses01F_impro03_F018,11064.0,10.05029296875,10103115.664872885,2501.6222222222223,-0.722449220787689,896218.1407663423,7123257.790617282,28.812552537585717,3371639236177.933
Ses01F_impro03_F019,2019.0,8.81884765625,723801.5350549221,772.1363636363636,-0.5141674631149458,124029.09895197581,383658.11776859505,26.351849516774237,46401896709.004036
Ses01F_impro03_F020,8436.0,10.6357421875,5679492.2121350765,3013.285714285714,-0.5783491972754549,1215259.2611878398,10086464.394557824,34.39479739243983,2876061757158.5366
Ses01F_impro03_F021,12782.0,17.22119140625,29118035.193343163,3855.894117647059,-0.7689868916316527,2355944.225921329,7943984.165259519,49.183501026897126,20086640240350.168
Ses01F_impro03_F022,4803.0,10.54296875,1371487.3185110092,1531.4,-0.4522355307681638,240831.0657828653,1263278.0685714283,23.813540314354185,93286373168.19493
Ses01F_impro03_F023,1247.0,2.69580078125,149183.4769704342,697.2307692307693,-1.286307241460392,55704.7876636053,99774.33136094674,6.951851386738487,2013727531.0372188
Ses01F_impro03_F024,7992.0,17.86865234375,8940807.22710967,2672.4117647058824,-0.8383388641772893,1066368.3436006517,4969658.448096886,31.45938493138571,2470041117045.31
Ses01F_impro03_F025,9048.0,27.5107421875,8973055.777228355,4734.147540983607,-0.9323594390368852,2797743.3048472907,8179184.158559527,101.42127016506281,7458908301035.921
Ses01F_impro03_F026,10994.0,25.1640625,23937856.50195861,3799.4086021505377,-0.8497967374524988,2396672.5102771977,10259520.220141057,67.91691315204521,18470516061549.0
Ses01F_impro03_M000,13749.0,19.974609375,5317807.268495321,2612.9411764705883,-1.0379805526387778,807946.2092922701,12049773.761245675,60.30922510686256,1797188543226.944
Ses01F_impro03_M001,9212.0,19.4033203125,6040193.477325201,2885.25,-0.9308664204161844,1026203.8252372164,7934717.125,65.096464539436,2337665899076.368
Ses01F_impro03_M002,32379.0,54.845703125,56772232.47826767,7286.117647058823,-0.8046603442513369,8340518.469239506,65518445.31949248,215.2582912759387,173544212399848.97
Ses01F_impro03_M003,32767.0,158.48095703125,242202956.9342076,14891.048387096775,3.414003514082044,34526451.02737277,166617969.7879813,1187.9829414294543,2693136740414636.0
Ses01F_impro03_M004,24317.0,75.82080078125,54561434.770133734,8845.325,-1.108453185043866,9169701.240413684,29727585.31937499,380.02543766798124,129362065406240.53
Ses01F_impro03_M005,15988.0,31.78076171875,36630344.22737026,5807.621621621622,-1.0701821317055693,4846293.478465757,18980344.775748722,164.3805234069896,60374813204722.67
Ses01F_impro03_M006,7953.0,20.9287109375,6361665.553905249,3233.75,-1.2363298524100825,1526874.6689366044,5922716.3125,58.88541920801632,3408375122761.298
Ses01F_impro03_M007,9262.0,26.5712890625,11934754.775191307,3519.6744186046512,-0.7571465307657388,1584230.2571126556,6482201.1032990785,78.30356405063269,6503588722392.335
Ses01F_impro03_M008,9044.0,12.6552734375,8561057.413863182,3472.95,-0.7550927910543821,1638347.9160711528,8360840.147500001,55.63987486488129,5476361803050.893
Ses01F_impro03_M009,8227.0,32.05224609375,9641919.06608367,3149.3815789473683,-0.8223172566537081,1743560.9009423347,4467081.735976455,114.03197654624505,4867037814385.561
Ses01F_impro03_M010,10052.0,14.37646484375,8158243.226657629,3561.2272727272725,-0.726059650351912,1490742.1134062817,6777963.67561984,42.21820338727664,3749220806353.0605
Ses01F_impro03_M011,9613.0,34.0302734375,16930557.16122222,4359.688524590164,-0.6383445753642987,2754040.2250196314,6614305.755442083,104.39569557014369,9935022927893.121
Ses01F_impro03_M012,11306.0,26.35546875,12872539.081915855,4214.229508196721,-1.1242648565573772,3144792.063268014,12742890.86535878,118.29607271942432,15506265113999.494
Ses01F_impro03_M013,32767.0,51.28173828125,187992964.01121426,14291.046511627907,-0.5939882036808432,33730545.29240036,79053810.7885343,326.54929994242985,1677071896771392.8
Ses01F_impro03_M014,15385.0,26.8017578125,14068527.79819274,4683.428571428572,-0.800400671194393,2674064.3861291185,14147463.744897949,85.82272340035136,11189535928506.766
Ses01F_impro03_M015,11926.0,20.1259765625,23794611.925746918,4169.64705882353,-1.038649403925173,3428626.4094950114,11246158.875432529,97.15544871897721,30065655725059.383
Ses01F_impro03_M016,7908.0,14.751953125,5399774.8408203125,3167.9285714285716,-0.9102330252058211,1257980.5180409397,7821642.423469389,47.99723631012834,2765909387855.3467
Ses01F_impro03_M017,9130.0,23.654296875,11687330.355770111,3157.487804878049,-0.9231163920696257,2229873.280747673,9362154.59131469,75.10761164631745,12062251195632.49
Ses01F_impro03_M018,1758.0,13.4384765625,449057.8943748474,822.0,-0.7836362164635999,111186.13996890336,360744.9090909091,38.26791435382902,19691308973.480965
Ses01F_impro03_M019,5032.0,10.62255859375,1681854.16187191,1961.445945945946,-0.8530432246335319,421985.1030760402,1320483.7065376183,28.306325674337923,187977662522.67404
Ses01F_impro03_M020,8875.0,35.2626953125,9537170.923828125,2875.0555555555557,-0.7869705289427996,1150810.2587256413,4871175.996913579,103.34910639330107,3854720795136.906
Ses01F_impro03_M021,5840.0,14.63916015625,4886980.764842749,2040.0487804878048,-0.8771722560975609,592358.8092554681,3313457.4122546106,36.237297231990745,1021994244972.2523
Ses01F_impro03_M022,9723.0,11.25341796875,10556357.770139456,2645.0,-0.5541009324596774,1211009.1910815916,9672915.28,24.21527199149315,6278058186144.621
Ses01F_impro03_M023,27246.0,37.89501953125,41735218.57375717,7732.403508771929,-0.7919363824846039,5270384.486125351,69367087.08279473,122.0215924808925,79904398105845.3
Ses01F_impro03_M024,6560.0,9.505859375,3575262.6066246033,1954.764705882353,-1.1510474737968979,540342.0356408686,3691640.944636679,20.900991941866465,751858292708.1948
Ses01F_impro04_F000,15459.0,13.28076171875,26427381.25387931,3013.323529411765,-0.8661144207077638,1566369.4231702855,11064318.307093428,19.235754919634243,16100786864603.014
Ses01F_impro04_F001,10472.0,10.90087890625,6900754.903060913,2281.220588235294,-0.7803812385600752,499713.14260332996,4255993.260164363,22.40346208786144,1273050602219.649
Ses01F_impro04_F002,8861.0,23.96337890625,6037426.502572775,2081.5208333333335,-0.8262675416871327,658571.679945402,3930638.2912326455,29.93135105395368,1314245967564.3948
Ses01F_impro04_F003,4276.0,6.10791015625,1401941.2528150082,1079.046511627907,-0.7603220385174418,180045.60087409362,1634198.648999459,12.472040670765226,103460035187.07544
Ses01F_impro04_F004,2520.0,4.76953125,586358.2214486599,886.1923076923077,-0.7331968649839743,112449.09190308616,570862.9245562132,10.038549369177797,31571606736.472652
Ses01F_impro04_F005,2751.0,8.830078125,636714.9445054531,567.4054054054054,-0.7705755232085993,55565.61654998479,452077.5924032142,19.494481083450673,19644542117.025646
Ses01F_impro04_F006,9311.0,9.72216796875,9941026.169532537,4159.127272727273,-0.8476290864569199,2412626.0171080073,10413508.765619837,35.36890491590632,7821081352144.873
Ses01F_impro04_F007,18328.0,20.09130859375,25949508.831994772,7061.969230769231,-0.873810789571006,4199826.574374854,26342592.67597633,56.455507411326366,29144280379403.094
Ses01F_impro04_F008,10925.0,13.4912109375,10279044.967263937,3517.9,-1.1460030691964287,2177156.3720608167,16660291.190000001,36.378397305595634,9990496631610.203
Ses01F_impro04_F009,3346.0,5.81640625,1636385.5254991055,1089.904761904762,-0.7947053796795617,222033.18233436195,1495234.2766439905,8.19775816127169,195445179710.48224
Ses01F_impro04_F010,24437.0,18.13134765625,26955196.073332787,3858.4945054945056,-0.7689903059477262,2223867.798810994,21663268.887332436,62.68351534844759,17927690109073.113
Ses01F_impro04_F011,9767.0,17.47607421875,5661395.62920928,2817.0,-0.8331736534459722,872763.4068446986,9405340.869565217,60.97972822874724,1952762072074.0852
Ses01F_impro04_F012,5216.0,12.71630859375,1983016.3291871548,1021.075,-0.6308809720552885,259025.92281508507,2422867.919375,27.918605641986307,317556224514.3843
Ses01F_impro04_F013,21688.0,21.33935546875,13149224.742294312,4913.030303030303,-0.6775865494377512,2107767.1717461525,30007842.90817264,42.90451049222084,10443336018668.127
Ses01F_impro04_F014,6038.0,8.62939453125,1991266.9997558594,2131.3478260869565,-0.887394991052492,429082.6699262189,2128571.6181474472,28.36335446603078,227680523300.66006
Ses01F_impro04_F015,17861.0,14.0849609375,7274089.212454796,4347.063157894737,-0.8691631626402251,1891630.083373409,11634116.332853189,45.012819520827556,3615032546240.496
Ses01F_impro04_F016,16652.0,35.3837890625,15244037.921426535,4778.589285714285,-0.9778524053819114,3157933.998534003,19785662.349170916,107.88189268935355,13530651897720.693
Ses01F_impro04_F017,11581.0,13.57666015625,10964709.890895844,3754.7804878048782,-0.8032555731942524,1923324.7959625663,12588046.366448546,37.74666630700832,7472411424849.151
Ses01F_impro04_F018,20045.0,23.84814453125,17143340.420888662,4325.227272727273,-0.7694589924064655,2209109.0349148493,15251564.81198348,55.88404473695034,8464327118970.457
Ses01F_impro04_F019,17740.0,37.09814453125,14510925.48127532,4212.286956521739,-0.7314787657474905,1934513.7878780155,17031410.50026464,74.88655957285509,8433619488010.636
Ses01F_impro04_F020,16129.0,12.4892578125,7416195.979371786,2824.957264957265,-0.8493523462515443,659473.4302586901,8455142.741763458,33.2889959108348,1248067290341.8938
Ses01F_impro04_F021,3691.0,9.3837890625,680609.8712956905,1360.3859649122808,-0.7932159223234975,175001.72074100035,802934.5527854725,14.586160551971814,26808009235.35599
Ses01F_impro04_F022,1687.0,8.1513671875,169193.20117092133,691.5555555555555,-0.8695445119598766,38907.529700625586,269058.6172839505,15.576610938747956,1935431139.9623291
Ses01F_impro04_F023,6664.0,12.126953125,3553116.8971824646,2126.731343283582,-0.8929923777494109,456288.78324936144,2795850.0173758073,26.302947051716693,459715788764.44714
Ses01F_impro04_F024,4146.0,5.86669921875,1156317.194942236,1639.1818181818182,-0.8406824232412633,294447.18184151076,1693581.7245179063,11.634522641848491,136269238813.86864
Ses01F_impro04_F025,5362.0,13.48486328125,1848041.4091031551,1543.051282051282,-0.7403900404844551,294571.8507231803,2909689.279421433,21.920518725452688,268746854492.2418
Ses01F_impro04_F026,5888.0,10.30078125,4343126.599698782,1708.595238095238,-0.890675792085645,440270.76712777535,2993862.0504535157,23.116894638941204,767606916583.3978
Ses01F_impro04_F027,3249.0,10.49072265625,682426.9593274593,962.795918367347,-0.8850280739240314,87118.50164646804,693043.7542690546,12.14379423010947,19793641841.310314
Ses01F_impro04_F028,8268.0,10.5048828125,3473166.949756384,2021.1935483870968,-0.9700972530066803,638340.3887684188,5443567.31737773,36.97498167185519,1096467140793.9148
Ses01F_impro04_F029,12158.0,19.6435546875,14984436.222387075,2593.612244897959,-0.7474869270402724,1484092.4855231463,13048603.829237819,27.391180361674778,11251393213158.602
Ses01F_impro04_F030,32767.0,22.40087890625,55818270.591552734,7465.551020408163,-0.8470845931673029,8388646.06368804,71030385.26780511,72.2581193460809,201659612243386.16
Ses01F_impro04_F031,18530.0,28.4462890625,37889693.30889487,5516.911764705882,-0.8131380481880253,3973072.263753763,21373133.727508657,89.22213824574753,61642196152304.74
Ses01F_impro04_F032,6892.0,11.81884765625,3945245.670646429,2430.8444444444444,-1.0458894854750973,531134.9119012234,3782998.9313580263,21.179681043173595,734146953617.3085
Ses01F_impro04_F033,12329.0,21.7490234375,13209477.210448265,2995.8241758241757,-0.901337202549289,1069197.3411676623,8840574.51853641,30.641706352481762,5085380380328.249
Ses01F_impro04_M000,3921.0,9.43798828125,1909267.24609375,1118.4262295081967,-0.79921411776949,210076.05286927897,1384039.2609513567,18.45022877955553,165354743251.7149
Ses01F_impro04_M001,2971.0,9.18017578125,1036543.1816575527,1138.6538461538462,-0.2584590702266484,160097.11829006686,677591.8417159765,25.72347093435348,70880231169.33034
Ses01F_impro04_M002,2488.0,15.7275390625,566774.4345541,1006.8,-0.8218309783550807,178135.49566563722,547145.7999999998,36.00357352598008,36973710708.32086
Ses01F_impro04_M003,1606.0,6.26611328125,267603.11728072166,768.6428571428571,-0.539853050595238,69301.24674290892,113851.65816326528,16.788906083626006,4033327334.5173545
Ses01F_impro04_M004,4758.0,10.12060546875,1114482.0800170898,1466.0694444444443,-0.8397827363729057,216616.9047001333,1448575.2312885805,26.959691325979865,75045105282.51772
Ses01F_impro04_M005,3290.0,13.26123046875,999694.9108190536,1367.5,-0.7769721027327935,233031.23081632776,786616.0961538461,24.262050204671823,65919400257.724075
Ses01F_impro04_M006,3662.0,8.7021484375,893905.9813842773,1035.6170212765958,-0.7908921651372456,150238.3869099071,953331.4277953821,15.815711858607093,43376063232.86018
Ses01F_impro04_M007,4693.0,3.88916015625,2066596.2031211853,1832.4444444444443,-0.7268111146237823,504055.94173458166,2434165.6913580247,12.81211816695595,437647984058.80414
Ses01F_impro04_M008,2980.0,5.3984375,1177218.4533364773,1069.4117647058824,-0.6852246411848535,195893.86892411768,1117336.5951557097,14.29243446413149,123944255659.18025
Ses01F_impro04_M009,5638.0,9.68017578125,2510296.1638314724,2492.829268292683,-0.9892915045631802,637010.6246104152,1585614.1415823915,26.727178756385317,305616964181.1249
Ses01F_impro04_M010,1367.0,6.20654296875,154132.8211839199,437.74074074074076,-0.5369638579349698,21919.51252443269,114181.89574759944,11.023783860994858,1434638327.468497
Ses01F_impro04_M011,3330.0,18.91943359375,1165979.7388894558,1480.0169491525423,-0.6908043624807396,319204.7132139728,811732.9319161157,34.37269379937801,79560879349.84477
