session,energy
Ses01F_impro04_F019,212.1731109591201
Ses01F_impro04_F020,73.62298536952585
Ses01F_impro04_F021,9.581200110726058
Ses01F_impro04_F022,1.0323547823354602
Ses01F_impro04_F023,29.197757058776915
Ses01F_impro04_F024,9.255950136110187
Ses01F_impro04_F025,10.961280551739037
Ses01F_impro04_F026,17.577566171996295
Ses01F_impro04_F027,4.075293778441846
Ses01F_impro04_F028,18.868875700980425
Ses01F_impro04_F029,69.36999557632953
Ses01F_impro04_F030,392.0136369364336
Ses01F_impro04_F031,257.6956921555102
Ses01F_impro04_F032,22.77378175687045
Ses01F_impro04_F033,92.80913420580328
Ses01F_impro04_M000,12.228152383118868
Ses01F_impro04_M001,4.061437821015716
Ses01F_impro04_M002,8.507558394223452
Ses01F_impro04_M003,1.8875389834865928
Ses01F_impro04_M004,14.883422572165728
Ses01F_impro04_M005,11.55950463283807
Ses01F_impro04_M006,6.738469212315977
Ses01F_impro04_M007,9.268487171269953
Ses01F_impro04_M008,3.310653212480247
Ses01F_impro04_M009,24.91392451710999
Ses01F_impro04_M010,0.5702875442802906
Ses01F_impro04_M011,17.964602791704237
Ses01F_impro04_M012,11.779856259934604
Ses01F_impro04_M013,8.264430199749768
Ses01F_impro04_M014,149.13262326084077
Ses01F_impro04_M015,142.92261636070907
Ses01F_impro04_M016,18.9845173638314
Ses01F_impro04_M017,39.27955079358071
Ses01F_impro04_M018,49.85000476334244
Ses01F_impro04_M019,5.857443086802959
Ses01F_impro04_M020,11.120623318478465
Ses01F_impro04_M021,89.64360242243856
Ses01F_impro04_M022,3.8852390302345157
Ses01F_impro04_M023,10.933826250955462
Ses01F_impro04_M024,3.2591127725318074
Ses01F_impro04_M025,5.55786550603807
Ses01F_impro04_M026,7.51173384860158
Ses01F_impro04_M027,8.119711518287659
Ses01F_impro04_M028,1.2621087934821844
Ses01F_impro04_M029,32.200853497721255
Ses01F_impro04_M030,21.329489521682262
Ses01F_impro04_M031,3.5414103008806705
Ses01F_impro04_M032,11.9368177652359
Ses01F_impro04_M033,13.643914613872766
Ses01F_impro04_M034,10.950651138089597
Ses01F_impro04_M035,17.045012632384896
Ses01F_impro04_M036,1.9677602499723434
Ses01F_impro05_F000,15.98896322119981
Ses01F_impro05_F001,77.91108583752066
Ses01F_impro05_F002,65.43976119253784
Ses01F_impro05_F003,224.3728951420635
Ses01F_impro05_F004,781.5426077814773
Ses01F_impro05_F005,22.090247504413128
Ses01F_impro05_F006,8.164642852731049
Ses01F_impro05_F007,12.963363195769489
Ses01F_impro05_F008,50.38236506655812
Ses01F_impro05_F009,262.1749600376934
Ses01F_impro05_F010,498.67118049412966
Ses01F_impro05_F011,140.05302099697292
Ses01F_impro05_F012,283.69544837996364
Ses01F_impro05_F013,129.96804044488817
Ses01F_impro05_F014,280.5542940767482
Ses01F_impro05_F015,5679.103165511973
Ses01F_impro05_F016,3039.3854178944603
Ses01F_impro05_F017,8318.089075683616
Ses01F_impro05_F018,619.5107601881027
Ses01F_impro05_F019,2509.7169655179605
Ses01F_impro05_F020,2851.1986565068364
Ses01F_impro05_F021,727.9721397031099
Ses01F_impro05_F022,351.87559569999576
Ses01F_impro05_F023,314.08147478848696
Ses01F_impro05_F024,69.00401349086314
Ses01F_impro05_F025,1788.799917921424
Ses01F_impro05_F026,27.552170244045556
Ses01F_impro05_F027,31.825032144784927
Ses01F_impro05_F028,8.438029672019184
Ses01F_impro05_F029,63.61022046301514
Ses01F_impro05_F030,51.74221214745194
Ses01F_impro05_M000,28.559239000082016
Ses01F_impro05_M001,14.618355735205114
Ses01F_impro05_M002,6.245914456434548
Ses01F_impro05_M003,9.801338447257876
Ses01F_impro05_M004,11.49413407035172
Ses01F_impro05_M005,51.24139248766005
Ses01F_impro05_M006,0.9650254286825657
Ses01F_impro05_M007,40.946461831219494
Ses01F_impro05_M008,3.8065652465447783
Ses01F_impro05_M009,97.80223647877574
Ses01F_impro05_M010,143.41389253083616
Ses01F_impro05_M011,236.53768742270768
Ses01F_impro05_M012,56.3277289159596
Ses01F_impro05_M013,22.289678162895143
Ses01F_impro05_M014,112.17048154771328
Ses01F_impro05_M015,19.896939488127828
Ses01F_impro05_M016,145.87027518451214
Ses01F_impro05_M017,163.3909956170246
Ses01F_impro05_M018,360.39692650269717
Ses01F_impro05_M019,77.34822991024703
Ses01F_impro05_M020,51.18083063699305
Ses01F_impro05_M021,802.0107716489583
Ses01F_impro05_M022,164.59808723069727
Ses01F_impro05_M023,703.2790429443121
Ses01F_impro05_M024,490.6450616065413
Ses01F_impro05_M025,40.80742597952485
Ses01F_impro05_M026,368.60920010786504
Ses01F_impro05_M027,70.42851013410836
Ses01F_impro05_M028,56.768705603666604
Ses01F_impro05_M029,387.5718380333856
Ses01F_impro05_M030,111.64666380174458
Ses01F_impro05_M031,19.61883806437254
Ses01F_impro05_M032,40.31351811531931
Ses01F_impro05_M033,81.39107365068048
Ses01F_impro05_M034,63.97938002739102
Ses01F_impro05_M035,13.431485464796424
Ses01F_impro06_F000,2.5176157038658857
Ses01F_impro06_F001,2.72756724152714
Ses01F_impro06_F002,0.7221005419269204
Ses01F_impro06_F003,0.6443177126348019
Ses01F_impro06_F004,0.5627740416675806
Ses01F_impro06_F005,10.77373743057251
Ses01F_impro06_F006,28.63636270724237
Ses01F_impro06_F007,12.807441088370979
Ses01F_impro06_F008,9.192000156268477
Ses01F_impro06_F009,8.739139204844832
Ses01F_impro06_F010,2.3182609751820564
Ses01F_impro06_F011,20.440301680006087
Ses01F_impro06_F012,98.59663035813719
Ses01F_impro06_F013,0.5483788121491671
Ses01F_impro06_F014,2.27535249106586
Ses01F_impro06_F015,0.7653697719797492
Ses01F_impro06_F016,16.796485061757267
Ses01F_impro06_F017,6.194395816884935
Ses01F_impro06_F018,18.52335290145129
Ses01F_impro06_F019,0.3928532237187028
Ses01F_impro06_F020,48.41729440353811
Ses01F_impro06_F021,31.46600908692926
Ses01F_impro06_F022,11.043498917482793
Ses01F_impro06_F023,1.726132313720882
Ses01F_impro06_F024,6.764536173082888
Ses01F_impro06_F025,64.43228325806558
Ses01F_impro06_F026,22.07744170539081
Ses01F_impro06_F027,2.3169725676998496
Ses01F_impro06_F028,311.8856992609799
Ses01F_impro06_M000,1.7346802968531847
Ses01F_impro06_M001,14.083057465963066
Ses01F_impro06_M002,0.621387304738164
Ses01F_impro06_M003,12.454779635183513
Ses01F_impro06_M004,0.7492581680417061
Ses01F_impro06_M005,2.432683289051056
Ses01F_impro06_M006,0.8699534321203828
Ses01F_impro06_M007,1.2026074901223183
Ses01F_impro06_M008,7.234556480310857
Ses01F_impro06_M009,0.9403820773586631
Ses01F_impro06_M010,2.5545790642499924
Ses01F_impro06_M011,2.7747499607503414
Ses01F_impro06_M012,2.162078371271491
Ses01F_impro06_M013,4.224818910472095
Ses01F_impro06_M014,2.5016508931294084
Ses01F_impro06_M015,2.522966387681663
Ses01F_impro06_M016,3.554207244887948
Ses01F_impro06_M017,13.917566663585603
Ses01F_impro07_F000,6790.379860127345
Ses01F_impro07_F001,671.4772957572713
Ses01F_impro07_F002,1241.8971260497347
Ses01F_impro07_F003,1538.744772080332
Ses01F_impro07_F004,114.22185235656798
Ses01F_impro07_F005,3415.998666446656
Ses01F_impro07_F006,3207.107627475634
Ses01F_impro07_F007,350.8442530799657
Ses01F_impro07_F008,227.37049458455294
Ses01F_impro07_F009,33.771862304769456
Ses01F_impro07_F010,512.5281623825431
Ses01F_impro07_F011,554.6517580961809
Ses01F_impro07_F012,1230.2045946326107
Ses01F_impro07_F013,471.5548498556018
Ses01F_impro07_F014,224.1146143777296
Ses01F_impro07_F015,409.9505128050223
Ses01F_impro07_F016,251.25623358413577
Ses01F_impro07_M000,204.0091492626816
Ses01F_impro07_M001,3228.6459850547835
Ses01F_impro07_M002,1277.64367367886
Ses01F_impro07_M003,631.6523249885067
Ses01F_impro07_M004,1012.44419910945
Ses01F_impro07_M005,1742.9187454832718
Ses01F_impro07_M006,946.45433580596
Ses01F_impro07_M007,3314.4942534472793
Ses01F_impro07_M008,152.47201616037637
Ses01F_impro07_M009,254.0028055664152
Ses01F_impro07_M010,18.96166049875319
Ses01F_impro07_M011,5.30817985907197
Ses01F_impro07_M012,86.86752707604319
Ses01F_impro07_M013,135.3272353000939
Ses01F_impro07_M014,323.9494545897469
Ses01F_impro07_M015,1236.2882115794346
Ses01F_impro07_M016,102.73386751301587
Ses01F_impro07_M017,46.661000126972795
Ses01F_impro07_M018,189.1679580239579
Ses01F_impro07_M019,315.6981485411525
Ses01F_script01_1_F000,6.047624402679503
Ses01F_script01_1_F001,15.083500985056162
Ses01F_script01_1_F002,36.94293285906315
Ses01F_script01_1_F003,4.893310061655939
Ses01F_script01_1_F004,6.800232917070389
Ses01F_script01_1_F005,3.8821576964110136
Ses01F_script01_1_F006,14.007128464058042
Ses01F_script01_1_F007,4.417260468006134
Ses01F_script01_1_F008,9.87883002590388
Ses01F_script01_1_F009,10.845381581224501
Ses01F_script01_1_F010,5.092887139879167
Ses01F_script01_1_F011,59.099760671146214
Ses01F_script01_1_F012,145.3223082171753
Ses01F_script01_1_F013,851.7309334957972
Ses01F_script01_1_F014,3.1378779131919146
Ses01F_script01_1_F015,12.935724354349077
Ses01F_script01_1_F016,190.22523432876915
Ses01F_script01_1_F017,216.72561647184193
Ses01F_script01_1_F018,16.41944806650281
Ses01F_script01_1_F019,19.72777669876814
Ses01F_script01_1_F020,911.7657414088026
Ses01F_script01_1_F021,522.896348323673
Ses01F_script01_1_F022,290.18236759584397
Ses01F_script01_1_F023,86.80925628915429
Ses01F_script01_1_F024,44.7019401807338
Ses01F_script01_1_F025,505.0919072329998
Ses01F_script01_1_F026,29.3892452865839
Ses01F_script01_1_F027,27.938623106107116
Ses01F_script01_1_F028,69.46941783186048
Ses01F_script01_1_F029,224.28360244445503
Ses01F_script01_1_F030,4.7293138056993484
Ses01F_script01_1_F031,16.105725140310824
Ses01F_script01_1_F032,56.52958490140736
Ses01F_script01_1_F033,199.64734604861587
Ses01F_script01_1_F034,6.965144851244986
Ses01F_script01_1_F035,87.36060563847423
Ses01F_script01_1_F036,446.04586898721755
Ses01F_script01_1_F037,1187.7828160552308
Ses01F_script01_1_F038,777.4276096429676
Ses01F_script01_1_F039,68.57107750419527
Ses01F_script01_1_F040,31.57188124395907
Ses01F_script01_1_F041,1995.0853600194678
Ses01F_script01_1_F042,200.25720773264766
Ses01F_script01_1_F043,12.844442466273904
Ses01F_script01_1_F044,1.9975395873188972
Ses01F_script01_1_M000,11.750936816446483
Ses01F_script01_1_M001,12.503104628995061
Ses01F_script01_1_M002,56.17937125824392
Ses01F_script01_1_M003,1.9029939631000161
Ses01F_script01_1_M004,1.9281577691435814
Ses01F_script01_1_M005,34.12050231453031
Ses01F_script01_1_M006,100.26346431300044
Ses01F_script01_1_M007,147.92508012522012
Ses01F_script01_1_M008,83.75213145744056
Ses01F_script01_1_M009,528.7853697612882
Ses01F_script01_1_M010,11.030072744935751
Ses01F_script01_1_M011,43.66280362568796
Ses01F_script01_1_M012,4.746800743043423
Ses01F_script01_1_M013,74.57146813813597
Ses01F_script01_1_M014,2.373550435528159
Ses01F_script01_1_M015,5.060794216580689
Ses01F_script01_1_M016,11.345744918100536
Ses01F_script01_1_M017,26.90328181348741
Ses01F_script01_1_M018,71.60131517145783
Ses01F_script01_1_M019,617.6989095238969
Ses01F_script01_1_M020,327.9484073026106
Ses01F_script01_1_M021,308.79399419017136
Ses01F_script01_1_M022,50.50479078385979
Ses01F_script01_1_M023,22.207991844974458
Ses01F_script01_1_M024,84.04424728266895
Ses01F_script01_1_M025,75.54243664536625
Ses01F_script01_1_M026,38.88139516953379
Ses01F_script01_1_M027,23.35537605267018
Ses01F_script01_1_M028,54.11736125592142
Ses01F_script01_1_M029,329.15840398613364
Ses01F_script01_1_M030,333.1359206242487
Ses01F_script01_1_M031,8.475795853883028
Ses01F_script01_1_M032,772.5657499181107
Ses01F_script01_1_M033,45.444504301063716
Ses01F_script01_1_M034,73.98899004794657
Ses01F_script01_1_M035,39.31236355472356
Ses01F_script01_1_M036,238.57029979582876
Ses01F_script01_1_M037,1069.712264883332
Ses01F_script01_1_M038,750.7014711657539
Ses01F_script01_1_M039,7.047235678881407
Ses01F_script01_1_M040,4.697487226687372
Ses01F_script01_1_M041,234.5280316369608
Ses01F_script01_1_M042,41.894283573143184
Ses01F_script01_1_M043,27.579073059372604
Ses01F_script01_2_F000,38.25507968477905
Ses01F_script01_2_F001,23.739316890016198
Ses01F_script01_2_F002,43.41040393151343
Ses01F_script01_2_F003,60.18690827488899
Ses01F_script01_2_F004,3.221708501689136
Ses01F_script01_2_F005,626.6287218201905
Ses01F_script01_2_F006,2624.0980712305754
Ses01F_script01_2_F007,2700.810833554715
Ses01F_script01_2_F008,4844.492536921985
Ses01F_script01_2_F009,133.70883053075522
Ses01F_script01_2_F010,1883.6175135886297
Ses01F_script01_2_F011,274.5849543781951
Ses01F_script01_2_F012,12463.08310570661
Ses01F_script01_2_F013,13385.092357645743
Ses01F_script01_2_F014,17.588519477285445
Ses01F_script01_2_M000,13.25602341722697
Ses01F_script01_2_M001,30.98358390200883
Ses01F_script01_2_M002,52.68730881996453
Ses01F_script01_2_M003,141.1199768576771
Ses01F_script01_2_M004,23.18474091589451
Ses01F_script01_2_M005,1.1187788872048259
Ses01F_script01_2_M006,24.04423112887889
Ses01F_script01_2_M007,229.4072560267523
Ses01F_script01_2_M008,238.57207486219704
Ses01F_script01_2_M009,47.978845049627125
Ses01F_script01_2_M010,516.3728890251368
Ses01F_script01_2_M011,0.6562008345499635
Ses01F_script01_2_M012,20.68427286297083
Ses01F_script01_2_M013,289.00165353901684
Ses01F_script01_2_M014,1022.395080785267
Ses01F_script01_2_M015,6501.65470355656
Ses01F_script01_2_M016,79.06550169363618
Ses01F_script01_2_M017,3498.1661683321
Ses01F_script01_3_F000,72.26560898683965
Ses01F_script01_3_F001,9.525099203921854
Ses01F_script01_3_F002,5.42454151250422
Ses01F_script01_3_F003,4.59529803879559
Ses01F_script01_3_F004,22.393317920155823
Ses01F_script01_3_F005,8.352915670722723
Ses01F_script01_3_F006,5.260484109632671
Ses01F_script01_3_F007,3.3313123863190413
Ses01F_script01_3_F008,43.99629629217088
Ses01F_script01_3_F009,9.337932826951146
Ses01F_script01_3_F010,1.0748440055176616
Ses01F_script01_3_F011,46.69687509071082
Ses01F_script01_3_F012,360.82903377432376
Ses01F_script01_3_F013,53.96413842123002
Ses01F_script01_3_F014,16.64523714222014
Ses01F_script01_3_F015,11.646589769050479
Ses01F_script01_3_F016,3.292411284521222
Ses01F_script01_3_F017,22.004032717086375
Ses01F_script01_3_F018,1472.6094788722694
Ses01F_script01_3_F019,184.81374540179968
Ses01F_script01_3_F020,844.5456295022741
Ses01F_script01_3_F021,7.695698562078178
Ses01F_script01_3_F022,8.633326891809702
Ses01F_script01_3_F023,3.7691104412078857
Ses01F_script01_3_F024,19.145763606764376
Ses01F_script01_3_F025,20.90368364099413
Ses01F_script01_3_F026,2.4343387205153704
Ses01F_script01_3_F027,2.7435258431360126
Ses01F_script01_3_F028,1.6232398422434926
Ses01F_script01_3_F029,2.3595880828797817
Ses01F_script01_3_F030,1.1007590359076858
Ses01F_script01_3_F031,1.3794640563428402
Ses01F_script01_3_F032,3.3668561456725
Ses01F_script01_3_F033,43.95930579956621
Ses01F_script01_3_F034,203.53614633716643
Ses01F_script01_3_F035,5.078214829787612
Ses01F_script01_3_M000,20.500388751737773
Ses01F_script01_3_M001,9.230722662992775
Ses01F_script01_3_M002,2.8459588726982474
Ses01F_script01_3_M003,1.4449935024604201
Ses01F_script01_3_M004,4.343274152837694
Ses01F_script01_3_M005,38.55559295415878
Ses01F_script01_3_M006,2.3703200183808804
Ses01F_script01_3_M007,16.459597100503743
Ses01F_script01_3_M008,23.01609190646559
Ses01F_script01_3_M009,97.3090740442276
Ses01F_script01_3_M010,390.27669623401016
Ses01F_script01_3_M011,75.21021243836731
Ses01F_script01_3_M012,7.102926556952298
Ses01F_script01_3_M013,4.380071769468486
Ses01F_script01_3_M014,41.699326374568045
Ses01F_script01_3_M015,208.06773897167295
Ses01F_script01_3_M016,10.06409400049597
Ses01F_script01_3_M017,4.158800098113716
Ses01F_script01_3_M018,635.4436252079904
Ses01F_script01_3_M019,123.00701001379639
Ses01F_script01_3_M020,1.3547537494450808
Ses01F_script01_3_M021,21.113374350592494
Ses01F_script01_3_M022,4.215789201669395
Ses01F_script01_3_M023,10.269404346123338
Ses01F_script01_3_M024,5.463781571947038
Ses01F_script01_3_M025,29.62742439005524
Ses01F_script01_3_M026,4.701399720273912
Ses01F_script01_3_M027,2.1902156127616763
Ses01F_script01_3_M028,32.85374625213444
Ses01F_script01_3_M029,91.77030759584159
Ses01F_script01_3_M030,92.1976619604975
Ses01F_script01_3_M031,213.5215846663341
Ses01F_script01_3_M032,139.46359999943525
Ses01F_script01_3_M033,150.48024689871818
Ses01F_script01_3_M034,120.95359908603132
Ses01F_script01_3_M035,403.186741204001
Ses01F_script01_3_M036,31.967659703455865
Ses01F_script01_3_M037,8.196687861345708
Ses01F_script01_3_M038,21.914372391067445
Ses01F_script02_1_F000,4.033343134447932
Ses01F_script02_1_F001,0.5684491517022252
Ses01F_script02_1_F002,15.328926405869424
Ses01F_script02_1_F003,23.602142211981118
Ses01F_script02_1_F004,18.495434424839914
Ses01F_script02_1_F005,79.54117343295366
Ses01F_script02_1_F006,122.2221157392487
Ses01F_script02_1_F007,53.31781021784991
Ses01F_script02_1_F008,3.095890151336789
Ses01F_script02_1_F009,34.106457591056824
Ses01F_script02_1_F010,3.5106634944677353
Ses01F_script02_1_F011,22.28722302801907
Ses01F_script02_1_F012,26.258476083166897
Ses01F_script02_1_F013,46.7514068717137
Ses01F_script02_1_F014,68.53333345148712
Ses01F_script02_1_F015,11.267044830136001
Ses01F_script02_1_F016,10.51022776402533
Ses01F_script02_1_F017,576.7786806141958
Ses01F_script02_1_F018,137.44042142666876
Ses01F_script02_1_F019,2.102589671500027
Ses01F_script02_1_F020,0.9561554966494441
Ses01F_script02_1_F021,6.4135047337040305
Ses01F_script02_1_F022,202.40188397467136
Ses01F_script02_1_F023,39.30545230116695
Ses01F_script02_1_F024,3.42549538705498
Ses01F_script02_1_F025,5.033850769512355
Ses01F_script02_1_M000,302.2298182621598
Ses01F_script02_1_M001,177.93190740142018
Ses01F_script02_1_M002,755.155961247161
Ses01F_script02_1_M003,83.05066228099167
Ses01F_script02_1_M004,474.60027267597616
Ses01F_script02_1_M005,961.0183077258989
Ses01F_script02_1_M006,386.1029560659081
Ses01F_script02_1_M007,167.80848748330027
Ses01F_script02_1_M008,6.928289523348212
Ses01F_script02_1_M009,19.505303443409503
Ses01F_script02_1_M010,78.96092749200761
Ses01F_script02_1_M011,207.833978719078
Ses01F_script02_1_M012,85.84951887652278
Ses01F_script02_1_M013,122.63417379371822
Ses01F_script02_1_M014,119.95203786995262
Ses01F_script02_1_M015,61.879454016685486
Ses01F_script02_1_M016,584.8453634856269
Ses01F_script02_1_M017,58.734495849348605
Ses01F_script02_1_M018,95.23417659290135
Ses01F_script02_1_M019,341.1188998725265
Ses01F_script02_1_M020,28.059100357815623
Ses01F_script02_1_M021,58.05669415462762
Ses01F_script02_1_M022,574.7761944979429
Ses01F_script02_1_M023,2.8298878986388445
Ses01F_script02_1_M024,744.5337887397036
Ses01F_script02_1_M025,960.369898381643
Ses01F_script02_1_M026,158.26310248486698
Ses01F_script02_1_M027,26.20522323716432
Ses01F_script02_1_M028,591.2548087285832
Ses01F_script02_1_M029,156.31774306390435
Ses01F_script02_1_M030,26.636788559146225
Ses01F_script02_1_M031,426.640023634769
Ses01F_script02_1_M032,453.26038175821304
Ses01F_script02_1_M033,56.29558552522212
Ses01F_script02_1_M034,119.12514990009367
Ses01F_script02_1_M035,831.9853287246078
Ses01F_script02_1_M036,173.45567477308214
Ses01F_script02_1_M037,71.52640477381647
Ses01F_script02_1_M038,122.77933678682894
Ses01F_script02_1_M039,137.36128837894648
Ses01F_script02_1_M040,162.3965244302526
Ses01F_script02_1_M041,55.64542661514133
Ses01F_script02_1_M042,127.20498230587691
Ses01F_script02_1_M043,35.45721904095262
Ses01F_script02_1_M044,25.779742407612503
Ses01F_script02_2_F000,2.678564245812595
Ses01F_script02_2_F001,9.707345222122967
Ses01F_script02_2_F002,18.51741722598672
Ses01F_script02_2_F003,489.69072973448783
Ses01F_script02_2_F004,538.6205961573869
Ses01F_script02_2_F005,146.20305783767253
Ses01F_script02_2_F006,1676.7319342708215
Ses01F_script02_2_F007,231.83804419264197
Ses01F_script02_2_F008,551.3965467726812
Ses01F_script02_2_F009,2097.8491254178807
Ses01F_script02_2_F010,820.0298111131415
Ses01F_script02_2_F011,753.0342426234856
Ses01F_script02_2_F012,2567.755147365853
Ses01F_script02_2_F013,13.952677591703832
Ses01F_script02_2_F014,214.30637511704117
Ses01F_script02_2_F015,306.0374278584495
Ses01F_script02_2_F016,1615.0477304188535
Ses01F_script02_2_F017,35.25159104261547
Ses01F_script02_2_F018,32.368146462365985
Ses01F_script02_2_F019,31.709846426732838
Ses01F_script02_2_F020,7.164369992911816
Ses01F_script02_2_F021,4.134053062647581
Ses01F_script02_2_F022,16.929515063762665
Ses01F_script02_2_F023,0.43246717657893896
Ses01F_script02_2_F024,0.20520548336207867
Ses01F_script02_2_F025,5.438811503350735
Ses01F_script02_2_F026,1.1330811865627766
Ses01F_script02_2_F027,3.0106077007949352
Ses01F_script02_2_F028,56.70521948393434
Ses01F_script02_2_F029,4.07440974842757
Ses01F_script02_2_F030,100.36541599128395
Ses01F_script02_2_F031,52.64910563174635
Ses01F_script02_2_F032,49.70890173781663
Ses01F_script02_2_F033,4.854193482547998
Ses01F_script02_2_F034,12.57050892803818
Ses01F_script02_2_F035,172.4922635005787
Ses01F_script02_2_F036,1.6152522442862391
