session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses01F_impro03_M003,33.1398918905,0.0222240994174,0.547196159338,26.3219512937,0.0140409580489,0.361538642387,18.5156617407,5.00619442354e-06,0.0117323432475
Ses01F_impro03_M004,29.0371770974,0.0198671574162,0.418959739373,25.8526048363,0.0138013945121,0.343076795394,3.11825482072,3.4903708801e-06,0.00157941722822
Ses01F_impro03_M005,27.1465356997,0.0157100891617,0.433639387819,24.2778498497,0.0124475182539,0.306155546257,4.24485365523,6.3139312551e-06,0.00263599669686
Ses01F_impro03_M006,26.8143831551,0.0177024340235,0.356871185076,21.9375726834,0.0125086192105,0.2514076729,8.06304692117,3.8741988096e-06,0.00357644822918
Ses01F_impro03_M007,27.4880233786,0.0231618747865,0.481775733468,23.5568861407,0.0125168511996,0.289473660926,5.57975686208,7.32491332462e-06,0.00356812335501
Ses01F_impro03_M008,26.0319954348,0.0168930997826,0.340609433737,21.998163588,0.0126556969412,0.253368427405,3.48276930775,7.07126704045e-06,0.00180416454668
Ses01F_impro03_M009,26.1514103709,0.0158456645774,0.338792828576,21.8951347496,0.0130148751383,0.248006244479,5.43473450643,2.20668226815e-06,0.00227575845431
Ses01F_impro03_M010,26.6915761153,0.0240073153895,0.387207131729,22.6873984715,0.0127990475888,0.269808489223,5.42680693097,4.77206252059e-06,0.00289081381008
Ses01F_impro03_M011,26.6880681641,0.0189174493078,0.396577920731,23.2483385946,0.0129967185745,0.278097007648,4.61294684395,2.5490460612e-06,0.00239090957357
Ses01F_impro03_M012,27.5165095218,0.0239871957046,0.381778803464,23.1234809623,0.0131140036225,0.27744190689,7.88298615451,4.68901810514e-06,0.00341103608896
Ses01F_impro03_M013,31.7867953999,0.016289427012,0.500748832888,27.200509214,0.0135909334204,0.376973639094,5.94368582506,3.87724334197e-06,0.00392787300299
Ses01F_impro03_M014,27.3550061678,0.0198452196813,0.602953211281,23.6434317008,0.0127582245079,0.291847006105,6.14580604605,4.38213085146e-06,0.00488248684291
Ses01F_impro03_M015,28.5606331587,0.0224106024144,0.644948763242,23.5474660509,0.0133042785466,0.29103116495,4.41168880139,4.74300022342e-06,0.0059963181004
Ses01F_impro03_M016,26.9271601265,0.0203403807821,0.360337910517,21.9961730071,0.0129516227111,0.253735926087,9.09799709447,3.73736054495e-06,0.0038110966753
Ses01F_impro03_M017,27.6117024187,0.0153399550132,0.380845741173,21.6878533088,0.0123599437761,0.244991060229,9.65284398205,3.29458881061e-06,0.00448040623054
Ses01F_impro03_M018,21.713110714,0.0189350452132,0.240707672157,18.995461613,0.0118773412687,0.189861878816,1.7150315065,7.56409265517e-06,0.00065859602798
Ses01F_impro03_M019,25.7245883226,0.0143172183353,0.332570229537,21.5027765748,0.0125287773604,0.238705624455,3.41883965465,1.13008556879e-06,0.00142663697369
Ses01F_impro03_M020,27.1362848173,0.0185260789796,0.367046939638,22.1895169947,0.0124779170607,0.255738819673,6.3236851056,3.39324101669e-06,0.00296428788845
Ses01F_impro03_M021,26.4817784923,0.0148645730314,0.350033131082,21.2426292749,0.0120584065274,0.233902813352,6.24858724971,2.46075383787e-06,0.0028599011493
Ses01F_impro03_M022,26.4331015423,0.0143267587207,0.353762954664,21.5752319367,0.01182495204,0.242540775239,7.81140967606,2.99095604827e-06,0.00376011336781
Ses01F_impro03_M023,29.3344472007,0.0162879640473,0.437034072156,23.7210702809,0.0126876582857,0.29167443377,9.91760986312,2.58197006322e-06,0.00534241713564
Ses01F_impro03_M024,25.6921331109,0.0145754504339,0.329065578729,21.3097415847,0.012454202001,0.2382050139,7.5048262306,1.28726738864e-06,0.00335553205001
Ses01F_impro04_F000,26.5175307396,0.0144520280939,0.355399396659,21.3233996979,0.0116529728234,0.238035393884,7.41512535482,3.09101241237e-06,0.00324397857069
Ses01F_impro04_F001,26.2084458655,0.0148263296306,0.345330963656,21.1662805881,0.0117812690306,0.232594878304,4.86966262853,2.78567726261e-06,0.00208551233089
Ses01F_impro04_F002,26.4566520448,0.0191716385832,0.3546056385,20.566675451,0.011996830621,0.222464328153,7.44876928203,3.25441018436e-06,0.00312570077974
Ses01F_impro04_F003,23.2206981921,0.0138109630882,0.273108019283,18.3809021289,0.0117068051285,0.179319266962,4.19206626908,2.03417059385e-06,0.00155071734782
Ses01F_impro04_F004,21.2445655574,0.0134044059562,0.231549621032,18.5812094775,0.0114703176284,0.182222143709,1.99832968129,3.05728964294e-06,0.000651740111283
Ses01F_impro04_F005,,,,,,,,,
Ses01F_impro04_F006,27.316674861,0.0149863224963,0.373241976056,23.088013567,0.0122356187139,0.279335576176,12.3588615044,3.03956128028e-06,0.00581228340943
Ses01F_impro04_F007,29.9517221371,0.0152107760323,0.44782749472,24.4753406231,0.0124123378423,0.309262872872,6.72969177882,2.58316076982e-06,0.00366831728256
Ses01F_impro04_F008,27.9023029316,0.015479086494,0.389326711994,21.2984168524,0.0122418073781,0.245905245651,18.4372595204,3.28249694352e-06,0.00811750711622
Ses01F_impro04_F009,24.417254531,0.0134672366415,0.30045267307,18.88642558,0.0112957329638,0.190230885119,7.9754997739,2.39870790901e-06,0.00290301680035
Ses01F_impro04_F010,28.7107123434,0.0195269262845,0.422684705399,22.1679525164,0.0126449984019,0.258640384905,12.0700648143,2.91380371084e-06,0.00554177592811
Ses01F_impro04_F011,27.7807881809,0.0153518532288,0.386042857072,20.9253161312,0.0124822662857,0.234227248169,11.4218863976,2.20467807897e-06,0.0051135621265
Ses01F_impro04_F012,24.8728243919,0.0151563726719,0.310264386867,18.2689165308,0.0118403211548,0.176934335424,6.33630267264,3.43047939163e-06,0.00242118711278
Ses01F_impro04_F013,28.8415446385,0.0183941577688,0.421320506438,23.1070925969,0.0125745435434,0.278825454391,9.90653281172,2.23808796434e-06,0.00479213061214
Ses01F_impro04_F014,24.2304871477,0.0210331750536,0.333752623953,21.516316384,0.012659874742,0.243962078922,2.85182353465,4.81220600948e-06,0.00151322944693
Ses01F_impro04_F015,27.9621434389,0.0150323787103,0.392531096989,23.439008727,0.0122860288265,0.284209175095,7.14194563191,3.25415368758e-06,0.00342018329741
Ses01F_impro04_F016,,,,,,,,,
Ses01F_impro04_F017,28.8814220651,0.0177530512485,0.417806687631,21.763070325,0.0122511453808,0.25150201517,11.950464886,4.31699093154e-06,0.00520100133521
Ses01F_impro04_F018,28.8351097356,0.0152107471863,0.415836330812,23.4770166979,0.0124299005714,0.284968191246,9.31856997253,2.69542073342e-06,0.00447022971049
Ses01F_impro04_F019,28.6485125434,0.0189294859883,0.413179711042,22.8249909483,0.0126251741695,0.270382481687,7.94816175642,2.32016972263e-06,0.00405100098072
Ses01F_impro04_F020,27.0742838402,0.0152048791853,0.369079534534,21.778433962,0.0122458843168,0.246114700383,6.23447391854,2.42089541155e-06,0.00273355107248
Ses01F_impro04_F021,23.1001799622,0.0139225107268,0.270948638079,19.9234497773,0.0119770584471,0.206279704373,2.18523927884,1.74937721028e-06,0.000807945764608
Ses01F_impro04_F022,21.6717286721,0.0139815721937,0.243689705492,19.1229885147,0.0117101243064,0.191446401385,2.66433431948,2.22442006082e-06,0.00090769727622
Ses01F_impro04_F023,26.0646682362,0.0226873488023,0.337857539256,20.8188521924,0.0123439867494,0.226148188086,5.12080070402,4.08474880589e-06,0.00207103564005
Ses01F_impro04_F024,24.7709350505,0.0229054459818,0.319425187089,20.4431671189,0.0119676769587,0.222205841404,4.56539910741,7.53758174418e-06,0.00203437362022
Ses01F_impro04_F025,24.9102897224,0.01494918847,0.312812159342,20.1296424005,0.0121357710392,0.212164469341,8.09937803293,2.08360218622e-06,0.0032220346971
Ses01F_impro04_F026,25.7256168429,0.0142617818628,0.328218941225,20.4914673026,0.0122237549774,0.221718482767,6.04736363914,2.14440187564e-06,0.00272203496741
Ses01F_impro04_F027,23.6838086709,0.0140537521061,0.280463572089,19.6604206203,0.0116909966484,0.201477474639,4.45006559175,1.9723310505e-06,0.00156478215807
Ses01F_impro04_F028,26.1762586547,0.0147893941321,0.349735140694,21.0858678931,0.0122807749304,0.233973280008,7.34860022162,2.59756968882e-06,0.00331702895113
Ses01F_impro04_F029,26.5937552679,0.0153124585273,0.36067009217,20.4434344072,0.0118825223924,0.221971103679,10.9896233815,3.51591832999e-06,0.00485789431242
Ses01F_impro04_F030,30.9662320892,0.015122542415,0.480802317563,23.6605009987,0.0127754264276,0.295238419897,21.4294790942,1.92871706556e-06,0.0106688290308
Ses01F_impro04_F031,28.1689348278,0.0154591489786,0.40274777948,23.4918256782,0.0126598931855,0.284886496833,8.08886756295,3.1835788606e-06,0.00376502273791
Ses01F_impro04_F032,25.3663017271,0.0186251726549,0.323986422505,21.2873744312,0.0121649871159,0.236748526467,5.43858921466,2.64801765827e-06,0.00230802635656
Ses01F_impro04_F033,27.4128166154,0.0170966306516,0.377469634816,21.7005339349,0.0119292064447,0.246157066703,8.88540460237,3.16855463103e-06,0.00387213464148
Ses01F_impro04_M000,24.2955279093,0.0186237919404,0.315096326077,20.3750208137,0.011605467187,0.216851796991,2.98641083246,5.62924414361e-06,0.00140413278072
Ses01F_impro04_M001,23.5714066578,0.019054743302,0.351361730781,20.484675013,0.0124755598753,0.223470924969,2.89643369757,4.14560386836e-06,0.0017192226111
Ses01F_impro04_M002,22.8911375402,0.0146242392971,0.262252433927,19.6471082705,0.0122059823787,0.200053289832,2.70836576431,2.65409111842e-06,0.000999050812733
Ses01F_impro04_M003,20.9562237653,0.0168380289354,0.360183513806,19.211202576,0.0120030751153,0.197665224063,0.907918082714,4.36280403116e-06,0.00124711905807
Ses01F_impro04_M004,25.8558580641,0.015503680902,0.33292763807,20.5061258422,0.0122731862471,0.219759700816,4.32412344106,2.61920932205e-06,0.00172759910787
Ses01F_impro04_M005,23.9588772726,0.0183612659145,0.287260389512,20.0321051723,0.0120219413517,0.210250037568,3.54431662536,4.34425915767e-06,0.00134412352357
Ses01F_impro04_M006,23.17272314,0.0164683066034,0.27137563404,19.5789756192,0.0120500130622,0.201526646013,3.85032602784,2.85742802462e-06,0.0014394560374
Ses01F_impro04_M007,24.2388842459,0.0162529619928,0.336155789652,21.192999315,0.0117725385346,0.23548230401,3.1239172411,2.73554113416e-06,0.00196461073156
Ses01F_impro04_M008,23.829144881,0.0164717285901,0.289704510432,19.6908030786,0.0120575471802,0.204580540921,3.70087870608,2.55525046879e-06,0.00161448038894
Ses01F_impro04_M009,24.9191701279,0.0153148220249,0.310741265127,21.6698493922,0.012310974895,0.241543511389,3.00274051323,4.04067045449e-06,0.0011568241394
Ses01F_impro04_M010,19.4100184039,0.01781682712,0.278169984127,18.3440617351,0.0118409821361,0.178440085034,0.483031750018,4.38694781313e-06,0.000523737022204
Ses01F_impro04_M011,24.4360366583,0.0191275872949,0.297943721264,20.4104275122,0.012083393478,0.216945645222,3.52485015112,3.86027444233e-06,0.00128058630925
Ses01F_impro04_M012,24.6662392259,0.0153777532238,0.304329532914,19.4948029563,0.011840470433,0.200509095446,5.09393641901,3.42811669434e-06,0.00192700659747
Ses01F_impro04_M013,23.5445382028,0.0201710935454,0.307268659936,19.1748083041,0.012133957172,0.194470000038,3.22797726506,3.29369414609e-06,0.00147995820715
Ses01F_impro04_M014,,,,,,,,,
Ses01F_impro04_M015,26.6394942898,0.0153109717644,0.351509132629,22.3460263946,0.0129372687819,0.258016624316,5.30058271835,2.75527904593e-06,0.00224030017415
Ses01F_impro04_M016,25.2794810239,0.0171906612237,0.321293329267,20.301351008,0.012373436825,0.215499874495,5.41841222729,2.19744503748e-06,0.00220350289327
Ses01F_impro04_M017,25.8065230348,0.0152731524604,0.334612671774,22.7501356954,0.0120792929108,0.266327274344,3.67816250824,2.95741578955e-06,0.0017150452308
Ses01F_impro04_M018,25.2793864517,0.0141528727721,0.318869564063,21.4257059657,0.0115641014266,0.23690756446,5.09917867273,3.08203729718e-06,0.00208908578774
Ses01F_impro04_M019,23.5201297357,0.0169573968264,0.282603552005,20.6893979958,0.0121635092998,0.227764990112,1.78964970999,2.98722080342e-06,0.000848767599969
Ses01F_impro04_M020,23.1198970229,0.0146796480504,0.272770307254,21.086627187,0.0123987137595,0.230676424119,1.69489087422,2.85853856997e-06,0.00072446305839
Ses01F_impro04_M021,24.6002464055,0.0248675906586,0.310037046517,21.3489991681,0.0124765765949,0.236575527707,3.95599979417,3.53884413961e-06,0.00160276426838
Ses01F_impro04_M022,,,,,,,,,
Ses01F_impro04_M023,24.4273575298,0.0145216994254,0.30138706601,20.057693983,0.0119275431236,0.208677169269,3.31634331416,3.1979329711e-06,0.00124709951375
Ses01F_impro04_M024,23.1096151564,0.0173526556389,0.36410172187,19.3188647014,0.0123329247793,0.198018481782,2.3249582279,2.25693942531e-06,0.00159293269829
Ses01F_impro04_M025,23.5270189236,0.0140663516017,0.281001275774,19.6531590006,0.012272894475,0.201625695439,2.75630835155,2.02213367729e-06,0.00101959363973
Ses01F_impro04_M026,,,,,,,,,
Ses01F_impro04_M027,23.8859184059,0.0162201165418,0.2866437299,20.0306566163,0.0124311548417,0.209224373498,3.35884388122,2.1874155719e-06,0.00119689112618
Ses01F_impro04_M028,,,,,,,,,
Ses01F_impro04_M029,24.8006799369,0.0176891274855,0.306380750981,20.9744091221,0.0123164249241,0.228622544412,3.95493216394,3.00703526602e-06,0.00143805935941
Ses01F_impro04_M030,25.5172070399,0.0149288781909,0.325086993672,21.1531081107,0.0123470340896,0.231430798452,4.21375796357,2.66647740835e-06,0.00171250144565
Ses01F_impro04_M031,21.7415848879,0.0144793421581,0.239031210381,18.8823017963,0.0120217206057,0.185710998155,1.64271029091,1.98195061792e-06,0.000526734775672
Ses01F_impro04_M032,24.1017575941,0.0141869469823,0.319349822204,19.993418418,0.0119456871878,0.210267949479,3.28276590587,2.10901032653e-06,0.00164474993469
