,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Ses01F_script01_2_M008,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2478829324245453,0.23967590928077698,0.1167302057147026,0.39571094512939453,0.000400435586925596,0.000604411237873137,0.0003240381774958223,0.0023935670033097267,0.241399634629488,0.21574775874614716,0.10613904520869255,0.35984213650226593,0.2614942267537117,0.25966521352529526,0.120337238535285,0.4327077716588974,0.2667730152606964,0.2715206444263458,0.14711841940879822,0.45809224247932434,0.2667730152606964,0.2715206444263458,0.14711841940879822,0.45809224247932434
Ses01F_script01_2_F005,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.21390627324581146,0.2626301944255829,0.18408448994159698,0.33937904238700867,0.00047972865286283195,0.0010892844293266535,0.026884963735938072,0.02938712015748024,0.19785135984420776,0.24656550586223602,0.058005793020129204,0.22842733934521675,0.23004816472530365,0.28987495601177216,0.28318610042333603,0.4518449455499649,0.24086587131023407,0.30481159687042236,0.45023205876350403,0.5550456643104553,0.24086587131023407,0.30481159687042236,0.45023205876350403,0.5550456643104553
Ses01F_script01_2_F012,0.0,0.0,27.0,1.0,20.0,6.0,1.0,1.0,7.0,21.0,0.0,0.0,1.0,1.0,0.0,26.0,0.15266740322113037,0.1618538796901703,0.06044589728116989,0.6250328421592712,0.008327980525791645,0.00813840888440609,0.0034313611686229706,0.054289430379867554,0.06198258139193058,0.06704716384410858,0.013442581985145807,0.43604250252246857,0.2110321968793869,0.24459091573953629,0.09494266845285892,0.8563503623008728,0.32539862394332886,0.3406905233860016,0.22113528847694397,0.9251694679260254,0.32539862394332886,0.3406905233860016,0.22113528847694397,0.9251694679260254
Ses01F_script01_2_F010,0.0,0.0,16.0,3.0,9.0,9.0,0.0,1.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,14.0,0.20542363822460175,0.20902332663536072,0.13550181686878204,0.4500512480735779,0.006232379004359245,0.004427279345691204,0.009770233184099197,0.053402435034513474,0.14299385249614716,0.16235316544771194,0.05964591167867184,0.3219858705997467,0.25466279685497284,0.26926423609256744,0.1609416827559471,0.6350070834159851,0.31105801463127136,0.2984893321990967,0.3752860128879547,0.8443151712417603,0.31105801463127136,0.2984893321990967,0.3752860128879547,0.8443151712417603
Ses01F_script01_2_F008,0.0,0.0,17.0,4.0,19.0,2.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,4.0,17.0,0.1564374417066574,0.1772063970565796,0.09899499267339706,0.5673611164093018,0.005439507309347391,0.006487236358225346,0.015448130667209625,0.06685811281204224,0.08189744502305984,0.09350377321243286,0.022160517051815987,0.4418754279613495,0.21686308085918427,0.2557801604270935,0.08670066297054291,0.7955046892166138,0.26144927740097046,0.29468679428100586,0.39633703231811523,0.8874480128288269,0.26144927740097046,0.29468679428100586,0.39633703231811523,0.8874480128288269
Ses01F_impro04_M014,0.0,0.0,3.0,12.0,5.0,2.0,7.0,1.0,3.0,9.0,3.0,0.0,7.0,4.0,2.0,2.0,0.2870846092700958,0.2929178774356842,0.2501299977302551,0.16986751556396484,0.0015167448436841369,0.0004417835734784603,0.0036198466550558805,0.006116101983934641,0.2570039927959442,0.2779237627983093,0.2152656838297844,0.1224849559366703,0.31977076828479767,0.3058139383792877,0.2796110361814499,0.1933930143713951,0.33910083770751953,0.3352697789669037,0.38948264718055725,0.36142498254776,0.33910083770751953,0.3352697789669037,0.38948264718055725,0.36142498254776
Ses01F_impro04_M001,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.28013378381729126,0.2779543995857239,0.26112648844718933,0.18078534305095673,0.00031480705365538597,0.0004913087468594313,0.0015504676848649979,0.005642710719257593,0.2709997594356537,0.2636728286743164,0.24471718072891235,0.12835242226719856,0.29214927554130554,0.2906869947910309,0.2888112962245941,0.2143576815724373,0.2984018325805664,0.3065175414085388,0.2939451038837433,0.28565114736557007,0.2984018325805664,0.3065175414085388,0.2939451038837433,0.28565114736557007
Ses01F_impro04_M018,1.0,1.0,1.0,9.0,5.0,6.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,0.0,5.0,2.0,0.2753598392009735,0.2681388854980469,0.28145650029182434,0.17504477500915527,0.0016335503896698356,0.0008485512807965279,0.0020982762798666954,0.005199194885790348,0.24280432984232903,0.260203517973423,0.2754993438720703,0.1180298887193203,0.3065164163708687,0.2848879247903824,0.3003801107406616,0.21773987635970116,0.333401083946228,0.313816100358963,0.34486454725265503,0.31426963210105896,0.333401083946228,0.313816100358963,0.34486454725265503,0.31426963210105896
Ses01F_impro04_F005,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23326383531093597,0.24504175782203674,0.4075236916542053,0.11417070031166077,0.0003901555319316685,0.0004184569697827101,0.002177771180868149,0.0006719138473272324,0.22282306849956512,0.23315062746405602,0.3848355934023857,0.09915588796138763,0.24618753418326378,0.2612534761428833,0.42483481764793396,0.12241078726947308,0.2576947808265686,0.26720574498176575,0.4782761335372925,0.156127467751503,0.2576947808265686,0.26720574498176575,0.4782761335372925,0.156127467751503
Ses01F_impro04_M009,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.3089999258518219,0.28063663840293884,0.2766970098018646,0.13366645574569702,0.0004385544452816248,0.00020024902187287807,0.0022750424686819315,0.0015896611148491502,0.30955490469932556,0.27202168107032776,0.23900003731250763,0.09416616708040237,0.31828591227531433,0.29330089688301086,0.31552624702453613,0.16174741089344025,0.3348410427570343,0.29739540815353394,0.3189454674720764,0.19399195909500122,0.3348410427570343,0.29739540815353394,0.3189454674720764,0.19399195909500122
Ses01F_impro04_M007,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2835582494735718,0.3108631372451782,0.2580823302268982,0.1474962830543518,0.0005080859991721809,7.334686233662069e-05,0.0014379251515492797,4.644373620976694e-05,0.27228785306215286,0.306581012904644,0.23912232369184494,0.14408880844712257,0.2948286160826683,0.3151452913880348,0.27704230695962906,0.15090377256274223,0.306098997592926,0.3194274306297302,0.2960022985935211,0.15431125462055206,0.306098997592926,0.3194274306297302,0.2960022985935211,0.15431125462055206
Ses01F_impro04_M031,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.25173255801200867,0.26561442017555237,0.39978617429733276,0.0828668624162674,2.527337301216903e-06,5.463299385155551e-05,0.00020756598678417504,5.2182062063366175e-05,0.2505711019039154,0.2638532519340515,0.3856445550918579,0.0766306072473526,0.2530752420425415,0.2702009975910187,0.40975573658943176,0.08663615584373474,0.25404077768325806,0.2736785113811493,0.42220669984817505,0.09445109218358994,0.25404077768325806,0.2736785113811493,0.42220669984817505,0.09445109218358994
Ses01F_impro04_F000,0.0,0.0,7.0,1.0,4.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,0.2771244943141937,0.2809862792491913,0.13053418695926666,0.3113550543785095,0.0017317717429250479,0.0012254298198968172,0.0024748570285737514,0.013156427070498466,0.24763401597738266,0.25449080392718315,0.09337153285741806,0.20845163613557816,0.31763771921396255,0.31026605516672134,0.1561175473034382,0.3971588611602783,0.34163346886634827,0.3275361955165863,0.23449380695819855,0.4481487274169922,0.34163346886634827,0.3275361955165863,0.23449380695819855,0.4481487274169922
Ses01F_impro04_M025,0.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.2911868393421173,0.2900516390800476,0.23014295101165771,0.18861858546733856,0.0006771344342269003,0.0006142858183011413,0.002814716659486294,0.006403037812560797,0.2741418182849884,0.26978766918182373,0.2255879081785679,0.13127760589122772,0.312920518219471,0.3066556379199028,0.24950562044978142,0.22793133929371834,0.3218420743942261,0.3290702998638153,0.3113124668598175,0.33749106526374817,0.3218420743942261,0.3290702998638153,0.3113124668598175,0.33749106526374817
Ses01F_impro04_M008,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.299310564994812,0.33738604187965393,0.19302913546562195,0.17027424275875092,0.000185349490493536,2.7698863050318323e-05,3.3405760859750444e-06,0.00042869700700975955,0.2925034239888191,0.3347545564174652,0.19211526587605476,0.15992174297571182,0.3061177358031273,0.34001752734184265,0.19394299015402794,0.18062674254179,0.31292489171028137,0.34264901280403137,0.19485685229301453,0.1909792423248291,0.31292489171028137,0.34264901280403137,0.19485685229301453,0.1909792423248291
Ses01F_impro04_M010,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.2739669382572174,0.275980681180954,0.3266254663467407,0.1234268918633461,0.0006291281315498054,8.244963100878522e-05,0.0011129104532301426,0.0003944365307688713,0.256778322160244,0.27064402401447296,0.314672127366066,0.11126688867807388,0.2863476127386093,0.2817407250404358,0.35021406412124634,0.1355908438563347,0.30834418535232544,0.2866540551185608,0.3505321741104126,0.14774687588214874,0.30834418535232544,0.2866540551185608,0.3505321741104126,0.14774687588214874
Ses01F_impro04_M019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3057428002357483,0.32582974433898926,0.16028234362602234,0.2081451267004013,0.0007607406587339938,4.088474452146329e-05,0.001149001414887607,6.199631030767705e-09,0.291952021420002,0.32263268530368805,0.14333388209342957,0.20810575783252716,0.3195335492491722,0.32902680337429047,0.1772308051586151,0.20818449556827545,0.3333243131637573,0.3322238624095917,0.19417926669120789,0.2082238644361496,0.3333243131637573,0.3322238624095917,0.19417926669120789,0.2082238644361496
Ses01F_impro04_F013,0.0,0.0,8.0,0.0,6.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.2056238204240799,0.2310372143983841,0.07033945620059967,0.49299952387809753,0.0024175008293241262,0.00424749543890357,0.0007906120736151934,0.01820532977581024,0.17224184051156044,0.15668927878141403,0.05220838729292154,0.42701244354248047,0.23486389219760895,0.27496638149023056,0.07832708209753036,0.6185448318719864,0.2983512282371521,0.31369999051094055,0.13297273218631744,0.6733815670013428,0.2983512282371521,0.31369999051094055,0.13297273218631744,0.6733815670013428
Ses01F_impro04_M027,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.29219332337379456,0.2830519676208496,0.2917211055755615,0.13303357362747192,0.0007739556021988392,0.0003557484014891088,0.0024045449681580067,0.0016679741675034165,0.27298980951309204,0.27112510800361633,0.25806868076324463,0.13068149983882904,0.30947810411453247,0.2964862287044525,0.31818637251853943,0.13265548646450043,0.33813047409057617,0.30177170038223267,0.37285709381103516,0.19966286420822144,0.33813047409057617,0.30177170038223267,0.37285709381103516,0.19966286420822144
Ses01F_impro04_F030,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18298864364624023,0.1821892261505127,0.08645632117986679,0.5483657717704773,0.004327669739723206,0.004989405162632465,0.003920183051377535,0.03754022344946861,0.1349655333906412,0.12897061556577682,0.03383741760626435,0.394694484770298,0.24198314175009727,0.23958536237478256,0.12762626074254513,0.702226459980011,0.24924015998840332,0.27662456035614014,0.18844400346279144,0.8307192325592041,0.24924015998840332,0.27662456035614014,0.18844400346279144,0.8307192325592041
Ses01F_impro04_M000,0.0,0.0,1.0,6.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.3036234676837921,0.2986662685871124,0.24381795525550842,0.15389226377010345,0.0011453371262177825,0.0007751043303869665,0.003462141612544656,0.0006557119777426124,0.28573979437351227,0.2805303782224655,0.20527349412441254,0.13206246495246887,0.3267042189836502,0.31609630584716797,0.2539264112710953,0.1659107208251953,0.34961551427841187,0.34059056639671326,0.37111127376556396,0.20291133224964142,0.34961551427841187,0.34059056639671326,0.37111127376556396,0.20291133224964142
Ses01F_impro04_M006,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,0.2928777039051056,0.2923741936683655,0.2837090790271759,0.13103897869586945,0.0014431503368541598,0.0002987003535963595,0.00428909482434392,0.0008681769832037389,0.2591044157743454,0.2802424877882004,0.22980766743421555,0.11267226748168468,0.3238668441772461,0.3041532635688782,0.33399052917957306,0.1484137438237667,0.33371856808662415,0.3205379247665405,0.3886629045009613,0.17903268337249756,0.33371856808662415,0.3205379247665405,0.3886629045009613,0.17903268337249756
Ses01F_impro04_M015,1.0,0.0,4.0,8.0,2.0,2.0,6.0,3.0,6.0,6.0,1.0,0.0,4.0,5.0,2.0,2.0,0.2886236011981964,0.291549950838089,0.22041106224060059,0.19941537082195282,0.0016423260094597936,0.0002740553463809192,0.0033894474618136883,0.005950477905571461,0.28043076395988464,0.2768995463848114,0.15995225310325623,0.13086852431297302,0.3161386549472809,0.3022880256175995,0.24533183872699738,0.2586313784122467,0.34375765919685364,0.32240378856658936,0.3387988805770874,0.37046825885772705,0.34375765919685364,0.32240378856658936,0.3387988805770874,0.37046825885772705
Ses01F_impro04_M032,0.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.29465869069099426,0.2842516005039215,0.21927288174629211,0.2018168419599533,0.0005908813327550888,0.000626320659648627,0.008592592552304268,0.005035274662077427,0.284587562084198,0.2633374035358429,0.17746934294700623,0.19081750512123108,0.3113190233707428,0.31126439571380615,0.18082977831363678,0.24876859784126282,0.32044878602027893,0.3180018365383148,0.40368276834487915,0.2922879457473755,0.32044878602027893,0.3180018365383148,0.40368276834487915,0.2922879457473755
Ses01F_impro04_M023,0.0,0.0,2.0,7.0,4.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,6.0,1.0,0.25881826877593994,0.2590111196041107,0.33752691745758057,0.14464372396469116,0.0012162227649241686,0.001177001278847456,0.015727873891592026,0.006120439153164625,0.23769472539424896,0.24598251283168793,0.21055759489536285,0.07849428057670593,0.27610981464385986,0.27555641531944275,0.45829254388809204,0.19087010622024536,0.3166640102863312,0.3200174570083618,0.4991113245487213,0.3089367747306824,0.3166640102863312,0.3200174570083618,0.4991113245487213,0.3089367747306824
Ses01F_impro04_F014,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2654125690460205,0.30636274814605713,0.258864164352417,0.16936054825782776,1.4436751371249557e-05,1.4993593140388839e-05,0.00023136366507969797,5.6835124269127846e-05,0.2635127678513527,0.3044266700744629,0.25125882774591446,0.16559108719229698,0.26731234043836594,0.30829882621765137,0.26646947115659714,0.17312999442219734,0.26921212673187256,0.3102349042892456,0.2740747928619385,0.17689944803714752,0.26921212673187256,0.3102349042892456,0.2740747928619385,0.17689944803714752
Ses01F_impro04_M028,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25758135318756104,0.2598990797996521,0.3856082558631897,0.09691131860017776,3.319561801617965e-05,0.0002659076708368957,9.339287498733029e-05,7.763734402033151e-07,0.25470057129859924,0.2517457343637943,0.3807762563228607,0.09647075831890106,0.2604621350765228,0.2680524103343487,0.3904402554035187,0.09735187888145447,0.2633429169654846,0.27620574831962585,0.39527225494384766,0.09779243916273117,0.2633429169654846,0.27620574831962585,0.39527225494384766,0.09779243916273117
Ses01F_impro04_F006,0.0,0.0,6.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,0.26851147413253784,0.27921801805496216,0.13538235425949097,0.31688812375068665,0.0002884707064367831,0.00132863933686167,0.0033291741274297237,0.004192485939711332,0.258305087685585,0.24727067351341248,0.10008913651108742,0.2731429561972618,0.2766323983669281,0.30374424159526825,0.14418704435229301,0.3679013103246689,0.30118516087532043,0.34078913927078247,0.25927361845970154,0.37880438566207886,0.30118516087532043,0.34078913927078247,0.25927361845970154,0.37880438566207886
Ses01F_impro04_M021,0.0,0.0,4.0,15.0,4.0,2.0,9.0,4.0,6.0,13.0,0.0,0.0,9.0,4.0,6.0,0.0,0.30904215574264526,0.28808727860450745,0.25456053018569946,0.14830999076366425,0.0015423813601955771,0.00038945459527894855,0.005196028854697943,0.0017674743430688977,0.2835567891597748,0.2808651924133301,0.21132668107748032,0.12114319205284119,0.32502736151218414,0.3004819005727768,0.29353566467761993,0.18002187460660934,0.3903942108154297,0.3237743675708771,0.3844786286354065,0.2150450497865677,0.3903942108154297,0.3237743675708771,0.3844786286354065,0.2150450497865677
Ses01F_impro04_M011,0.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,0.2702755630016327,0.26473286747932434,0.34459447860717773,0.12039709091186523,0.0009859170531854033,0.0010192599147558212,0.009188593365252018,0.0014824687968939543,0.24397499859333038,0.253324419260025,0.2657337337732315,0.09682109206914902,0.29617422819137573,0.2879141867160797,0.39900054037570953,0.1529758721590042,0.3099227249622345,0.29380419850349426,0.5287668704986572,0.1594201922416687,0.3099227249622345,0.29380419850349426,0.5287668704986572,0.1594201922416687
Ses01F_impro04_M024,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.20285502076148987,0.27308428287506104,0.44587525725364685,0.07818543910980225,0.0011168508790433407,1.067323137249332e-05,0.0024022962898015976,0.00016108612180687487,0.1721268594264984,0.27016574889421463,0.4149660989642143,0.06954566761851311,0.22595402970910072,0.27509260177612305,0.4882641136646271,0.0839872732758522,0.2506181597709656,0.2779768705368042,0.4954533278942108,0.09806712716817856,0.2506181597709656,0.2779768705368042,0.4954533278942108,0.09806712716817856
Ses01F_impro04_F009,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3052854537963867,0.3355436325073242,0.21386012434959412,0.14531078934669495,0.00020353743457235396,8.210430678445846e-05,0.00015302016981877387,0.00012007044279016554,0.2981521114706993,0.3310130462050438,0.20767506584525108,0.13983196392655373,0.31241876631975174,0.34007418900728226,0.22004519775509834,0.15078962966799736,0.31955209374427795,0.3446047604084015,0.22623026371002197,0.15626846253871918,0.31955209374427795,0.3446047604084015,0.22623026371002197,0.15626846253871918
Ses01F_impro04_M005,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,3.0,0.0,0.2799619436264038,0.28150850534439087,0.31121647357940674,0.12731312215328217,0.0012783808633685112,0.0002608936920296401,0.0011802370427176356,0.0010146591812372208,0.26103004813194275,0.2696087211370468,0.28306613117456436,0.10351887159049511,0.30813365429639816,0.2935706004500389,0.3331189453601837,0.13169369846582413,0.33270499110221863,0.30435821413993835,0.3656568229198456,0.19093655049800873,0.33270499110221863,0.30435821413993835,0.3656568229198456,0.19093655049800873
Ses01F_impro04_M002,0.0,0.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.2756771445274353,0.27385327219963074,0.3096149265766144,0.1408546417951584,0.001875701011158526,0.0006103176274336874,0.013841171748936176,0.003609108505770564,0.23347816616296768,0.2516724020242691,0.19382821768522263,0.09474633634090424,0.31444917619228363,0.2889079824090004,0.4155322462320328,0.1864238753914833,0.3274334669113159,0.3132660388946533,0.4614858031272888,0.23776282370090485,0.3274334669113159,0.3132660388946533,0.4614858031272888,0.23776282370090485
Ses01F_impro04_F032,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.30835238099098206,0.2701209485530853,0.2394661158323288,0.18206056952476501,0.00024580166791565716,0.00023608953051734716,0.010471737012267113,0.006688030902296305,0.30344733595848083,0.26066723465919495,0.1592833548784256,0.09426942467689514,0.30878007411956787,0.2804242968559265,0.3408781588077545,0.2515122890472412,0.3366542160511017,0.29104337096214294,0.3856230676174164,0.28079795837402344,0.3366542160511017,0.29104337096214294,0.3856230676174164,0.28079795837402344
Ses01F_impro04_F029,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1626221090555191,0.19205522537231445,0.11837156862020493,0.5269511342048645,0.0053448863327503204,0.008849471807479858,0.01569490320980549,0.07099739462137222,0.08971475064754486,0.10047724656760693,0.03076939843595028,0.36410654336214066,0.2329709157347679,0.2799467220902443,0.11489790305495262,0.7873351722955704,0.2383444905281067,0.28653237223625183,0.3842233419418335,0.8379427194595337,0.2383444905281067,0.28653237223625183,0.3842233419418335,0.8379427194595337
