max(energy(energy)),max(f0(f0)),max(max(amplitude)),max(max(cepstrum)),max(mean(amplitude)),max(mean(cepstrum)),max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(silence_ratio(silence_ratio)),max(var(amplitude)),max(var(cepstrum)),max(zerocrossing(zerocrossing)),mean(energy(energy)),mean(f0(f0)),mean(max(amplitude)),mean(max(cepstrum)),mean(mean(amplitude)),mean(mean(cepstrum)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(silence_ratio(silence_ratio)),mean(var(amplitude)),mean(var(cepstrum)),mean(zerocrossing(zerocrossing)),session,var(energy(energy)),var(f0(f0)),var(max(amplitude)),var(max(cepstrum)),var(mean(amplitude)),var(mean(cepstrum)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(silence_ratio(silence_ratio)),var(var(amplitude)),var(var(cepstrum)),var(zerocrossing(zerocrossing))
70797837.0,163.996875,10055.0,27.7347372192,4.5810625,0.00202672583864,30.0261955261,5.58927154541,0.697866380215,0.822695910931,1.15993702412,2.17316770554,0.755924761295,0.595583796501,0.54716783762,0.555209159851,0.567405462265,0.646045923233,1.0,3412921.04422,0.0491029536665,9430.0,22456724.6761,89.6363556338,5582.49295775,24.7132363293,0.0639295774648,0.00167441618919,27.3402366638,2.96089196205,0.0551958829165,0.182635515928,-0.566187024117,0.529652416706,-0.0581425763667,-0.429748415947,-0.340204805136,-0.071195974946,-0.15824855864,0.177245646715,1.0,2120812.97319,0.0405289314541,8046.74647887,Angry_10,1.64912064014e+14,1544.0426427,2280095.60206,2.47124306173,2.65500029896,5.48382493216e-08,2.60971045494,0.700253665447,0.0601586960256,0.0442680120468,0.528250873089,0.55241394043,0.176217496395,0.161757752299,0.134016603231,0.102298296988,0.0894306898117,0.044739883393,0.0,6.73722375567e+11,1.85948453892e-05,259515.034319
79939066.0,150.215625,7543.0,26.9127143252,7.1124375,0.00209951604432,29.1181526184,3.97492003441,0.773196876049,0.651181578636,2.56634545326,2.27396917343,1.82957291603,1.13593697548,0.778339505196,0.61272495985,0.695429623127,0.825331389904,1.0,2698849.42136,0.0468855081705,9551.0,26694398.9327,48.7114182692,4070.09615385,23.6149518356,0.415933293269,0.00172747482533,25.9166526794,1.61073291302,-0.0677032992244,0.0518301576376,0.534247100353,0.810535550117,0.314122200012,0.16701720655,-0.023081311956,-0.168384000659,-0.0518580414355,-0.0142723368481,1.0,1005983.87109,0.0379847435476,7561.47115385,Angry_11,3.08969533159e+14,551.671800729,2712629.54845,6.05529865786,3.46969373552,4.06218443969e-08,7.59831809998,1.08146750927,0.0546308979392,0.0406781174242,0.561454832554,0.413598537445,0.471155911684,0.172228336334,0.17093886435,0.106439232826,0.0915321186185,0.0800524428487,0.0,3.68915129443e+11,4.28336831128e-05,188174.287629
53594196.0,169.509375,31962.0,30.7348582866,27.9759375,0.00245997881991,31.9333133698,4.38458967209,0.50062918663,0.564521193504,3.04214000702,2.22857928276,0.992811203003,1.40433573723,0.266307145357,1.3708486557,0.135653972626,0.483172595501,1.0,138098021.294,0.0605657103323,7921.0,21117061.3818,41.7446590909,15080.9818182,24.7386386061,-23.6457386364,0.00230403424431,25.9264717102,2.15795469284,-0.0267090313137,0.173366054893,1.06169164181,0.470712423325,-0.144212380052,0.549991428852,-0.602443575859,0.662181377411,-0.403234422207,0.109695792198,1.0,14560367.2908,0.0406307079009,6898.23636364,Angry_12,1.7489819152e+14,1818.47143561,119933152.236,9.0111359206,201.227708191,9.32748222343e-09,10.5410070419,1.6300675869,0.0472012721002,0.0696870833635,0.544005572796,0.46715503931,0.563697755337,0.120632275939,0.132329598069,0.147162109613,0.0835935100913,0.0445238985121,0.0,8.08665723866e+14,7.98969687972e-05,766756.835041
27088361.0,106.8046875,31983.0,32.3944660799,49.7125625,0.00255396257596,33.5395736694,4.28187179565,0.425565928221,0.449569761753,2.55572986603,2.44130039215,1.92290508747,0.901980936527,1.00015473366,1.32352280617,0.249894499779,0.954947710037,1.0,135380796.477,0.0670305089453,7973.0,4996072.8,36.8711079545,24638.9272727,28.2274260262,-28.2390431818,0.00231509366626,29.7637271881,1.87632834911,-0.109198607504,-0.0963326618075,0.671917915344,0.668159008026,0.606691837311,0.116784214973,-0.0988657176495,0.34486746788,-0.32819455862,0.221543833613,1.0,37501723.6537,0.0523590318131,7095.07272727,Angry_13,3.713004433e+13,503.189764903,86094592.8311,6.88818458906,620.371559849,2.92045563693e-08,7.14856100082,1.39300858974,0.0693609043956,0.0737716928124,1.05342078209,0.56569391489,0.425016641617,0.187296167016,0.225322961807,0.126843571663,0.0801315158606,0.0936256200075,0.0,1.19773614225e+15,8.10718711976e-05,390595.994711
66341735.0,68.90625,31987.0,34.3376461464,46.5045,0.00257748607522,34.1596603394,4.39804553986,0.43462562561,0.488515496254,2.60406851768,2.12328243256,1.51406168938,1.18034911156,0.429369926453,0.829138755798,0.63245010376,0.878795146942,1.0,145007402.964,0.0755091033441,7655.0,7513101.41818,29.9178409091,27532.8181818,28.5296526728,-24.9239795455,0.00230377233982,30.9482040405,2.44855284691,0.0371865853667,-0.226159095764,0.123183652759,0.71254503727,0.279999017715,0.411535531282,-0.314631730318,0.155037745833,-0.0556638985872,0.0802473053336,1.0,54436102.6101,0.0533611551993,6814.09090909,Angry_14,1.50574435935e+14,85.459946528,62147682.6215,6.75108945258,701.206486575,3.03053067957e-08,5.51631259918,1.79736089706,0.0502695813775,0.0855848714709,0.98626190424,0.481251865625,0.406075924635,0.108759701252,0.114506945014,0.130890190601,0.0999517887831,0.156274184585,0.0,1.30677561356e+15,8.25761960807e-05,286294.700826
82749614.0,1077.69375,31965.0,31.8628292227,17.2993125,0.00254949379497,33.8021087646,4.60063123703,0.980494856834,0.268761664629,2.30891513824,2.5161690712,1.14581763744,1.35510158539,0.503853499889,1.34134435654,0.288477420807,0.815210521221,1.0,219973546.187,0.0650431023089,8170.0,17187794.9692,56.2062980769,22183.4769231,26.7877749846,-24.9042336538,0.00227495091585,29.4703273773,2.50790405273,0.0719022005796,-0.142457336187,0.199126929045,0.550263822079,-0.116246372461,0.488322854042,-0.417821973562,0.225402265787,-0.433026820421,0.29007434845,1.0,46853140.7671,0.0476612818377,6849.16923077,Angry_15,4.84253585929e+14,17223.5331901,139968102.434,12.4225848037,406.971826543,3.04356353893e-08,13.4335708618,1.76788902283,0.0764379054308,0.0548484437168,0.870450973511,0.526899516582,0.37027400732,0.104548200965,0.155886694789,0.239244252443,0.139412716031,0.0818633586168,0.0,2.54530964989e+15,0.000125617814728,481735.186746
83082237.0,73.7296875,7543.0,26.6766097919,9.29225,0.00219833756774,28.9265155792,3.78654074669,0.373482167721,0.467993676662,1.61062407494,2.55571055412,1.23366212845,1.09136271477,0.918337702751,0.499570906162,0.45807030797,0.437900424004,1.0,2243511.4793,0.0460774973862,9521.0,27028947.2545,29.9679545455,3953.21818182,23.1948195808,0.418335227273,0.00183318734265,26.2165660858,1.69349348545,-0.113467894495,0.0309344157577,0.195929184556,1.03893601894,0.279658436775,0.230439573526,-0.016027983278,-0.031062990427,0.0111136175692,-0.0715452507138,1.0,1097908.90398,0.036734543483,7630.12727273,Angry_16,5.22919308515e+14,257.602252119,2933641.1524,5.54222161715,15.9457067539,3.47339133163e-08,4.93135356903,1.10020232201,0.046908069402,0.0211937073618,0.426997154951,0.316102147102,0.21164752543,0.0800310671329,0.103697195649,0.127875089645,0.0285016261041,0.0442326664925,0.0,4.37581742961e+11,3.84358208527e-05,359484.838347
80599721.0,152.971875,6759.0,27.2316444228,4.970375,0.00203489237345,29.1773490906,3.47983646393,0.68208104372,0.669770479202,2.65767216682,2.27975177765,1.45247375965,1.30144882202,0.750738084316,0.564185321331,0.521000564098,0.76100051403,1.0,2915162.41476,0.0478467384043,8358.0,21748364.8909,58.5452556818,4372.61818182,24.0589039619,0.476248863636,0.00179533583882,26.5492591858,1.7969429493,-0.00072605611058,0.0442301258445,0.480180770159,0.660743892193,0.133977293968,0.115989111364,-0.0833585485816,-0.2060238868,-0.083988673985,0.00261006620713,1.0,1158976.21696,0.0390208512126,7480.18181818,Angry_17,1.58546723583e+14,832.534824837,1702205.29058,4.1523008365,4.62627040689,2.68799541359e-08,4.58860683441,0.89083647728,0.0533599667251,0.0529947094619,0.753595709801,0.390973806381,0.607367694378,0.223649144173,0.210987642407,0.14771732688,0.120359428227,0.100291095674,0.0,3.27497107141e+11,3.01329049211e-05,325116.257851
71579839.0,90.95625,6777.0,27.2559163076,8.978125,0.00214152480841,28.5370788574,4.59368228912,0.625329911709,0.441039144993,1.66924786568,2.19459176064,1.73997449875,0.738816022873,0.670782029629,0.457080543041,0.342391490936,0.878826022148,1.0,2651545.69746,0.048053762913,8256.0,24679299.6727,35.8061931818,4557.34545455,23.8728334501,0.387586363636,0.00179272242897,25.6930732727,2.29542946815,0.0544649399817,0.0766003280878,0.15730535984,0.817730724812,0.0318555496633,0.0556218251586,-0.049512013793,-0.346219778061,-0.0660538002849,0.0527425669134,1.0,1099706.78585,0.0385387003265,7455.72727273,Angry_18,1.83128033369e+14,318.413665657,2847709.46248,6.07371957917,9.53731634709,5.80274051302e-08,8.44394397736,1.35472559929,0.0558226294816,0.0493156276643,0.66177803278,0.373139619827,0.358459621668,0.0980610996485,0.0829354077578,0.1090984568,0.0491785742342,0.0650836229324,0.0,4.53865430777e+11,4.73515035028e-05,339449.143802
67177207.0,113.6953125,7150.0,27.4436576565,8.9825,0.00214629076071,28.5363254547,4.34588479996,0.568858444691,0.523546099663,1.74801409245,2.4026222229,0.976587235928,0.683122038841,0.473218679428,0.938376665115,0.402056068182,0.6967471838,1.0,3219195.15554,0.0485096273416,8543.0,23210040.7818,44.1876988636,4566.16363636,24.6613052864,0.587553409091,0.00178469531466,26.3766899109,2.40345430374,0.0126113323495,-0.00716722104698,-0.0220692791045,0.968898892403,-0.0535538233817,-0.239005789161,-0.191577911377,-0.0617367774248,-0.143000259995,0.0474381558597,1.0,1173619.6312,0.0404911708158,7334.65454545,Angry_19,1.48750242549e+14,457.38696547,1687834.82777,2.622586644,8.4408030404,4.96771519877e-08,2.57392644882,1.12736988068,0.0449269302189,0.0602735988796,0.809005618095,0.520605385303,0.200269907713,0.214575126767,0.145546674728,0.179847702384,0.0807321816683,0.0592280067503,0.0,3.34000459716e+11,2.19772251005e-05,369980.589752
58796658.0,132.9890625,6224.0,27.5790608806,6.306,0.00208652415012,28.5025901794,4.48099279404,0.470932275057,0.568087339401,1.74527227879,2.57053089142,1.26917672157,0.395969986916,0.461412370205,0.704093396664,0.447918325663,0.791570723057,1.0,2099141.37397,0.048858484591,8382.0,25041982.2545,60.1238352273,4348.87272727,24.5320820224,0.385156818182,0.00180556508591,26.3257770538,2.5096552372,-0.0483099110425,-0.0340116769075,-0.162640675902,0.978949725628,0.033516254276,-0.361666411161,-0.445510596037,0.106229886413,-0.263115286827,0.160856351256,1.0,1126268.59195,0.0401891180334,7220.56363636,Angry_20,1.25606028217e+14,706.793026298,677199.420165,2.31833089707,5.85268147825,2.37130129254e-08,2.7870054245,0.714740931988,0.0435216315091,0.0406822003424,0.671316444874,0.664545297623,0.191990628839,0.128159746528,0.186033785343,0.100524365902,0.0691410601139,0.0793452337384,0.0,2.13905768296e+11,1.66181336749e-05,330187.227769
49211123.0,120.5859375,6713.0,26.6497481911,9.7566875,0.00215652196314,28.5955352783,4.91226196289,0.442493528128,0.397837638855,2.04200577736,2.24500465393,0.658777296543,0.0908790826797,0.236058175564,0.963941454887,0.311638474464,0.589753270149,1.0,2191115.32245,0.0458198258024,8207.0,26045736.1273,44.8266477273,3981.09090909,24.4697291279,0.705469318182,0.00182950818803,26.3056907654,2.57472920418,-0.0961707532406,0.010752546601,0.0227692089975,1.14857161045,-0.12050267309,-0.667848527431,-0.448219537735,0.233842298388,-0.364735752344,0.0987286046147,1.0,1145428.00453,0.0398150147278,7399.18181818,Angry_21,1.54293074152e+14,400.606311294,960822.446281,2.06932500797,8.39890678791,2.88321333923e-08,1.81195390224,0.635697960854,0.0511860027909,0.0448035560548,0.725482046604,0.625077307224,0.180273965001,0.104205615819,0.11955986172,0.0766965374351,0.0855979323387,0.0547849014401,0.0,2.60757903863e+11,1.34981850825e-05,408401.785124
55387040.0,164.6859375,5915.0,28.3228954743,3.61275,0.00197736021366,28.9276332855,4.36553907394,0.604788064957,0.685946464539,1.69776463509,2.28359079361,0.742035448551,0.839684009552,0.387212872505,0.617000699043,0.458196997643,0.959905147552,1.0,2139224.38412,0.0517115849148,7988.0,24214580.2364,53.7719318182,4387.10909091,24.54256437,0.453176136364,0.00172915462616,26.1910991669,2.60604190826,0.0650839582086,0.120546117425,-0.172333598137,0.70266520977,-0.217352822423,-0.134724229574,-0.249985784292,-0.0694642961025,-0.176872119308,0.238206028938,1.0,1121806.35358,0.0400404180774,7255.05454545,Angry_22,1.30049790985e+14,613.225728424,1255580.56992,2.32579060411,2.09943944149,3.05716620046e-08,4.87676525116,0.819535255432,0.063425950706,0.0562334768474,0.542466819286,0.493541359901,0.210047796369,0.187073111534,0.136622369289,0.189405888319,0.094967931509,0.0797014757991,0.0,3.35080202739e+11,1.96337017176e-05,321734.233388
70467884.0,128.8546875,6291.0,27.2231381547,7.0259375,0.00209730937845,28.1107177734,4.79043769836,0.891924738884,0.533714532852,1.27417719364,3.20959067345,0.958469569683,0.523477196693,0.478150725365,0.415136635303,0.411689043045,0.793235778809,1.0,2895174.50795,0.0479530948882,8499.0,23017729.3273,31.4713636364,4509.23636364,24.1918168305,0.445176136364,0.00185506845589,25.9180202484,2.68360757828,0.217331632972,0.219311699271,-0.147404253483,1.06554913521,0.0139783537015,-0.0884211137891,-0.0547878518701,-0.238073810935,-0.0529914759099,0.0399041175842,1.0,1292480.9638,0.038782190036,7696.27272727,Angry_23,2.23635911621e+14,200.85299015,1771199.70777,3.97211640441,10.5393326254,4.20796223213e-08,3.97279977798,1.359826684,0.0595414303243,0.0342902876437,0.554024279118,0.614341199398,0.33531576395,0.0599622167647,0.0680453032255,0.113099582493,0.0656569004059,0.0976877734065,0.0,4.90905753205e+11,3.39183286192e-05,322431.216529
68633167.0,232.2140625,6915.0,27.1996533304,9.7205,0.00215585185116,28.7615222931,4.83930492401,0.548450052738,0.738469719887,2.08513998985,1.55637943745,1.33345353603,0.802859723568,1.11830627918,0.646073818207,1.0407705307,0.607797503471,1.0,3318261.04038,0.0474730659095,8627.0,27337414.2364,60.7627840909,4784.03636364,23.4551336586,0.617728409091,0.00181683193,25.417142868,2.89318704605,-0.0401655212045,0.0905248820782,-0.120393611491,0.209235206246,0.264823973179,-0.608339607716,0.0451951995492,-0.148154690862,0.142264410853,0.113385051489,1.0,1004508.09315,0.037018094602,7452.21818182,Angry_24,1.33799397085e+14,3167.0687137,2208771.92595,5.14518829477,7.48412677333,2.84224014738e-08,6.94873380661,1.21684038639,0.0645852163434,0.0672786906362,0.85473716259,0.44921040535,0.328323632479,0.377223134041,0.124141514301,0.100315660238,0.140951797366,0.052013643086,0.0,4.5667374057e+11,3.85078209043e-05,487866.352397
