time,session,label
[38.4900 - 40.6800],Ses05F_impro02_M004,ang
[41.8900 - 44.9700],Ses05F_impro02_M005,ang
[50.1000 - 52.3200],Ses05F_impro02_M006,fru
[54.1800 - 59.5700],Ses05F_impro02_M007,xxx
[60.3500 - 61.9000],Ses05F_impro02_M008,fru
[65.1400 - 69.6600],Ses05F_impro02_M009,xxx
[80.4600 - 83.4400],Ses05F_impro02_M010,ang
[85.6700 - 90.1700],Ses05F_impro02_M011,xxx
[94.9700 - 97.4600],Ses05F_impro02_M012,xxx
[99.3300 - 103.4000],Ses05F_impro02_M013,xxx
[103.9163 - 108.1300],Ses05F_impro02_M014,ang
[109.4000 - 116.8600],Ses05F_impro02_M015,ang
[120.5800 - 125.5400],Ses05F_impro02_M016,fru
[127.3700 - 131.8400],Ses05F_impro02_M017,xxx
[131.9300 - 136.2100],Ses05F_impro02_M018,xxx
[137.6900 - 141.9100],Ses05F_impro02_M019,sur
[142.8000 - 146.9500],Ses05F_impro02_M020,xxx
[147.8300 - 150.6600],Ses05F_impro02_M021,xxx
[151.6700 - 156.6800],Ses05F_impro02_M022,xxx
[159.1700 - 166.0100],Ses05F_impro02_M023,xxx
[166.0500 - 169.5200],Ses05F_impro02_M024,sad
[181.7500 - 183.7300],Ses05F_impro02_M025,sad
[189.2800 - 200.1600],Ses05F_impro02_M026,sad
[203.4300 - 207.0000],Ses05F_impro02_M027,xxx
[212.6000 - 224.5500],Ses05F_impro02_M028,xxx
[233.4100 - 240.2300],Ses05F_impro02_M029,sad
[240.5300 - 247.4700],Ses05F_impro02_M030,xxx
[249.9654 - 252.0563],Ses05F_impro02_M031,sad
[262.9800 - 264.8200],Ses05F_impro02_M032,sad
[269.5200 - 278.8500],Ses05F_impro02_M033,sad
[280.4300 - 286.6900],Ses05F_impro02_M034,sad
[289.0500 - 291.1800],Ses05F_impro02_M035,sad
[293.4100 - 299.9900],Ses05F_impro02_M036,sad
[301.1900 - 307.9200],Ses05F_impro02_M037,xxx
[309.8100 - 312.1800],Ses05F_impro02_M038,xxx
[315.4100 - 319.4100],Ses05F_impro02_M039,sur
[320.3500 - 328.8200],Ses05F_impro02_M040,xxx
[332.8230 - 335.1399],Ses05F_impro02_M041,sad
[2.8098 - 4.5479],Ses05F_impro03_F000,exc
[7.9600 - 9.8400],Ses05F_impro03_F001,exc
[10.2000 - 11.3300],Ses05F_impro03_F002,exc
[11.5800 - 12.7187],Ses05F_impro03_F003,exc
[13.4800 - 14.6600],Ses05F_impro03_F004,exc
[16.2500 - 18.1600],Ses05F_impro03_F005,exc
[18.6200 - 20.5600],Ses05F_impro03_F006,xxx
[24.0500 - 25.7600],Ses05F_impro03_F007,exc
[26.0600 - 30.7700],Ses05F_impro03_F008,exc
[30.9400 - 32.4700],Ses05F_impro03_F009,exc
[33.6100 - 37.1900],Ses05F_impro03_F010,xxx
[40.1200 - 41.8700],Ses05F_impro03_F011,exc
[45.1000 - 52.2600],Ses05F_impro03_F012,xxx
[55.2100 - 57.1200],Ses05F_impro03_F013,xxx
[57.1800 - 61.1900],Ses05F_impro03_F014,xxx
[62.2000 - 69.3900],Ses05F_impro03_F015,xxx
[69.5500 - 74.3100],Ses05F_impro03_F016,xxx
[74.8000 - 76.0500],Ses05F_impro03_F017,xxx
[78.3500 - 81.1000],Ses05F_impro03_F018,xxx
[87.1900 - 89.4800],Ses05F_impro03_F019,xxx
[89.8800 - 93.0500],Ses05F_impro03_F020,exc
[93.1600 - 95.4700],Ses05F_impro03_F021,xxx
[95.6300 - 97.4800],Ses05F_impro03_F022,xxx
[98.5200 - 100.2000],Ses05F_impro03_F023,xxx
[100.4400 - 103.9900],Ses05F_impro03_F024,xxx
[104.8600 - 106.8700],Ses05F_impro03_F025,xxx
[106.9300 - 108.2000],Ses05F_impro03_F026,xxx
[110.8900 - 117.4400],Ses05F_impro03_F027,hap
[120.4900 - 121.7500],Ses05F_impro03_F028,hap
[123.7500 - 129.8600],Ses05F_impro03_F029,hap
[129.8900 - 132.4500],Ses05F_impro03_F030,hap
[132.6100 - 133.9100],Ses05F_impro03_F031,hap
[136.4700 - 137.5600],Ses05F_impro03_F032,hap
[138.4400 - 140.4300],Ses05F_impro03_F033,hap
[147.1100 - 150.0500],Ses05F_impro03_F034,hap
[158.0600 - 159.2800],Ses05F_impro03_F035,hap
[165.3200 - 167.3600],Ses05F_impro03_F036,hap
[167.6700 - 170.0600],Ses05F_impro03_F037,exc
[180.1100 - 185.5389],Ses05F_impro03_F038,xxx
[187.3100 - 189.6400],Ses05F_impro03_F039,hap
[193.1900 - 194.8400],Ses05F_impro03_F040,hap
[198.1700 - 199.7300],Ses05F_impro03_F041,hap
[205.5400 - 207.3700],Ses05F_impro03_F042,exc
[207.4600 - 209.7600],Ses05F_impro03_F043,exc
[210.9900 - 212.5700],Ses05F_impro03_F044,xxx
[212.5900 - 214.3700],Ses05F_impro03_F045,xxx
[217.4800 - 220.8500],Ses05F_impro03_F046,hap
[220.8800 - 223.8100],Ses05F_impro03_F047,hap
[225.0800 - 227.1600],Ses05F_impro03_F048,hap
[227.1700 - 228.5596],Ses05F_impro03_F049,hap
[229.4700 - 230.5800],Ses05F_impro03_F050,xxx
[232.9500 - 237.3100],Ses05F_impro03_F051,hap
[239.5700 - 242.1400],Ses05F_impro03_F052,xxx
[242.1500 - 243.9400],Ses05F_impro03_F053,hap
[244.6800 - 245.7800],Ses05F_impro03_F054,hap
[248.2900 - 252.8000],Ses05F_impro03_F055,hap
[253.4051 - 255.5300],Ses05F_impro03_F056,hap
[256.7900 - 260.8800],Ses05F_impro03_F057,hap
[263.0500 - 264.4400],Ses05F_impro03_F058,hap
[265.6600 - 267.6800],Ses05F_impro03_F059,hap
[267.8200 - 269.7800],Ses05F_impro03_F060,hap
[4.2300 - 5.4300],Ses05F_impro03_M000,exc
[5.6200 - 9.3800],Ses05F_impro03_M001,exc
[9.6100 - 10.9700],Ses05F_impro03_M002,sur
[11.0100 - 12.6200],Ses05F_impro03_M003,exc
[12.6500 - 14.3000],Ses05F_impro03_M004,xxx
[14.4300 - 17.6100],Ses05F_impro03_M005,exc
[17.8500 - 19.8800],Ses05F_impro03_M006,exc
[19.9900 - 24.6800],Ses05F_impro03_M007,exc
[25.3500 - 27.2000],Ses05F_impro03_M008,exc
[27.3300 - 29.2900],Ses05F_impro03_M009,exc
[29.8300 - 35.5200],Ses05F_impro03_M010,exc
[36.2700 - 41.5691],Ses05F_impro03_M011,exc
[41.6005 - 45.9800],Ses05F_impro03_M012,exc
[51.9600 - 56.1400],Ses05F_impro03_M013,exc
[56.1500 - 57.6600],Ses05F_impro03_M014,xxx
[60.2600 - 63.5100],Ses05F_impro03_M015,xxx
[68.7600 - 70.1500],Ses05F_impro03_M016,xxx
[73.5700 - 75.3300],Ses05F_impro03_M017,xxx
[75.5600 - 80.1300],Ses05F_impro03_M018,xxx
[80.8500 - 87.9000],Ses05F_impro03_M019,xxx
[88.8400 - 90.3800],Ses05F_impro03_M020,exc
[90.7300 - 93.7800],Ses05F_impro03_M021,xxx
[94.8300 - 95.9700],Ses05F_impro03_M022,xxx
[96.7600 - 99.0100],Ses05F_impro03_M023,xxx
[99.5600 - 100.8300],Ses05F_impro03_M024,xxx
[103.4400 - 105.2200],Ses05F_impro03_M025,xxx
[106.2100 - 107.4800],Ses05F_impro03_M026,xxx
[107.5100 - 111.5700],Ses05F_impro03_M027,exc
[116.7800 - 121.0400],Ses05F_impro03_M028,xxx
[121.0600 - 124.6700],Ses05F_impro03_M029,xxx
[129.1200 - 131.4200],Ses05F_impro03_M030,hap
[131.6500 - 133.3400],Ses05F_impro03_M031,exc
[133.3600 - 136.9500],Ses05F_impro03_M032,exc
[137.1700 - 138.9600],Ses05F_impro03_M033,exc
[139.7600 - 148.3600],Ses05F_impro03_M034,xxx
[149.3700 - 151.6200],Ses05F_impro03_M035,exc
[151.6400 - 158.3900],Ses05F_impro03_M036,exc
[158.4600 - 166.2000],Ses05F_impro03_M037,exc
[166.3200 - 168.2200],Ses05F_impro03_M038,hap
[169.5200 - 180.6600],Ses05F_impro03_M039,exc
[183.9300 - 185.2800],Ses05F_impro03_M040,hap
[185.3000 - 187.6300],Ses05F_impro03_M041,hap
[188.8100 - 194.4800],Ses05F_impro03_M042,xxx
[194.5000 - 198.6900],Ses05F_impro03_M043,exc
[199.1200 - 201.7600],Ses05F_impro03_M044,exc
[201.7800 - 206.7100],Ses05F_impro03_M045,exc
[207.0500 - 208.6600],Ses05F_impro03_M046,exc
[209.3700 - 211.0200],Ses05F_impro03_M047,xxx
[212.2400 - 213.5100],Ses05F_impro03_M048,xxx
[213.9600 - 217.8900],Ses05F_impro03_M049,hap
[220.2900 - 222.7500],Ses05F_impro03_M050,exc
[222.9400 - 225.5300],Ses05F_impro03_M051,exc
[226.4700 - 227.3700],Ses05F_impro03_M052,xxx
[228.4700 - 229.8800],Ses05F_impro03_M053,xxx
[229.9300 - 233.4400],Ses05F_impro03_M054,xxx
[234.7200 - 236.5600],Ses05F_impro03_M055,xxx
[236.5951 - 239.5300],Ses05F_impro03_M056,xxx
[240.8700 - 242.1100],Ses05F_impro03_M057,hap
[242.1900 - 243.4600],Ses05F_impro03_M058,hap
[245.5800 - 248.7100],Ses05F_impro03_M059,xxx
[249.6000 - 251.2000],Ses05F_impro03_M060,hap
[252.4800 - 254.5600],Ses05F_impro03_M061,hap
[254.6400 - 256.2500],Ses05F_impro03_M062,hap
[256.3600 - 258.1300],Ses05F_impro03_M063,hap
[258.3600 - 260.1200],Ses05F_impro03_M064,hap
[260.1500 - 263.9800],Ses05F_impro03_M065,hap
[264.0000 - 265.5500],Ses05F_impro03_M066,hap
[267.0700 - 269.2300],Ses05F_impro03_M067,hap
[269.2700 - 271.5900],Ses05F_impro03_M068,hap
[5.1800 - 9.7600],Ses05F_impro04_F000,sad
[15.7900 - 26.2000],Ses05F_impro04_F001,xxx
[29.4500 - 36.3800],Ses05F_impro04_F002,fru
[40.1400 - 44.2800],Ses05F_impro04_F003,fru
[49.5400 - 66.4600],Ses05F_impro04_F004,fru
[66.5300 - 68.1500],Ses05F_impro04_F005,fru
[71.2600 - 75.4400],Ses05F_impro04_F006,fru
[75.8600 - 80.9600],Ses05F_impro04_F007,fru
[83.8900 - 89.8000],Ses05F_impro04_F008,ang
[95.1700 - 107.3600],Ses05F_impro04_F009,fru
[108.3100 - 116.0400],Ses05F_impro04_F010,fru
[118.9500 - 121.7100],Ses05F_impro04_F011,fru
[124.4800 - 128.0800],Ses05F_impro04_F012,fru
[131.8200 - 135.8100],Ses05F_impro04_F013,fru
[138.2800 - 145.8900],Ses05F_impro04_F014,fru
[158.4900 - 167.2100],Ses05F_impro04_F015,sad
[168.5100 - 172.4321],Ses05F_impro04_F016,sad
[179.1000 - 184.9500],Ses05F_impro04_F017,sad
[190.6100 - 193.7800],Ses05F_impro04_F018,xxx
[197.5300 - 199.6500],Ses05F_impro04_F019,sad
[224.1300 - 226.8100],Ses05F_impro04_F020,fru
[230.2200 - 232.9700],Ses05F_impro04_F021,xxx
[248.3300 - 250.5200],Ses05F_impro04_F022,sad
[256.3500 - 262.2000],Ses05F_impro04_F023,sad
[265.5000 - 275.2200],Ses05F_impro04_F024,fru
[276.3400 - 282.5000],Ses05F_impro04_F025,xxx
[285.7500 - 287.4300],Ses05F_impro04_F026,fru
[298.6300 - 300.6300],Ses05F_impro04_F027,xxx
[302.7800 - 308.0400],Ses05F_impro04_F028,fru
[310.6500 - 312.8000],Ses05F_impro04_F029,fru
[312.8700 - 316.3300],Ses05F_impro04_F030,fru
[316.3600 - 318.2900],Ses05F_impro04_F031,fru
[318.3400 - 320.9100],Ses05F_impro04_F032,fru
[323.3300 - 328.7600],Ses05F_impro04_F033,fru
[329.9600 - 332.0600],Ses05F_impro04_F034,fru
[333.6800 - 336.6400],Ses05F_impro04_F035,fru
[337.3200 - 344.6900],Ses05F_impro04_F036,fru
[350.6900 - 352.3100],Ses05F_impro04_F037,fru
[353.5000 - 356.1900],Ses05F_impro04_F038,neu
[357.0300 - 359.6600],Ses05F_impro04_F039,neu
[361.9600 - 363.4100],Ses05F_impro04_F040,neu
[365.9100 - 368.4600],Ses05F_impro04_F041,neu
[381.3700 - 389.7900],Ses05F_impro04_F042,sad
[389.8000 - 391.1100],Ses05F_impro04_F043,neu
[395.4700 - 396.9500],Ses05F_impro04_F044,neu
[398.6800 - 400.7100],Ses05F_impro04_F045,neu
[401.7700 - 403.2800],Ses05F_impro04_F046,xxx
[10.7100 - 15.6300],Ses05F_impro04_M000,neu
[25.9600 - 31.0200],Ses05F_impro04_M001,neu
[35.9900 - 41.2600],Ses05F_impro04_M002,fru
[43.9300 - 49.0700],Ses05F_impro04_M003,neu
[65.4400 - 67.4000],Ses05F_impro04_M004,neu
[67.6600 - 72.3600],Ses05F_impro04_M005,neu
[75.0100 - 76.2800],Ses05F_impro04_M006,fru
[80.5000 - 84.9900],Ses05F_impro04_M007,neu
[89.4400 - 95.3000],Ses05F_impro04_M008,neu
[106.3600 - 110.4500],Ses05F_impro04_M009,neu
[115.6500 - 119.4400],Ses05F_impro04_M010,neu
[121.4800 - 125.4400],Ses05F_impro04_M011,neu
[127.6600 - 130.9500],Ses05F_impro04_M012,neu
[135.8100 - 139.6000],Ses05F_impro04_M013,neu
[147.6600 - 162.4400],Ses05F_impro04_M014,fru
[172.1400 - 179.3600],Ses05F_impro04_M015,neu
[185.0100 - 191.1800],Ses05F_impro04_M016,neu
[193.3400 - 197.8300],Ses05F_impro04_M017,neu
[199.6300 - 224.8700],Ses05F_impro04_M018,xxx
[226.2100 - 230.4300],Ses05F_impro04_M019,fru
[232.5100 - 249.1800],Ses05F_impro04_M020,neu
[250.1800 - 256.3700],Ses05F_impro04_M021,fru
[261.8500 - 265.7900],Ses05F_impro04_M022,neu
[274.6900 - 276.6000],Ses05F_impro04_M023,fru
[281.8100 - 285.9400],Ses05F_impro04_M024,neu
[286.0200 - 298.7900],Ses05F_impro04_M025,neu
[300.4700 - 305.3600],Ses05F_impro04_M026,neu
[306.0800 - 310.1000],Ses05F_impro04_M027,neu
[311.0900 - 313.3100],Ses05F_impro04_M028,neu
[315.9700 - 317.3400],Ses05F_impro04_M029,neu
[317.3600 - 319.2800],Ses05F_impro04_M030,neu
[319.4000 - 323.4000],Ses05F_impro04_M031,neu
[328.2300 - 331.9500],Ses05F_impro04_M032,neu
[332.1200 - 335.5200],Ses05F_impro04_M033,neu
[344.1800 - 350.7300],Ses05F_impro04_M034,neu
[350.8400 - 354.0200],Ses05F_impro04_M035,neu
[355.6600 - 357.3200],Ses05F_impro04_M036,neu
[358.9000 - 362.3900],Ses05F_impro04_M037,neu
[363.4000 - 365.6300],Ses05F_impro04_M038,neu
[368.6400 - 380.5600],Ses05F_impro04_M039,neu
[387.5400 - 390.6800],Ses05F_impro04_M040,neu
[392.0554 - 396.3100],Ses05F_impro04_M041,neu
[397.2200 - 402.2400],Ses05F_impro04_M042,neu
[402.2700 - 404.3300],Ses05F_impro04_M043,neu
[2.2600 - 11.5600],Ses05F_impro05_F000,neu
[11.5900 - 15.1665],Ses05F_impro05_F001,neu
[15.1950 - 17.8748],Ses05F_impro05_F002,neu
[24.1752 - 28.9646],Ses05F_impro05_F003,fru
[30.8900 - 32.2600],Ses05F_impro05_F004,neu
[33.0800 - 34.3600],Ses05F_impro05_F005,neu
[42.0500 - 43.3329],Ses05F_impro05_F006,neu
[52.0280 - 57.3800],Ses05F_impro05_F007,neu
[61.8900 - 66.9200],Ses05F_impro05_F008,fru
[75.1483 - 78.5400],Ses05F_impro05_F009,fru
[80.7100 - 87.8200],Ses05F_impro05_F010,neu
[88.8000 - 91.5800],Ses05F_impro05_F011,fru
[91.6000 - 95.4100],Ses05F_impro05_F012,fru
[99.8400 - 101.1200],Ses05F_impro05_F013,fru
[111.2000 - 116.0900],Ses05F_impro05_F014,fru
[116.3300 - 118.1391],Ses05F_impro05_F015,xxx
[127.3759 - 131.4200],Ses05F_impro05_F016,xxx
[135.9700 - 142.2900],Ses05F_impro05_F017,fru
[146.7200 - 155.0900],Ses05F_impro05_F018,ang
[163.6400 - 168.5000],Ses05F_impro05_F019,ang
[172.1100 - 180.7400],Ses05F_impro05_F020,ang
[184.9600 - 198.7300],Ses05F_impro05_F021,ang
[202.3531 - 208.0700],Ses05F_impro05_F022,ang
[208.1118 - 212.0000],Ses05F_impro05_F023,ang
[220.7981 - 226.6600],Ses05F_impro05_F024,ang
[228.3200 - 230.1800],Ses05F_impro05_F025,xxx
[233.1138 - 239.2800],Ses05F_impro05_F026,fru
[244.3400 - 252.4600],Ses05F_impro05_F027,fru
[257.2300 - 259.7900],Ses05F_impro05_F028,fru
[260.7300 - 265.6500],Ses05F_impro05_F029,xxx
[271.2011 - 273.7200],Ses05F_impro05_F030,fru
[277.0600 - 279.3600],Ses05F_impro05_F031,ang
[283.0400 - 290.4400],Ses05F_impro05_F032,xxx
[294.7200 - 298.4100],Ses05F_impro05_F033,ang
[298.4700 - 303.5300],Ses05F_impro05_F034,ang
[304.2800 - 307.3600],Ses05F_impro05_F035,xxx
[312.6500 - 320.3400],Ses05F_impro05_F036,fru
[324.7900 - 326.8300],Ses05F_impro05_F037,fru
[329.6720 - 331.7500],Ses05F_impro05_F038,fru
[333.4200 - 338.7600],Ses05F_impro05_F039,fru
[340.9100 - 344.7200],Ses05F_impro05_F040,fru
[346.0900 - 355.7400],Ses05F_impro05_F041,ang
[355.7600 - 358.7800],Ses05F_impro05_F042,ang
[369.6000 - 371.4369],Ses05F_impro05_F043,xxx
[373.3900 - 375.8500],Ses05F_impro05_F044,fru
[384.9600 - 386.9000],Ses05F_impro05_F045,fru
[9.7600 - 11.8500],Ses05F_impro05_M000,neu
[13.2200 - 15.3600],Ses05F_impro05_M001,neu
[17.6467 - 24.7100],Ses05F_impro05_M002,neu
[28.7936 - 33.5600],Ses05F_impro05_M003,neu
[33.9900 - 37.9253],Ses05F_impro05_M004,neu
[38.6860 - 43.3700],Ses05F_impro05_M005,neu
[43.4300 - 48.2934],Ses05F_impro05_M006,neu
[48.3219 - 52.3600],Ses05F_impro05_M007,neu
[55.7500 - 62.8100],Ses05F_impro05_M008,neu
[66.4800 - 75.1483],Ses05F_impro05_M009,neu
[77.2100 - 81.6200],Ses05F_impro05_M010,neu
[87.2100 - 89.4700],Ses05F_impro05_M011,fru
[91.3800 - 93.1400],Ses05F_impro05_M012,neu
[94.5800 - 100.5600],Ses05F_impro05_M013,fru
[100.5900 - 112.7200],Ses05F_impro05_M014,neu
[115.4200 - 117.4300],Ses05F_impro05_M015,neu
[117.7700 - 127.4300],Ses05F_impro05_M016,neu
[131.0820 - 138.8300],Ses05F_impro05_M017,neu
[141.7156 - 147.4300],Ses05F_impro05_M018,neu
[149.4600 - 150.5700],Ses05F_impro05_M019,neu
[150.6000 - 151.8076],Ses05F_impro05_M020,fru
[151.8400 - 153.0900],Ses05F_impro05_M021,fru
[153.4600 - 160.0793],Ses05F_impro05_M022,neu
[160.1078 - 165.6000],Ses05F_impro05_M023,neu
[168.0300 - 172.2300],Ses05F_impro05_M024,xxx
[180.2400 - 185.1900],Ses05F_impro05_M025,neu
[185.2800 - 188.7000],Ses05F_impro05_M026,fru
[197.6600 - 204.1600],Ses05F_impro05_M027,fru
[206.8200 - 208.8900],Ses05F_impro05_M028,fru
[211.1100 - 221.4000],Ses05F_impro05_M029,fru
[225.7100 - 228.4669],Ses05F_impro05_M030,neu
[229.6000 - 233.5600],Ses05F_impro05_M031,neu
[238.7900 - 245.4500],Ses05F_impro05_M032,neu
[250.9600 - 258.6600],Ses05F_impro05_M033,neu
[259.2500 - 262.1400],Ses05F_impro05_M034,neu
[264.9292 - 271.5100],Ses05F_impro05_M035,fru
[271.5600 - 278.3100],Ses05F_impro05_M036,neu
[278.5600 - 280.9100],Ses05F_impro05_M037,neu
[280.9700 - 283.4400],Ses05F_impro05_M038,fru
[289.8300 - 296.5900],Ses05F_impro05_M039,neu
[298.0000 - 299.4600],Ses05F_impro05_M040,neu
[301.5300 - 304.5800],Ses05F_impro05_M041,neu
[306.9000 - 313.5800],Ses05F_impro05_M042,xxx
[319.4600 - 326.9644],Ses05F_impro05_M043,fru
[326.9800 - 329.3014],Ses05F_impro05_M044,fru
[330.6000 - 334.1400],Ses05F_impro05_M045,fru
[337.5200 - 342.5400],Ses05F_impro05_M046,fru
[343.9700 - 346.4064],Ses05F_impro05_M047,fru
[355.6200 - 357.0000],Ses05F_impro05_M048,neu
[358.1000 - 365.2600],Ses05F_impro05_M049,fru
[365.3000 - 370.5300],Ses05F_impro05_M050,neu
[371.6300 - 374.1600],Ses05F_impro05_M051,neu
[375.1000 - 385.1400],Ses05F_impro05_M052,neu
[386.3900 - 388.2700],Ses05F_impro05_M053,neu
[10.2102 - 15.6070],Ses05F_impro06_F000,sad
[21.2500 - 27.5580],Ses05F_impro06_F001,sad
[27.9065 - 35.5400],Ses05F_impro06_F002,sad
[42.8100 - 47.2600],Ses05F_impro06_F003,sad
[48.5000 - 49.9800],Ses05F_impro06_F004,sad
[58.2100 - 59.5700],Ses05F_impro06_F005,sad
[60.2000 - 64.5300],Ses05F_impro06_F006,sad
[69.5700 - 71.5400],Ses05F_impro06_F007,sad
[71.5800 - 73.9400],Ses05F_impro06_F008,sad
[75.3900 - 79.4200],Ses05F_impro06_F009,sad
[85.3100 - 87.7300],Ses05F_impro06_F010,sad
[92.2200 - 99.8000],Ses05F_impro06_F011,sad
[103.5100 - 107.6400],Ses05F_impro06_F012,sad
[108.7600 - 111.9300],Ses05F_impro06_F013,sad
[114.1700 - 119.6000],Ses05F_impro06_F014,sad
[120.6600 - 122.3200],Ses05F_impro06_F015,sad
[123.9500 - 128.7400],Ses05F_impro06_F016,sad
[136.6800 - 140.1300],Ses05F_impro06_F017,sad
[143.2700 - 144.7800],Ses05F_impro06_F018,sad
[148.7700 - 153.8700],Ses05F_impro06_F019,sad
[157.2900 - 158.6900],Ses05F_impro06_F020,sad
[159.8700 - 164.7700],Ses05F_impro06_F021,sad
[165.5800 - 172.2900],Ses05F_impro06_F022,sad
[172.5400 - 179.2000],Ses05F_impro06_F023,sad
[185.9500 - 187.5100],Ses05F_impro06_F024,sad
[200.2700 - 202.1200],Ses05F_impro06_F025,sad
[203.3100 - 207.2700],Ses05F_impro06_F026,sad
[208.7300 - 210.5200],Ses05F_impro06_F027,sad
