session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Angry_213,226.7015625,53.2698317308,1017.10148884
Angry_214,137.1234375,41.5066193182,435.371610792
Angry_215,101.2921875,35.7686079545,142.774896065
Angry_216,141.946875,50.1386931818,646.84207315
Angry_217,152.971875,48.8607954545,746.539641182
Angry_218,68.2171875,38.3870454545,109.234520479
Angry_219,178.4671875,46.0544318182,608.64686113
Angry_22,164.6859375,53.7719318182,613.225728424
Angry_220,175.7109375,48.7229829545,900.660308653
Angry_221,157.10625,47.3573863636,567.290139955
Angry_222,194.315625,43.0726704545,451.340826427
Angry_223,190.8703125,51.6421022727,1422.59844127
Angry_224,139.190625,39.9280397727,225.860022143
Angry_225,144.0140625,46.2157130282,433.697176695
Angry_226,188.1140625,81.860625,1275.45971452
Angry_227,138.5015625,71.2615909091,704.435785484
Angry_228,114.384375,60.7126704545,538.615556434
Angry_229,168.13125,68.7684375,1120.27547908
Angry_23,128.8546875,31.4713636364,200.85299015
Angry_230,226.7015625,69.4950852273,1270.19398574
Angry_231,241.8609375,80.6678340517,1776.28941381
Angry_24,232.2140625,60.7627840909,3167.0687137
Angry_25,214.9875,67.3527272727,2026.01441896
Angry_26,135.05625,47.7457670455,626.411710997
Angry_27,232.2140625,84.5166477273,3022.78134111
Angry_28,163.996875,47.6079545455,680.446488838
Angry_29,57.88125,36.7708806818,59.0377538498
Angry_3,139.190625,71.5873295455,841.507973249
Angry_30,212.9203125,53.8345738636,1086.63590412
Angry_31,158.484375,66.1249431818,1015.55139089
Angry_32,165.375,64.1329261364,605.920447963
Angry_33,70.9734375,42.721875,192.702631481
Angry_34,121.9640625,46.5555681818,262.555628441
Angry_35,54.4359375,38.5624431818,64.2450931253
Angry_36,192.2484375,61.0008238636,1521.86656391
Angry_37,169.509375,57.5179261364,842.771509575
Angry_38,186.7359375,75.0576988636,1565.42795977
Angry_39,162.61875,73.0280965909,1184.55730109
Angry_4,155.0390625,84.9731707317,1082.04929252
Angry_40,208.7859375,81.7102840909,2470.33845931
Angry_41,168.8203125,55.4507386364,1438.24871208
Angry_42,152.971875,44.6136647727,275.823544675
Angry_43,234.28125,67.5657102273,1676.81881094
Angry_44,182.6015625,54.4609943182,844.223713065
Angry_45,139.190625,40.1410227273,257.677279494
Angry_46,139.190625,52.7947159091,506.187406737
Angry_47,133.678125,57.8311363636,472.439214742
Angry_48,149.5265625,61.4142613636,438.135694607
Angry_49,190.18125,69.1442897727,1035.32502807
Angry_5,161.9296875,49.06125,1095.70636838
Angry_50,171.5765625,68.9939488636,1133.61591132
Angry_51,174.3328125,70.9107954545,1170.51650872
Angry_52,185.3578125,64.0452272727,1603.2150731
Angry_53,270.8015625,64.1329261364,3108.62019157
Angry_54,142.6359375,48.3721875,656.622001278
Angry_55,151.59375,51.0496875,557.126152734
Angry_56,629.803125,58.6830681818,6569.37555742
Angry_57,105.4265625,44.3505681818,281.938118729
Angry_58,192.9375,50.715,521.918355522
Angry_59,62.015625,37.7105113636,69.4160174409
Angry_6,163.3078125,50.6648863636,968.016997324
Angry_60,229.4578125,38.1239488636,1173.27525586
Angry_61,69.5953125,35.7936647727,115.152265396
Angry_62,178.4671875,58.5953693182,841.547527429
Angry_63,139.190625,61.0384090909,537.424536105
Angry_64,111.628125,46.7309659091,337.200959703
Angry_65,144.703125,43.0225568182,675.13712489
Angry_66,122.653125,43.559712358,275.867785614
Angry_67,109.5609375,47.3072727273,401.431612413
Angry_68,102.6703125,42.1956818182,210.416625973
Angry_69,159.1734375,43.4035282258,757.766595572
Angry_7,179.15625,53.3835511364,1564.32295409
Angry_70,77.175,44.5134375,102.931279261
Angry_71,160.5515625,43.1854261364,678.301773265
Angry_72,160.5515625,38.6250852273,816.433761933
Angry_73,154.35,40.0282670455,480.21600615
Angry_74,114.384375,36.8836363636,220.256199295
Angry_75,203.9625,34.9918465909,549.061627192
Angry_76,935.0578125,49.7586647727,8776.65412481
Angry_77,128.165625,41.2811079545,360.3574211
Angry_78,84.7546875,31.7971022727,80.1719292807
Angry_79,59.259375,30.0932386364,56.0109172634
Angry_8,159.8625,54.0409870427,879.632672345
Angry_80,1325.0671875,58.5452556818,30213.1337873
Angry_81,342.4640625,55.2502840909,2065.29172036
Angry_82,111.628125,45.2776704545,152.174350646
Angry_83,153.6609375,43.4861079545,442.721782109
Angry_84,139.190625,36.4952556818,297.850200547
Angry_85,206.0296875,62.3538920455,1841.19625416
Angry_86,124.03125,44.7138920455,204.731183387
Angry_87,129.54375,52.2184090909,430.705159241
Angry_88,173.64375,60.6500284091,1285.75164955
Angry_89,174.3328125,57.8186079545,1289.70173094
Angry_9,180.534375,77.6510795455,1256.88996847
Angry_90,189.4921875,83.7774715909,1352.3144293
Angry_91,667.7015625,65.8493181818,13894.3546279
Angry_92,678.0375,95.7045170455,13520.7575436
Angry_93,157.7953125,65.4859943182,545.371473274
Angry_94,436.865625,91.3195738636,3963.13489789
Angry_95,142.6359375,56.1773863636,704.663065062
Angry_96,133.678125,60.1238352273,556.477722143
Angry_97,678.7265625,95.8298011364,12590.5358215
Angry_98,161.240625,66.1625284091,1039.59436821
Angry_99,146.7703125,58.7582386364,792.176061919
Happy_232,257.709375,138.727073864,2768.10923758
Happy_233,190.18125,99.3510480183,1760.35470364
Happy_234,241.171875,71.5372159091,3204.34538975
Happy_235,281.1375,85.7694886364,3771.20922353
Happy_236,133.678125,42.4625504032,741.076046258
Happy_237,175.7109375,63.5566193182,1541.70675257
Happy_238,146.7703125,89.4528409091,976.187760928
Happy_239,196.3828125,102.382159091,1248.53022378
Happy_240,174.3328125,85.018828125,1231.77775842
Happy_241,223.9453125,98.0723863636,1921.20871103
Happy_242,1247.203125,119.508494318,25281.9734162
Happy_243,160.5515625,80.8834090909,1617.66773122
Happy_244,339.7078125,101.959022177,3020.17617655
Happy_245,177.0890625,103.046164773,1435.26111575
Happy_246,213.609375,77.7387784091,2259.62500258
Happy_247,187.425,78.8036931818,1472.94925394
Happy_248,46.1671875,18.1411363636,148.365220264
Happy_249,208.096875,19.3313352273,713.996282086
Happy_250,153.6609375,72.3709727113,1424.84900512
Happy_251,217.0546875,93.6359375,1710.86490723
Happy_252,187.425,100.640710227,2382.53759592
Happy_253,257.709375,92.3830965909,2815.69502522
Happy_254,142.6359375,62.2160795455,1459.03349225
Happy_255,204.6515625,79.2242897727,1771.30158885
Happy_256,312.834375,92.655415483,1980.50631142
Happy_257,159.8625,107.138778409,1222.58868067
Happy_258,150.215625,68.9271306818,1383.6594781
Happy_259,150.9046875,81.2731085526,1035.90289077
Happy_260,179.15625,69.7707102273,1133.56693947
Happy_261,185.3578125,95.3881747159,1513.9419054
Happy_262,187.425,72.1260511364,1502.1353062
Happy_263,141.946875,50.703515625,1546.37230051
Happy_264,159.8625,85.9877467105,1590.38291896
Happy_265,145.3921875,31.4713636364,1617.9191828
Happy_266,128.8546875,15.0967329545,284.442544147
Happy_267,132.9890625,78.0206676136,776.464981785
Happy_268,179.8453125,81.1840909091,2090.30973962
Happy_269,226.7015625,104.511988636,2839.27850977
Happy_270,171.5765625,97.2079261364,1080.96929686
Happy_271,177.0890625,94.0883522727,1838.79537818
Happy_272,169.509375,100.302443182,1589.59838945
Happy_273,388.63125,101.242073864,6237.16752822
Happy_274,159.1734375,84.0906818182,1610.32069913
Happy_275,176.4,107.568920455,1569.60312328
Happy_276,187.425,100.202215909,1364.14144324
Happy_277,197.071875,87.1977272727,1299.12096261
Happy_278,171.5765625,93.3992897727,2308.47459009
Happy_279,175.021875,104.574630682,1926.83576411
Happy_280,250.81875,103.860511364,2848.52257293
Happy_281,261.1546875,117.5540625,1847.70071942
Happy_282,236.3484375,131.435539773,1749.17596424
Happy_283,249.440625,118.944715909,1309.30208314
Happy_284,172.265625,109.310369318,2137.05273565
Happy_285,218.4328125,98.7489204545,2545.41292204
Happy_286,201.20625,95.4915340909,2125.62848373
Happy_287,210.853125,116.301221591,1892.61041057
Happy_288,260.465625,120.748806818,3823.95786266
Happy_289,200.5171875,95.5080378606,1621.98149515
Happy_290,170.1984375,77.2877556818,1414.8521003
Happy_291,150.215625,97.1953977273,1352.03346905
Happy_292,182.6015625,69.6221590909,1692.10705913
Happy_293,192.2484375,97.6818882042,2205.1710213
Happy_294,186.046875,80.6578977273,2260.95243949
Happy_295,172.9546875,84.065625,2168.72904199
Happy_296,137.8125,50.3015625,825.527467904
Happy_297,28.2515625,18.6046875,24.1152041787
Neutral_298,124.7203125,39.0009375,598.250076136
Neutral_299,120.5859375,31.5089488636,720.005378325
Neutral_300,42.721875,19.4190340909,42.0781140883
Neutral_301,131.6109375,24.1171875,621.393038885
Neutral_302,117.8296875,24.5431534091,689.877335626
Neutral_303,24.1171875,18.3290625,20.4184331143
Neutral_304,91.6453125,24.3552272727,356.851539437
Neutral_305,108.1828125,25.3700284091,382.178144095
Neutral_306,155.0390625,39.965625,1006.29759615
Neutral_307,107.49375,23.979375,384.23810071
Neutral_308,167.4421875,23.6786931818,811.719280306
Neutral_309,110.25,26.9736647727,514.715413656
Neutral_310,851.68125,35.7936647727,12474.2437051
Neutral_311,110.9390625,31.8096306818,756.890279631
Neutral_312,28.2515625,18.5128125,27.9735257813
Neutral_313,197.071875,59.9640980114,1337.5961833
Neutral_314,47.5453125,24.5682102273,19.5658207758
Neutral_315,29.6296875,22.1251704545,4.98414068472
Neutral_316,126.7875,27.5249147727,459.292472427
Neutral_317,148.8375,41.4439772727,1211.30063605
Neutral_318,933.6796875,53.8721590909,25839.4371675
Neutral_319,32.3859375,22.8434659091,6.4925187847
Neutral_320,6.2015625,5.27676809211,0.281793427613
Neutral_321,65.4609375,23.6411079545,128.955418756
Neutral_322,65.4609375,24.1171875,59.532181108
Neutral_323,69.5953125,27.1866477273,127.331499895
Neutral_324,1311.2859375,48.2594318182,29654.5534151
Neutral_325,57.88125,24.9190056818,61.7035800571
Neutral_326,49.6125,25.5541349085,45.9543958039
Neutral_327,1382.259375,69.2821022727,32393.2038919
Neutral_328,60.6375,39.5967329545,54.96552577
Neutral_329,73.7296875,29.5044034091,124.314708815
Neutral_330,1604.1375,58.3823863636,44505.1821575
Neutral_331,81.9984375,27.5625,159.397069602
Neutral_332,133.678125,31.7720454545,452.252456114
Neutral_333,65.4609375,20.6844034091,118.123223854
Neutral_334,69.5953125,24.8939488636,281.898250626
Neutral_335,76.4859375,25.5328977273,197.647845829
Neutral_336,1362.2765625,51.9678409091,31820.1353884
Neutral_337,147.459375,31.1252663352,352.298489781
Neutral_338,114.384375,26.39109375,351.947618921
Neutral_339,41.34375,30.2686363636,17.332265257
Neutral_340,128.165625,32.8369602273,403.399903784
Neutral_341,162.61875,39.425859375,800.795327509
Neutral_342,64.771875,18.5921590909,85.6118848092
Neutral_343,46.1671875,26.4349431818,95.0885642191
Neutral_344,65.4609375,28.4269602273,112.990598031
Neutral_345,1167.271875,51.4040625,23256.6160361
Neutral_346,64.771875,27.2312199519,79.0734731812
Neutral_347,140.56875,28.4770738636,823.333769003
Neutral_348,66.15,24.5932670455,166.629206221
Neutral_349,100.603125,29.1056117958,257.097558221
Neutral_350,1056.3328125,48.7196302817,14740.8540238
Neutral_351,116.4515625,29.9679545455,561.789597467
Neutral_352,98.5359375,23.3278977273,248.426310051
Neutral_353,141.2578125,26.4850568182,770.927304933
Neutral_354,132.3,22.6764204545,460.723015294
Neutral_355,116.4515625,25.7584090909,524.644454767
Neutral_356,110.25,22.6638920455,321.965379943
Neutral_357,121.275,24.898125,453.511501611
Neutral_358,171.5765625,76.6112215909,1167.07749246
Neutral_359,164.6859375,80.85,1491.83440696
Neutral_360,30.31875,23.4437855114,8.29808843313
Neutral_361,58.5703125,23.6160511364,76.425897235
Neutral_362,66.15,27.3871022727,216.325894995
Neutral_363,1549.0125,55.1518465909,29988.1700767
Neutral_364,53.0578125,31.5214772727,63.1962794938
Neutral_365,230.146875,50.6147727273,2459.49778851
Neutral_366,233.5921875,67.9551496479,2430.01428418
Neutral_367,87.5109375,22.8017045455,134.625479161
Neutral_368,136.434375,24.1547727273,742.657366958
Neutral_369,1686.825,45.5654709507,38829.0840673
Neutral_370,142.6359375,74.0679545455,1026.87612952
Neutral_371,159.1734375,63.5691477273,1199.78095181
Neutral_372,169.509375,62.5167613636,1891.79484104
Neutral_373,141.946875,58.0691761364,1470.11431343
Neutral_374,185.3578125,66.5383806818,1350.00207935
Neutral_375,142.6359375,68.4112896127,866.438522653
Neutral_376,132.3,50.1512215909,1822.18356407
Neutral_377,132.3,35.2674715909,1018.0053197
Neutral_378,144.0140625,45.4405397727,1341.62224365
Neutral_379,130.2328125,56.0646306818,1214.18306848
Neutral_380,115.7625,45.6535227273,1414.80815121
Neutral_381,127.4765625,49.1740056818,1606.61547695
Neutral_382,125.409375,44.6261931818,1309.18938512
Neutral_383,141.2578125,50.6273011364,1541.84299475
Neutral_384,133.678125,50.6899431818,1425.14246571
Neutral_385,169.509375,61.3713068182,2310.78563311
Neutral_386,126.7875,36.86484375,1043.50736755
Neutral_387,201.20625,66.506015625,2306.6524676
Neutral_388,46.1671875,28.9280965909,57.814085626
Neutral_389,129.54375,39.4958096591,519.077988644
Neutral_390,8.9578125,6.08880681818,1.8433503874
Neutral_391,22.7390625,7.52957386364,19.9566537513
Neutral_392,8.26875,5.4263671875,1.04720081916
Neutral_393,1286.4796875,77.9016477273,50448.9725608
Neutral_394,1602.759375,68.1670738636,43975.3388394
Neutral_395,97.846875,26.1969034091,424.278860573
Neutral_396,124.03125,33.5134943182,892.281100796
Neutral_397,86.821875,39.0385227273,452.900705186
Neutral_398,110.9390625,39.414375,702.013562802
Neutral_399,95.7796875,21.6741477273,281.773309643
Neutral_400,29.6296875,18.1160795455,30.3992713665
Neutral_401,51.6796875,18.1286079545,60.4623321975
Neutral_402,40.6546875,17.7527556818,58.2884218718
Neutral_403,118.51875,24.4930397727,501.686706039
Neutral_404,94.4015625,23.2276704545,252.142833423
Neutral_405,28.2515625,19.0807670455,31.4731987636
Neutral_406,151.59375,35.2549431818,748.7063313
Neutral_407,195.0046875,45.6159375,1566.76683739
Neutral_408,119.896875,42.1831534091,723.600727778
Neutral_409,155.0390625,35.4804545455,1160.6854113
Neutral_410,116.4515625,35.7560795455,1186.21794883
Neutral_411,127.4765625,30.5693181818,1013.19289439
Neutral_412,109.5609375,30.043125,627.463663849
Neutral_413,164.6859375,26.5978125,854.559597177
Neutral_414,131.6109375,33.350625,870.858430984
Neutral_415,122.653125,27.2743465909,721.787827831
Neutral_416,113.00625,33.8141761364,923.540518631
Neutral_417,111.628125,29.2287784091,380.634589284
Neutral_418,110.9390625,32.4611079545,471.192944129
Neutral_419,119.2078125,36.8585795455,653.902180475
Neutral_420,88.8890625,33.8517613636,569.216993613
Neutral_421,100.603125,23.5534090909,332.729139834
Neutral_422,113.00625,24.5807386364,245.070483137
Neutral_423,124.03125,23.8290340909,617.623776606
Neutral_424,145.3921875,71.7000852273,1196.67657648
Neutral_425,183.290625,86.5701021635,1759.83662645
Neutral_426,967.44375,40.3414772727,15922.7834215
Neutral_427,84.7546875,23.3780113636,75.1896721284
Neutral_428,57.88125,23.3529545455,49.4433536641
Neutral_429,55.8140625,20.1080965909,71.1190446636
Neutral_430,50.990625,23.9042045455,70.1829290548
Neutral_431,64.771875,25.3449715909,98.5646232858
Neutral_432,39.965625,25.1362235915,39.0660492758
Neutral_433,117.8296875,33.4425,197.258094141
Neutral_434,124.03125,34.8289772727,900.438365751
Neutral_435,121.275,35.0920738636,1293.35484205
Neutral_436,141.946875,30.5066761364,771.871582515
Neutral_437,79.93125,21.9748295455,131.40369697
Neutral_438,75.796875,28.0886931818,339.21885076
Neutral_439,125.409375,27.5249147727,591.599637111
Neutral_440,109.5609375,23.3780113636,357.570420974
Neutral_441,27.5625,18.8677840909,22.6438266593
Neutral_442,125.409375,40.3038920455,1045.09145755
Neutral_443,112.3171875,21.6866761364,375.23324617
Neutral_444,130.921875,34.6786363636,1215.14461178
Neutral_445,124.7203125,39.5897727273,1237.77588155
Neutral_446,152.971875,26.5727556818,629.641969084
Neutral_447,76.4859375,19.3313352273,125.235442242
Neutral_448,113.6953125,29.51484375,863.768889105
Neutral_449,141.2578125,88.4717429577,898.274618504
Neutral_450,31.696875,22.814691311,12.2987333186
Neutral_451,152.971875,27.3244602273,730.982291301
Neutral_452,1653.75,63.5315625,47170.5067175
Neutral_453,74.41875,31.0829829545,363.558484435
Neutral_454,109.5609375,31.9474431818,311.289832152
Neutral_455,53.0578125,21.2356534091,88.9372612829
Neutral_456,65.4609375,24.9565909091,202.348828808
Neutral_457,146.7703125,27.9634090909,665.777852334
Neutral_458,70.9734375,27.9132954545,173.690883156
Neutral_459,1145.221875,55.7138352273,22293.9284937
Neutral_460,76.4859375,32.7886363636,208.376824437
Neutral_461,37.209375,31.329375,13.9034078613
Neutral_462,35.1421875,19.2311079545,54.7370215086
Neutral_463,120.5859375,18.8552556818,225.531031815
Neutral_464,121.9640625,26.0716193182,514.997629595
Neutral_465,88.8890625,37.6854545455,631.163235429
Neutral_466,113.6953125,50.2013352273,690.98108562
Neutral_467,153.6609375,39.3392045455,864.568060571
Neutral_468,29.6296875,18.3791761364,43.4242119189
Neutral_469,31.696875,16.6753125,41.4446193537
Neutral_470,90.2671875,19.8199431818,121.394605732
Neutral_471,28.2515625,17.6719321646,29.1644135531
Neutral_472,283.89375,33.0248863636,1697.1653559
Neutral_473,56.503125,22.8353830645,151.362298316
Neutral_474,33.7640625,19.5067329545,47.875626853
Neutral_475,171.5765625,31.6718181818,1263.78055788
Neutral_476,105.4265625,20.8848579545,207.082773604
Neutral_477,106.115625,28.6274147727,445.814856252
Neutral_478,121.275,25.9839204545,650.083004587
Neutral_479,89.578125,24.4053409091,189.261417764
Neutral_480,108.871875,24.5431534091,376.573693403
Neutral_481,178.4671875,28.6399431818,721.322909247
Neutral_482,84.065625,33.1501704545,381.290372485
Neutral_483,115.7625,25.7834659091,524.716970764
Neutral_484,95.090625,18.4167613636,239.345172448
Neutral_485,24.80625,16.2744034091,27.8062750791
Neutral_486,88.2,17.7652840909,135.288796492
Neutral_487,99.225,19.9828125,350.183206854
Neutral_488,117.8296875,21.1855397727,533.825105666
Neutral_489,141.946875,18.8176704545,602.122304854
Neutral_490,28.940625,16.5249715909,45.0892545713
Neutral_491,29.6296875,20.3837215909,46.9574048021
Neutral_492,106.8046875,23.2652556818,236.436056637
Neutral_493,125.409375,17.9406818182,236.729573772
Neutral_494,21.3609375,14.7083522727,18.5816750904
Neutral_495,25.4953125,14.6832954545,24.73957039
Neutral_496,28.940625,15.8359090909,38.3728919115
Neutral_497,37.8984375,15.7857954545,27.9017858685
Neutral_498,135.7453125,29.0032670455,307.196288376
Neutral_499,112.3171875,33.3631534091,323.623202387
Neutral_500,62.7046875,22.1842329545,72.2328273502
Neutral_501,33.075,17.4646022727,27.9914890996
Neutral_502,31.696875,16.6784446023,22.8248321621
Neutral_503,48.234375,24.5180965909,69.6100212794
Neutral_504,1750.21875,79.4426420455,98287.1246529
Neutral_505,1479.4171875,55.3379829545,37769.6790414
Neutral_506,162.61875,35.6182670455,877.251453913
Neutral_507,150.215625,32.4611079545,678.899480884
Neutral_508,1416.7125,56.0896875,34482.5241491
Neutral_509,66.15,32.833828125,184.396492255
Neutral_510,109.5609375,25.4684659091,329.410599174
Neutral_511,135.7453125,23.5909943182,453.897721676
Neutral_512,92.334375,18.4543465909,125.619996777
Neutral_513,26.8734375,16.6878409091,8.93830306205
Neutral_514,24.1171875,16.2368181818,10.8905844073
Neutral_515,22.05,16.813125,2.61748220881
Neutral_516,20.671875,15.9486647727,3.77114581127
Neutral_517,27.5625,19.8575284091,11.5178007005
Neutral_518,108.1828125,19.2812215909,158.196945534
Neutral_519,26.8734375,18.3290625,5.77710783026
Neutral_520,48.234375,19.5819034091,36.4253193973
Neutral_521,159.1734375,22.3415264423,386.234528043
Neutral_522,55.125,24.4178693182,169.700619741
Neutral_523,845.4796875,27.5204839939,8326.65032197
Sad_524,676.659375,79.5929829545,8403.27249564
Sad_525,2645.3109375,136.083579545,140258.334464
Sad_526,2801.0390625,182.138011364,239390.952645
Sad_527,990.1828125,114.259090909,40223.4169878
Sad_528,999.140625,129.080198864,52604.020879
Sad_529,835.8328125,165.913721591,47959.848377
Sad_530,700.0875,99.6509659091,12771.9749292
Sad_531,2331.7875,221.038721591,139023.970916
Sad_532,2001.0375,170.4740625,99992.52701
Sad_533,2667.3609375,185.821363636,210798.619845
Sad_534,1570.3734375,163.007130682,70126.6607214
Sad_535,1847.3765625,153.260028409,83485.8328446
Sad_536,2309.7375,205.127642045,196325.148691
Sad_537,1717.14375,156.805568182,107121.577586
Sad_538,855.815625,118.218068182,36633.9557712
Sad_539,2051.3390625,149.551619318,94765.701022
Sad_540,2024.465625,131.172443182,77407.570784
Sad_541,924.721875,135.419573864,50001.1247452
Sad_542,2444.1046875,178.667642045,133263.403325
Sad_543,2344.8796875,215.012556818,171207.110716
Sad_544,1567.6171875,131.009573864,57054.0514168
Sad_545,829.63125,148.900142045,39740.7225669
Sad_546,210.853125,95.2660227273,1631.4583277
Sad_547,2458.575,155.151818182,128550.331208
Sad_548,1037.728125,174.044659091,61551.7117805
Sad_549,2715.5953125,154.738380682,145205.270361
Sad_550,835.14375,126.286363636,25152.8032747
Sad_551,988.115625,133.758515625,19056.0690314
Sad_552,146.7703125,55.4773615057,1162.57598489
